id,feature_type,DEPOSIT_NAME,longitude,latitude,geometry_name,geometry_type,STATE,OPERATING_STATUS,COMMODITY_NAMES,ENO,SYNONYMS,LONG_GDA94,LAT_GDA94,ACCURACY_M,COMMODITY_CODES,COMPANIES,COMPANY_WEBSITES,PROVINCES,GEOLOGIC_AGE,DEPOSIT_MODEL,LINKED_FILES
MineralDeposits.333919,Feature,Gladstone/Eurimbula,151.2677,-23.8453,DEPOSIT_LOCATION,Point,QLD,mineral deposit,"Rutile, Zircon, Ilmenite",333919,,151.2677,-23.8453,999.0,"Rt, Zrn, Ilm",,,,,"Environment: Erosional, Group: Placer, Type: Heavy mineral sands",N
MineralDeposits.335747,Feature,Eldorado,134.194,-19.6959,DEPOSIT_LOCATION,Point,NT,historic mine,Gold,335747,Tennant Creek,134.194,-19.6959,999.0,Au,,,"Tennant Creek Block, Warramunga Province, Warrego Metallogenic Province",Paleoproterozoic,"Environment: Regional metasomatic, Group: Metasomatic iron, Type: Iron oxide gold",N
MineralDeposits.335477,Feature,Alroy,136.4415,-19.1776,DEPOSIT_LOCATION,Point,NT,mineral deposit,"Phosphate, Phosphorus, Phosphorus oxide",335477,,136.4415,-19.1776,2000.0,"Phos, P, P2O5",,,Georgina Basin,,"Environment: Basin chemical, Group: Phosphorite, Type: Phosphorite",N
MineralDeposits.334320,Feature,Tyrrell Ridge,142.7533,-35.7356,DEPOSIT_LOCATION,Point,VIC,mineral deposit,"Rutile, Ilmenite, Zircon, (Titanium, Heavy minerals)",334320,"Dunkirk, Sea Lake",142.7533,-35.7356,999.0,"Rt, Ilm, Zrn, (Ti, HM)",,,Murray Basin,,"Environment: Erosional, Group: Placer, Type: Paleoplacer heavy mineral sands",N
MineralDeposits.536566,Feature,Dogbolter - Moolart Well,122.3421,-27.7208,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,536566,Duketon Gold Project,122.3421,-27.7208,500.0,Au,Regis Resources Limited,http://www.regisresources.com/,Yilgarn Craton,Archean,,N
MineralDeposits.536568,Feature,King John,122.2516,-27.9122,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,536568,Duketon Gold Project,122.2516,-27.9122,500.0,Au,Regis Resources Limited,http://www.regisresources.com/,Yilgarn Craton,Archean,,N
MineralDeposits.536570,Feature,Russells Find,122.3765,-27.9746,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,536570,Duketon Gold Project,122.3765,-27.9746,500.0,Au,Regis Resources Limited,http://www.regisresources.com/,Yilgarn Craton,Archean,,N
MineralDeposits.536572,Feature,Baneygo,122.3123,-27.9637,DEPOSIT_LOCATION,Point,WA,operating mine,Gold,536572,Duketon Gold Project,122.3123,-27.9637,500.0,Au,Regis Resources Limited,http://www.regisresources.com/,Yilgarn Craton,Archean,,N
MineralDeposits.536574,Feature,Reichelts Find,122.3731,-28.0067,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,536574,"Duketon Gold Project, Reichelt Find",122.3731,-28.0067,500.0,Au,Regis Resources Limited,http://www.regisresources.com/,Yilgarn Craton,Archean,,N
MineralDeposits.536576,Feature,Petra,122.2604,-27.6902,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,536576,Duketon Gold Project,122.2604,-27.6902,500.0,Au,Regis Resources Limited,http://www.regisresources.com/,Yilgarn Craton,Archean,,N
MineralDeposits.536579,Feature,Garden Well - Erlistoun,122.356,-27.9064,DEPOSIT_LOCATION,Point,WA,operating mine,Gold,536579,Duketon Gold Project,122.356,-27.9064,500.0,Au,Regis Resources Limited,http://www.regisresources.com/,"Yilgarn Craton, Kurnalpi Terrane",Archean,"Environment: Metamorphic hydrothermal, Group: Orogenic, Type: Mesozonal orogenic gold",N
MineralDeposits.537331,Feature,Tanami - Newmont,129.9336,-20.5256,DEPOSIT_LOCATION,Point,NT,operating mine,Gold,537331,"Callie, Dead Bullock Soak, Tanami Project, The Granites",129.9336,-20.5256,500.0,Au,Newmont Mining Corporation,http://www.newmont.com/,Tanami Orogen,Paleoproterozoic,"Environment: Metamorphic hydrothermal, Group: Orogenic, Type: Mesozonal orogenic gold",N
MineralDeposits.537482,Feature,Lucky Bay,122.0308,-31.1523,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,537482,Randalls Project,122.0308,-31.1523,500.0,Au,Silver Lake Resources Limited,http://www.silverlakeresources.com.au/,Yilgarn Craton,Archean,,N
MineralDeposits.538087,Feature,Countess,121.1729,-30.9865,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,538087,Tindals Project,121.1729,-30.9865,500.0,Au,Focus Minerals Limited,http://www.focusminerals.com.au/,Yilgarn Craton,Archean,,N
MineralDeposits.538157,Feature,Big Blow - Coolgardie,121.1725,-30.9736,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,538157,Tindals Project,121.1725,-30.9736,500.0,Au,Focus Minerals Limited,http://www.focusminerals.com.au/,Yilgarn Craton,Archean,,N
MineralDeposits.538160,Feature,Korella,139.9757,-21.9387,DEPOSIT_LOCATION,Point,QLD,mineral deposit,"Phosphate, Yttrium oxide, Phosphorus oxide",538160,Corella Bore,139.9757,-21.9388,500.0,"Phos, Y2O3, P2O5","ZLD International Holdings Limited, Australia New Agribusiness & Chemical Group Limited, Krucible Metals Limited","http://www.newagribusiness.com.au, http://www.kruciblemetals.com.au",Georgina Basin,,"Environment: Basin chemical, Group: Phosphorite, Type: Phosphorite",N
MineralDeposits.538299,Feature,Black Swan - Cuddingwarra,117.8039,-27.3742,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,538299,Cuddingwarra Project,117.8039,-27.3742,500.0,Au,"Metals X Limited, Westgold Resources Limited","http://www.metalsx.com.au/, http://www.westgold.com.au/",Yilgarn Craton,Archean,,N
MineralDeposits.538302,Feature,Great Fingall,117.8582,-27.4606,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,538302,Day Dawn Project,117.8582,-27.4606,500.0,Au,"Metals X Limited, Westgold Resources Limited","http://www.metalsx.com.au/, http://www.westgold.com.au/","Yilgarn Craton, Murchison Domain (Youanmi Terrane)",Archean,"Environment: Metamorphic hydrothermal, Group: Orogenic, Type: Mesozonal orogenic gold",N
MineralDeposits.538305,Feature,Yellow Taxi Group,117.833,-27.4892,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,538305,Day Dawn Project,117.833,-27.4892,500.0,Au,"Metals X Limited, Westgold Resources Limited","http://www.metalsx.com.au/, http://www.westgold.com.au/",Yilgarn Craton,Archean,,N
MineralDeposits.538307,Feature,Mount Fingall,117.8281,-27.4956,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,538307,Day Dawn Project,117.8281,-27.4956,500.0,Au,"Metals X Limited, Westgold Resources Limited","http://www.metalsx.com.au/, http://www.westgold.com.au/",Yilgarn Craton,Archean,,N
MineralDeposits.538308,Feature,3210 - Day Dawn,117.8478,-27.472,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,538308,Day Dawn Project,117.8478,-27.472,500.0,Au,"Metals X Limited, Westgold Resources Limited","http://www.metalsx.com.au/, http://www.westgold.com.au/",Yilgarn Craton,Archean,,N
MineralDeposits.538309,Feature,Kinsella - Kalahari,117.8721,-27.4741,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,538309,Day Dawn Project,117.8721,-27.4741,500.0,Au,"Metals X Limited, Westgold Resources Limited","http://www.metalsx.com.au/, http://www.westgold.com.au/",Yilgarn Craton,Archean,,N
MineralDeposits.538311,Feature,South Fingall,117.86,-27.4745,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,538311,Day Dawn Project,117.86,-27.4745,500.0,Au,"Metals X Limited, Westgold Resources Limited","http://www.metalsx.com.au/, http://www.westgold.com.au/",Yilgarn Craton,Archean,,N
MineralDeposits.595291,Feature,Avoca Tank,146.841,-31.1967,DEPOSIT_LOCATION,Point,NSW,operating mine,"Copper, Gold, (Silver)",595291,,146.841,-31.1967,999.0,"Cu, Au, (Ag)",Aeris Resources Limited,,"Lachlan Orogen, Girilambone Zone",,"Environment: Volcanic basin hydrothermal, Group: Volcanogenic massive sulfide (VMS), Type: Mafic-siliciclastic VMS",N
MineralDeposits.595865,Feature,King Solomon - New Phoenix,116.3108,-28.6619,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,595865,Gullewa Project,116.3108,-28.6619,999.0,Au,Doray Minerals Limited,http://www.dorayminerals.com.au/,,Archean,,N
MineralDeposits.596107,Feature,Explorer 142,133.3875,-19.9642,DEPOSIT_LOCATION,Point,NT,mineral deposit,"Copper, Gold",596107,Tennant Creek Project,133.3875,-19.9642,500.0,"Cu, Au",Metals X Limited,http://www.metalsx.com.au/,,Paleoproterozoic,"Environment: Regional metasomatic, Group: IOCG",N
MineralDeposits.596205,Feature,Parkerville,121.2976,-30.3628,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,596205,Kalgoorlie North Project,121.2976,-30.3628,500.0,Au,Genesis Minerals Ltd,http://www.genesisminerals.com.au,,Archean,,N
MineralDeposits.596209,Feature,Nerrin Nerrin,121.2904,-30.3659,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,596209,Kalgoorlie North Project,121.2904,-30.3659,500.0,Au,Genesis Minerals Ltd,http://www.genesisminerals.com.au,,Archean,,N
MineralDeposits.596213,Feature,Duke South,121.3163,-30.4336,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,596213,Kalgoorlie North Project,121.3163,-30.4336,500.0,Au,Genesis Minerals Ltd,http://www.genesisminerals.com.au,,Archean,,N
MineralDeposits.596219,Feature,Castlereagh,121.2937,-30.3618,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,596219,Kalgoorlie North Project,121.2937,-30.3618,500.0,Au,Genesis Minerals Ltd,http://www.genesisminerals.com.au,,Archean,,N
MineralDeposits.596231,Feature,Woolshed South Extended,121.2269,-30.5566,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,596231,Mount Pleasant Project,121.2269,-30.5566,500.0,Au,"Zijin Mining Group Company Ltd, Norton Gold Fields Limited","http://www.zjky.cn, http://www.nortongoldfields.com.au/",,Archean,,N
MineralDeposits.596237,Feature,Black Flag,121.2325,-30.5437,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,596237,Mount Pleasant Project,121.2325,-30.5437,500.0,Au,"Zijin Mining Group Company Ltd, Norton Gold Fields Limited","http://www.zjky.cn, http://www.nortongoldfields.com.au/",,Archean,,N
MineralDeposits.596251,Feature,Nefertiti,121.4083,-30.8623,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,596251,Binduli Project,121.4083,-30.8623,500.0,Au,"Zijin Mining Group Company Ltd, Norton Gold Fields Limited","http://www.zjky.cn, http://www.nortongoldfields.com.au/",,Archean,,N
MineralDeposits.596951,Feature,Southern Cross Operations,119.5027,-31.466,DEPOSIT_LOCATION,Point,WA,operating mine,Gold,596951,,119.5027,-31.466,999.0,Au,"Shandong Tianye Real Estate, China Hanking Holdings Limited","http://www.sdtianye.com, http://www.hankingmining.com/?lang=en",,Archean,,N
MineralDeposits.596995,Feature,Mount Stirling,121.0705,-28.6047,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,596995,Mount Stirling Project,121.0705,-28.6047,500.0,Au,Asra Minerals Ltd,https://asraminerals.com.au/,,Archean,,N
MineralDeposits.597053,Feature,Justinian,123.7007,-28.1541,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,597053,Yamarna Project,123.7007,-28.1541,500.0,Au,Gold Road Resources Limited,http://www.goldroad.com.au/,,Archean,,N
MineralDeposits.335662,Feature,Lady Clayre,140.1363,-20.3227,DEPOSIT_LOCATION,Point,QLD,historic mine,"Copper, Gold, (Silver)",335662,Roseby Project,140.1363,-20.3227,999.0,"Cu, Au, (Ag)",Altona Mining Limited,http://www.altonamining.com/,"Mount Isa Orogen, Mary Kathleen Zone",Proterozoic,"Environment: Regional metasomatic, Group: IOCG, Type: Magnetite-dominant IOCG",N
MineralDeposits.335672,Feature,Blackard,140.1627,-20.2039,DEPOSIT_LOCATION,Point,QLD,mineral deposit,"Copper, (Gold)",335672,"Blackard Creek, Roseby",140.1627,-20.2039,50.0,"Cu, (Au)",Harmony Gold Mining,http://www.harmony.co.za,"Mount Isa Orogen, Quamby-Malbon Zone",Proterozoic,"Environment: Regional metasomatic, Group: IOCG, Type: Magnetite-dominant IOCG",N
MineralDeposits.335674,Feature,Hatches Creek,135.188,-20.8861,DEPOSIT_LOCATION,Point,NT,historic mine,"Tungsten trioxide (wolframite), Copper, Bismuth, Tungsten",335674,,135.188,-20.8861,2000.0,"WO3, Cu, Bi, W",Tungsten Mining NL,https://www.tungstenmining.com/en/home/,Davenport Province,Proterozoic,"Environment: Magmatic hydrothermal, Group: Vein, Type: Vein tungsten",N
MineralDeposits.335675,Feature,Sirius,121.7756,-31.3193,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,335675,St Ives Project,121.7756,-31.3193,500.0,Au,Gold Fields Limited,http://www.goldfields.co.za/,"Yilgarn Craton, Kalgoorlie Gold Metallogenic Province, Norseman-Wiluna Belt",Archean,,N
MineralDeposits.335676,Feature,Kingston,139.9999,-36.6639,DEPOSIT_LOCATION,Point,SA,mineral deposit,Coal - brown,335676,,139.9999,-36.6639,1000.0,Cbr,"Primary Industries and Resources South Australia, Strike Energy Limited","http://www.pir.sa.gov.au, http://www.strikeenergy.com.au/",Murray Basin,Cenozoic,,N
MineralDeposits.335678,Feature,Witchelina,137.9918,-30.1161,DEPOSIT_LOCATION,Point,SA,mineral deposit,"Magnesite, Magnesia (magnesium oxide), Magnesium",335678,SAMAG Project,137.9918,-30.1161,250.0,"Mgs, MgO, Mg",Archer Exlporation Limited,http://www.archerexploration.com.au,Delamerian Orogen,Neoproterozoic,"Environment: Basin evaporative, Group: Evaporite, Type: Marine evaporite magnesite",N
MineralDeposits.335680,Feature,Blue Bar,119.7067,-21.3974,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,335680,,119.7067,-21.3974,50.0,Au,"Haoma Mining NL, Calidus Resources Ltd, West Coast Gold Pty Ltd","http://calidus.com.au, https://minedex.dmirs.wa.gov.au/Web/owners/details/b5dbf990-5ade-4490-9921-d40334de00eb",,,,N
MineralDeposits.335681,Feature,Gwendolyn - Johnson Range,119.4388,-29.7079,DEPOSIT_LOCATION,Point,WA,under development,Gold,335681,Gewndolyn C,119.4388,-29.7079,999.0,Au,Aurumin Limited,https://aurumin.com.au/,Yilgarn Craton,Archean,,N
MineralDeposits.335686,Feature,Coal Cliff,150.9778,-34.2294,DEPOSIT_LOCATION,Point,NSW,historic mine,Coal - black,335686,,150.9778,-34.2294,999.0,Cbl,Illawarra Coal,http://www.illawarracoal.com,Sydney Basin,,,N
MineralDeposits.335688,Feature,Central North Open Pit,144.5003,-36.7053,DEPOSIT_LOCATION,Point,VIC,historic mine,Gold,335688,Fosterville Project,144.5003,-36.7053,500.0,Au,"Newmarket Gold Inc, Crocodile Gold Corporation","http://www.newmarketgoldinc.com, http://www.crocgold.com/",Lachlan Orogen,,,N
MineralDeposits.335692,Feature,Rose Hill,121.1767,-30.957,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,335692,South Kalgoorlie Operations,121.1767,-30.957,500.0,Au,Horizon Minerals Ltd.,https://horizonminerals.com.au/,Yilgarn Craton,Archean,,N
MineralDeposits.335693,Feature,Wallarah No2,151.3814,-33.2347,DEPOSIT_LOCATION,Point,NSW,mineral deposit,Coal - black,335693,Wyong,151.3814,-33.2347,999.0,Cbl,Korea Resources Corporation,http://eng.kores.or.kr/eng/userMain/engMain.do,Sydney Basin,,,N
MineralDeposits.335695,Feature,Woori,150.0272,-26.2422,DEPOSIT_LOCATION,Point,QLD,mineral deposit,Coal - black,335695,"Guluguba, Surat Project",150.0272,-26.2422,999.0,Cbl,"New Hope Coal, MITSUI & CO. (AUSTRALIA) LTD.","http://www.newhopegroup.com.au/, http://www.mitsui.com/au",Surat Basin,Mesozoic,,N
MineralDeposits.429228,Feature,Coglia Well - Irwin Hills,123.046,-29.1547,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Nickel, Cobalt",429228,,123.046,-29.1547,500.0,"Ni, Co",Glencore Plc,http://www.glencore.com/,Yilgarn Craton,,,N
MineralDeposits.429230,Feature,Rocky Well -  Irwin Hills,123.0281,-29.1547,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Nickel, Cobalt",429230,,123.0281,-29.1547,1000.0,"Ni, Co",Glencore Plc,http://www.glencore.com/,Yilgarn Craton,,,N
MineralDeposits.429232,Feature,Wedderburn,143.7,-36.2167,DEPOSIT_LOCATION,Point,VIC,mineral deposit,"Titanium, Heavy minerals, (Zircon, Ilmenite, Rutile, Leucoxene, Monazite)",429232,,143.7,-36.2167,500.0,"Ti, HM, (Zrn, Ilm, Rt, Leu, Mnz)",Wim Resources Pty Ltd,http://www.wimresource.com.au,Murray Basin,,"Environment: Erosional, Group: Placer, Type: Paleoplacer heavy mineral sands",N
MineralDeposits.429263,Feature,Robertson Range (FerrAus-Atlas),120.666,-23.5455,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Iron ore, Iron",429263,King Brown,120.666,-23.5455,999.0,"FeOre, Fe",Atlas Iron Ltd,http://www.atlasiron.com.au,Hamersley Basin,,,N
MineralDeposits.429714,Feature,Weednanna Gold,136.4767,-32.7785,DEPOSIT_LOCATION,Point,SA,mineral deposit,Gold,429714,,136.4767,-32.7785,100.0,Au,Alliance Resources Limited,http://www.allianceresources.com.au/IRM/content/home.html,Gawler Craton,,,N
MineralDeposits.429720,Feature,Venus - Mt McClure,121.0027,-27.631,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,429720,Bronzewing Gold Project,121.0027,-27.631,999.0,Au,Navigator Resources Limited,http://www.navigatorresources.com.au,Yilgarn Craton,Archean,,N
MineralDeposits.429723,Feature,Mount Moss,145.8471,-19.0858,DEPOSIT_LOCATION,Point,QLD,care and maintenance,"Iron ore, Iron",429723,,145.8471,-19.0858,100.0,"FeOre, Fe",Curtain Brothers,http://www.curtainbros.com.au,,,,N
MineralDeposits.430797,Feature,Mulline Laterites,120.5206,-29.824,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,430797,Mulline Project,120.5206,-29.824,2000.0,Au,Swan Gold Mining Limited,http://www.swangoldmining.com.au/,Yilgarn Craton,Archean,,N
MineralDeposits.430799,Feature,Sunraysia,120.5687,-29.8027,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,430799,Riverina Project,120.5687,-29.8027,500.0,Au,Ora Banda Mining Ltd,http://www.orabandamining.com.au,Yilgarn Craton,Archean,,N
MineralDeposits.431022,Feature,A-zone,115.8964,-28.0091,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,431022,,115.8964,-28.0091,999.0,Au,Adaman Resources Pty Ltd,http://www.adamanresources.com.au,Yilgarn Craton,,,N
MineralDeposits.431024,Feature,Mixy,116.0566,-27.9536,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,431024,,116.0566,-27.9536,999.0,Au,Atlas Iron Ltd,http://www.atlasiron.com.au,Yilgarn Craton,,,N
MineralDeposits.431034,Feature,Lop,116.0517,-27.9543,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,431034,,116.0517,-27.9543,999.0,Au,Atlas Iron Ltd,http://www.atlasiron.com.au,Yilgarn Craton,,,N
MineralDeposits.431038,Feature,Buckshot,116.0556,-27.9557,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,431038,,116.0556,-27.9557,999.0,Au,Atlas Iron Ltd,http://www.atlasiron.com.au,Yilgarn Craton,,,N
MineralDeposits.431040,Feature,Warren,116.0382,-27.9596,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,431040,,116.0382,-27.9596,999.0,Au,Atlas Iron Ltd,http://www.atlasiron.com.au,Yilgarn Craton,,,N
MineralDeposits.431042,Feature,Asp,115.973,-27.9808,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,431042,,115.973,-27.9808,999.0,Au,Atlas Iron Ltd,http://www.atlasiron.com.au,Yilgarn Craton,,,N
MineralDeposits.431046,Feature,Williamson South,120.3217,-26.7844,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,431046,Matilda Gold Project,120.3217,-26.7844,500.0,Au,Blackham Resources Limited,http://www.blackhamresources.com.au/,Yilgarn Craton,Archean,,N
MineralDeposits.432976,Feature,Corboys -Yandal,120.9671,-27.0793,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,432976,Bronzewing Gold Project,120.9671,-27.0793,999.0,Au,Northern Star Resources Limited,http://www.nsrltd.com/,Yilgarn Craton,Archean,,N
MineralDeposits.433063,Feature,Gamma,122.718,-28.723,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,433063,Brightstar Project,122.718,-28.723,500.0,Au,"Stone Resources Australia Limited, A1 Minerals Limited","http://www.stoneral.com.au/, http://www.a1minerals.com.au",Yilgarn Craton,Archean,,N
MineralDeposits.433069,Feature,Wombola Dam,121.8216,-31.0027,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,433069,Mount Monger Project,121.8216,-31.0027,500.0,Au,Black Cat Syndicate ltd,http://www.blackcatsyndicate.com.au,Yilgarn Craton,Archean,,N
MineralDeposits.433966,Feature,Eagle,119.9546,-26.7562,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,433966,,119.9546,-26.7562,999.0,Au,"Golden West Resources Ltd, Blackham Resources Limited","http://www.goldenwestresources.com/projects.html, http://www.blackhamresources.com.au/",Yilgarn Craton,,,N
MineralDeposits.434544,Feature,Blair South,121.7162,-30.937,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Nickel, Copper, Cobalt",434544,Golden Ridge,121.7162,-30.937,500.0,"Ni, Cu, Co","Australian Mines Ltd, Morgan Stanley","http://www.morganstanley.com, https://australianmines.com.au/","Yilgarn Craton, Eastern Goldfields Province",Archean,,N
MineralDeposits.434546,Feature,Nebo-Babel,127.7274,-26.0954,DEPOSIT_LOCATION,Point,WA,under development,"Nickel, Copper, (Cobalt, Platinum, Gold, Palladium, Silver, Platinum group elements)",434546,"Babel, Nebo",127.7274,-26.0954,500.0,"Ni, Cu, (Co, Pt, Au, Pd, Ag, PGE)",BHP Group Limited,https://www.bhp.com/,Warakurna Large Igneous Province,Proterozoic,"Environment: Magmatic, Group: Ultramafic and (or) mafic intrusion, Type: U-M intrusion nickel-copper-PGE",N
MineralDeposits.435525,Feature,Avondale NRE,150.774,-34.508,DEPOSIT_LOCATION,Point,NSW,historic mine,Coal - black,435525,Avondale,150.774,-34.508,999.0,Cbl,Gujarat NRE,http://www.gujaratnre.com.au,Sydney Basin,,,N
MineralDeposits.435527,Feature,Pine Dale,150.065,-33.297,DEPOSIT_LOCATION,Point,NSW,care and maintenance,Coal - black,435527,,150.065,-33.297,999.0,Cbl,Energy Australia,https://www.energyaustralia.com.au/,Sydney Basin,,,N
