Ticker,Short Name,Cntry Terrtry Of Dom,Sec Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees LF,ICB Sector Name,ICB Subsector Name,GICS Ind Name,GICS SubInd Name,BICS L3 Ind Nm,BICS L4 Sub Ind Nm,BICS L5 Seg Nm,BICS L6 Seg Nm
7980646Z CH Equity,NANJING CHANGJIA,CN,Private Comp,--,333.16M,824.23M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
TLT LN Equity,TOLENT PLC,GB,Common Stock,--,335.62M,114.81M,--,Construction and Materials,Construction,--,--,Engineering & Construction,Engineering Services,--,--
4779937Z IM Equity,SOCIETA' INGEGNE,IT,Private Comp,--,335.95M,709.86M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4168357Z LN Equity,BILFINGER UK LTD,GB,Private Comp,--,340.06M,210.60M,2k,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4011948Z SS Equity,TYRENS AB,SE,Private Comp,--,340.73M,138.25M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
HOW LN Equity,HOW GROUP PLC,GB,Common Stock,--,342.01M,186.48M,2k,--,--,--,--,Engineering & Construction,Engineering Services,--,--
3762540Z US Equity,LAUREN CORP/THE,US,Private Comp,--,342.46M,129.52M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4436929Z IM Equity,RINA CONSULTING,IT,Private Comp,--,343.89M,492.79M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
3796852Z NA Equity,STICHTING HEDDES,NL,Private Comp,--,345.96M,142.18M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
3749280Z SM Equity,IMASA INGENIERIA,ES,Private Comp,--,348.49M,227.56M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
2765082Z GR Equity,MS POWERTRAIN TE,DE,Private Comp,--,349.01M,188.07M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
SDM AU Equity,SEDGMAN PTY LTD,AU,Common Stock,--,350.82M,274.89M,--,"Oil, Gas and Coal",Coal,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
4692417Z FP Equity,EIFFAGE ROUTE NO,FR,Private Comp,--,354.45M,139.63M,2k,--,--,--,--,Engineering & Construction,Engineering Services,--,--
3700591Z US Equity,HAZEN & SAWYER P,US,Private Comp,--,361.07M,158.40M,--,--,--,--,--,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
2215220Z LN Equity,SUBSEA 7 UK SERV,GB,Private Comp,--,367.54M,302.86M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
CHINHYZ CH Equity,CHINA HYDROPOWER,CN,Private Comp,--,367.67M,2.73B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4686025Z FP Equity,EIFFAGE CONSTRUC,FR,Private Comp,--,370.43M,164.51M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
0852478D CH Equity,CCDI GROUP CO -A,CN,Common Stock,--,370.92M,574.60M,4k,--,--,--,--,Engineering & Construction,Engineering Services,Architectural Services,--
3784952Z US Equity,CDM CONSTRUCTORS,US,Private Comp,--,374.10M,152.03M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4695713Z FP Equity,EIFFEL INDUSTRIE,FR,Private Comp,--,376.44M,247.66M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4380409Z LN Equity,CH2M HILL UNITED,GB,Private Comp,--,378.54M,174.18M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
7422903Z FP Equity,NGE GENIE CIVIL,FR,Private Comp,--,381.16M,283.92M,--,--,--,--,--,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
4509715Z FP Equity,ASSYSTEM FRANCE,FR,Private Comp,--,383.33M,353.00M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
3772368Z SM Equity,IDOM INGENIERIA,ES,Private Comp,--,390.76M,340.06M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
000360 KS Equity,SAMWHAN CORP,KR,Common Stock,--,393.49M,439.07M,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
4681113Z FP Equity,CEGELEC CENTRE E,FR,Private Comp,--,394.93M,402.23M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4512179Z IM Equity,BENTINI SPA,IT,Private Comp,--,400.82M,301.86M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
6179367Z BZ Equity,IESA OLEO & GAS,BR,Private Comp,--,404.32M,302.02M,740,--,--,--,--,Engineering & Construction,Engineering Services,--,--
9649 JP Equity,MEIDEN ENGINEER.,JP,Common Stock,--,407.42M,423.85M,1k,--,--,--,--,Engineering & Construction,Engineering Services,--,--
3580128Z US Equity,MGC CONSULTING I,US,Private Comp,--,412.26M,191.15M,--,--,--,--,--,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
4714985Z FP Equity,SPIE NUCLEAIRE S,FR,Private Comp,--,420.40M,384.65M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
1422978Z LN Equity,OVE ARUP & PARTN,GB,Private Comp,--,420.88M,375.68M,--,--,--,--,--,Engineering & Construction,Engineering Services,Architectural Services,--
4162477Z BB Equity,TRACTEBEL ENGINE,BE,Private Comp,--,422.17M,987.10M,1k,--,--,--,--,Engineering & Construction,Engineering Services,--,--
2315156Q US Equity,STV GROUP INC,US,Common Stock,--,423.42M,300.39M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
DBMG US Equity,DBM GLOBAL INC,US,Common Stock,--,430.97M,258.40M,--,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Architectural Services,--
7582364Z BZ Equity,EIT EMPRESA INDU,BR,Private Comp,--,434.56M,483.85M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4748961Z FP Equity,ENTREPRISE MALET,FR,Private Comp,--,438.63M,305.30M,1k,--,--,--,--,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
OIC NZ Equity,WSP NEW ZEALAND,NZ,Common Stock,--,441.41M,247.44M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
7176701Z IN Equity,TECHNIP KT INDIA,IN,Private Comp,--,449.96M,474.47M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4740145Z FP Equity,ASSYSTEM FACILIT,FR,Private Comp,--,451.23M,357.05M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
858517Z NA Equity,HEEREMA FABRICAT,NL,Private Comp,--,451.65M,176.57M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
3795800Z NA Equity,KUIJPERS INSTALL,NL,Private Comp,--,454.79M,163.53M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
1968950Z LN Equity,WORLEY EUROPE LT,GB,Private Comp,--,455.75M,415.16M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
KSRGQ US Equity,KAISER GROUP INT,US,Common Stock,--,457.92M,385.88M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
2562562Z LN Equity,SANDVIK LTD,GB,Private Comp,--,462.50M,688.98M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
VIKV CP Equity,VITKOVICE,CZ,Common Stock,--,464.01M,737.30M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
WSTNA US Equity,WESTON (ROY F)-A,US,Common Stock,--,466.73M,228.01M,--,--,--,--,--,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
7558828Z IN Equity,TOYO ENGINEERING,IN,Private Comp,--,472.98M,384.59M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
GNG FP Equity,OTEIS FRANCE SAS,FR,Common Stock,--,477.77M,314.34M,2k,Construction and Materials,Engineering and Contracting Services,--,--,Engineering & Construction,Engineering Services,--,--
NRCG US Equity,US ECOLOGY GROUP,US,Common Stock,--,482.41M,534.04M,--,Waste and Disposal Services,Waste and Disposal Services,Commercial Services & Supplies,Environmental & Facilities Services,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
4474907Z US Equity,FREESE & NICHOLS,US,Private Comp,--,488.89M,261.57M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4415241Z NO Equity,GRENLAND GROUP T,NO,Private Comp,--,499.85M,182.67M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
2633635Z BB Equity,JOHN COCKERILL S,BE,Private Comp,--,502.91M,941.55M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
3647719Z US Equity,HDR ARCHITECTURE,US,Private Comp,--,522.25M,341.41M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
3768332Z US Equity,BELCAN ENGINEERI,US,Private Comp,--,522.96M,751.70M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
0177984D US Equity,KCI HOLDINGS LLC,US,Common Stock,--,525.30M,415.30M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4698921Z FP Equity,INEO INFRACOM SN,FR,Private Comp,--,525.48M,299.23M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
3968388Z DC Equity,NIRAS A/S,DK,Private Comp,--,526.61M,273.97M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4446705Z NO Equity,AKER ENGINEERING,NO,Private Comp,--,531.25M,198.73M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
9318Z US Equity,HOLT GROUP INC,US,Common Stock,--,537.37M,664.87M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
3766508Z US Equity,HATZEL AND BUEHL,US,Private Comp,--,543.65M,207.13M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
3330739Z BZ Equity,BASE ENGENHARIA,BR,Private Comp,--,545.11M,791.93M,1k,--,--,--,--,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
3645063Z LN Equity,RINGWAY JACOBS L,GB,Private Comp,--,545.16M,150.11M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
8160902Z IN Equity,WAPCOS LTD,IN,Private Comp,--,548.08M,941.18M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
1783715D AU Equity,COFFEY INTL LTD,AU,Common Stock,--,556.33M,290.95M,2k,--,--,Commercial Services & Supplies,Environmental & Facilities Services,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
3772736Z SM Equity,TECNOLOGIAS Y SE,ES,Private Comp,--,571.66M,319.65M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4508763Z LN Equity,DOOSAN POWER SYS,GB,Private Comp,--,573.36M,1.37B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
OSI FP Equity,RANDSTAD DIGITAL,FR,Common Stock,--,582.74M,585.98M,5k,Software and Computer Services,Computer Services,IT Services,IT Consulting & Other Services,Engineering & Construction,Engineering Services,--,--
0165824D CH Equity,IT ELECTRONICS-A,CN,Common Stock,--,589.21M,283.64M,3k,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4509899Z FP Equity,HERVE THERMIQUE,FR,Private Comp,--,596.24M,373.00M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
000800 KS Equity,KEANGNAM ENTERP,KR,Common Stock,--,600.77M,641.68M,289,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
3636255Z FP Equity,SMAC,FR,Private Comp,--,616.84M,429.69M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4395593Z NO Equity,PGS GEOPHYSICAL,NO,Private Comp,--,618.73M,726.23M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4712825Z FP Equity,DERICHEBOURG PRO,FR,Private Comp,--,631.69M,324.13M,19k,--,--,--,--,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
4518663Z FP Equity,BOUYGUES BATIMEN,FR,Private Comp,--,644.01M,395.58M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
6165239Z BZ Equity,ALUSA ENGENHARIA,BR,Private Comp,--,648.58M,586.95M,6k,--,--,--,--,Engineering & Construction,Engineering Services,--,--
CCDGCZ CH Equity,CHANGCHUN AGRICU,CN,Private Comp,--,650.40M,10.61B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
365072Z US Equity,VANASSE HANGEN B,US,Private Comp,--,662.32M,381.68M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
011870 KF Equity,SAMBO ENGINEERIN,KR,Common Stock,--,669.55M,565.32M,--,--,--,--,--,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
4313197Z IM Equity,ENGINEERING 2K S,IT,Private Comp,--,675.02M,379.26M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
AQIE US Equity,AQUA ALLIANCE,US,Common Stock,--,699.76M,573.95M,--,"Gas, Water and Multi-utilities",Water,--,--,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
HENG LN Equity,ACERTEC ENGINEER,GB,Common Stock,--,703.87M,416.89M,2k,--,--,--,--,Engineering & Construction,Engineering Services,--,--
275136Z DC Equity,SEMCO MARITIME,DK,Private Comp,--,717.28M,432.62M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
902194Z US Equity,SGT INC,US,Private Comp,--,728.95M,169.64M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4398129Z NO Equity,ONESUBSEA PROCES,NO,Private Comp,--,730.79M,1.61B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
738508Z US Equity,POWER ENGINEERS,US,Private Comp,--,733.32M,356.23M,--,--,--,--,--,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
4422857Z LN Equity,IMTECH TECHNICAL,GB,Private Comp,--,745.53M,510.51M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4130989Z US Equity,TORCH TECHNOLOGI,US,Private Comp,--,749.06M,242.18M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
CUXIOZ CH Equity,CHUXIONG AUTONOM,CN,Private Comp,--,765.11M,7.32B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4503643Z FP Equity,SOCIETE TECHNIQU,FR,Private Comp,--,774.15M,1.45B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4486899Z US Equity,GANNETT FLEMING,US,Private Comp,--,792.41M,393.93M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4680617Z FP Equity,SPIE ILE-DE-FRAN,FR,Private Comp,--,805.27M,552.18M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
GRONT NA Equity,SWECO HOLDCO BV,NL,Common Stock,--,811.38M,786.93M,6k,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
4030989Z NA Equity,SPIE NEDERLAND B,NL,Private Comp,--,812.84M,490.06M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
2755483Z DC Equity,RAMBOELL DENMARK,DK,Private Comp,--,824.26M,644.53M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
3638807Z ID Equity,JACOBS ENGINEERI,IE,Private Comp,--,851.26M,290.90M,459,--,--,--,--,Engineering & Construction,Engineering Services,--,--
TRR US Equity,TRC COS INC,US,Common Stock,--,852.84M,642.51M,--,Construction and Materials,Construction,Commercial Services & Supplies,Environmental & Facilities Services,Engineering & Construction,Engineering Services,--,--
4679817Z FP Equity,GE STEAM POWER S,FR,Private Comp,--,853.19M,3.07B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
3970084Z DC Equity,NNE A/S,DK,Private Comp,--,860.99M,335.90M,1k,--,--,--,--,Engineering & Construction,Engineering Services,--,--
ATCX US Equity,ATLAS TECHNICAL,US,Common Stock,--,872.41M,714.71M,3k,Industrial Support Services,Professional Business Support Services,Professional Services,Research & Consulting Services,Engineering & Construction,Engineering Services,--,--
967 HK Equity,SOUND GLOBAL LTD,CN,Common Stock,--,876.06M,4.61B,3k,Waste and Disposal Services,Waste and Disposal Services,Water Utilities,Water Utilities,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
3634095Z BB Equity,ENVALIOR SA,BE,Private Comp,--,886.31M,2.02B,939,--,--,--,--,Engineering & Construction,Engineering Services,--,--
DRA AU Equity,DRA GLOBAL LTD,AU,Common Stock,--,902.93M,524.25M,--,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
4475187Z DC Equity,KEMP & LAURITZEN,DK,Private Comp,--,908.00M,455.25M,3k,--,--,--,--,Engineering & Construction,Engineering Services,--,--
CTO LN Equity,TCLARKE PLC,GB,Common Stock,--,919.87M,409.69M,1k,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
0478281D GR Equity,HOERMANN HOLDING,DE,Private Comp,--,927.19M,521.29M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
0028 KS Equity,DONGAH CONSTRUCT,KR,Common Stock,--,935.18M,1.14B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
3897434Z NA Equity,VINCI ENERGIES N,NL,Private Comp,--,941.56M,681.40M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
1954 JP Equity,NIPPON KOEI,JP,Common Stock,--,965.49M,1.31B,6k,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
CEL SP Equity,CITIC ENVIROTECH,SG,Common Stock,--,986.98M,3.94B,--,"Gas, Water and Multi-utilities",Water,Commercial Services & Supplies,Environmental & Facilities Services,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
4486435Z US Equity,PEPPER CONSTRUCT,US,Private Comp,--,1.02B,338.93M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
RPS LN Equity,RPS GROUP LTD/AB,GB,Common Stock,--,1.03B,1.13B,--,Industrial Support Services,Professional Business Support Services,Commercial Services & Supplies,Environmental & Facilities Services,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
3636871Z FP Equity,COLAS SUD OUEST,FR,Private Comp,--,1.03B,573.57M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
960435Q US Equity,DAMES & MOORE,US,Common Stock,--,1.03B,1.00B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
SSZL CP Equity,STAVBY SILNIC A,CZ,Common Stock,--,1.03B,589.05M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4498875Z NO Equity,KVAERNER AS,NO,Private Comp,--,1.05B,979.44M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4790277Z US Equity,ERM-NA HOLDINGS,US,Private Comp,--,1.05B,466.84M,--,--,--,--,--,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
MCHL LN Equity,MOUCHEL GROUP PL,GB,Common Stock,--,1.11B,498.75M,6k,Industrial Support Services,Professional Business Support Services,--,--,Engineering & Construction,Engineering Services,--,--
0908143D GR Equity,HOERMANN INDUSTR,DE,Private Comp,--,1.11B,642.26M,3k,--,--,--,--,Engineering & Construction,Engineering Services,--,--
3644263Z US Equity,NANA DEVELOPMENT,US,Private Comp,--,1.13B,695.25M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
1234Z SM Equity,GRUPO ISOLUX-A,ES,Common Stock,--,1.13B,6.28B,--,--,--,--,--,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
1752 JP Equity,FUJITSU SYSTEMS,JP,Common Stock,--,1.14B,805.40M,818,--,--,--,--,Engineering & Construction,Engineering Services,--,--
1840881D GR Equity,GAH ANLAGENTECHN,DE,Common Stock,--,1.17B,485.83M,6k,--,--,--,--,Engineering & Construction,Engineering Services,--,--
3751 JP Equity,JAPAN ASIA GROUP,JP,Common Stock,--,1.20B,1.89B,--,Telecommunications Equipment,Telecommunications Equipment,Professional Services,Research & Consulting Services,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
DWENGZ KS Equity,DAEWOO ENGINEERI,KR,Private Comp,--,1.22B,720.59M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4517319Z FP Equity,COLAS ILE DE FRA,FR,Private Comp,--,1.26B,148.99M,4k,--,--,--,--,Engineering & Construction,Engineering Services,--,--
65756Z LN Equity,LANGLEY HOLDINGS,GB,Private Comp,--,1.27B,1.55B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
DEEP NO Equity,DEEPOCEAN AS,NO,Common Stock,--,1.28B,1.06B,--,"Oil, Gas and Coal",Oil Equipment and Services,--,--,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
AGR/A CN Equity,AMEC FOSTER WHEE,CA,Common Stock,--,1.36B,887.04M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
NVEE US Equity,NV5 GLOBAL INC,US,Common Stock,--,1.43B,2.12B,--,Construction and Materials,Engineering and Contracting Services,Professional Services,Research & Consulting Services,Engineering & Construction,Engineering Services,--,--
3084797Z LN Equity,FLUOR INTERNATIO,GB,Private Comp,--,1.47B,672.74M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
KVAER NO Equity,KVAERNER ASA,NO,Common Stock,--,1.48B,1.03B,16k,"Oil, Gas and Coal",Oil Equipment and Services,Energy Equipment & Services,Oil & Gas Equipment & Services,Engineering & Construction,Engineering Services,--,--
652096Q SW Equity,ABB PARTICIPATIO,CH,Common Stock,--,1.49B,5.26B,199k,Industrial Engineering,Machinery: Industrial,--,--,Engineering & Construction,Engineering Services,--,--
BK FP Equity,FIVES SAS,FR,Private Comp,--,1.51B,1.18B,6k,--,--,--,--,Engineering & Construction,Engineering Services,--,--
APV LN Equity,APV PLC,GB,Common Stock,--,1.54B,972.21M,7k,--,--,--,--,Engineering & Construction,Engineering Services,--,--
143574Z FP Equity,VINCI CONSTRUCTI,FR,Private Comp,--,1.55B,2.22B,--,--,--,--,--,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
643757Z LN Equity,FABRICOM SA,BE,Common Stock,--,1.56B,892.53M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
3822232Z IM Equity,TRENO ALTA VELOC,IT,Private Comp,--,1.56B,11.11B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
1076194Z LN Equity,ATKINSREALIS UK,GB,Private Comp,--,1.58B,2.19B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
2731973Z LN Equity,VINCI LTD,GB,Private Comp,--,1.60B,1.06B,--,--,--,--,--,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
4517327Z FP Equity,COLAS NORD-EST S,FR,Private Comp,--,1.61B,875.54M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4146549Z US Equity,HDR ENGINEERING,US,Private Comp,--,1.62B,1.14B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
9161 JP Equity,INTEGRATED DESIG,JP,Common Stock,--,1.63B,1.92B,7k,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
4484987Z US Equity,PCL CONSTRUCTION,US,Private Comp,--,1.64B,673.54M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
1002129D CH Equity,CHINA TIANJIN IN,CN,Private Comp,--,1.65B,942.55M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
JILIUZ CH Equity,POLY PERMANENT U,CN,Private Comp,--,1.67B,4.00B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
SEMB SP Equity,SEMBAWANG CORP L,SG,Common Stock,--,1.77B,4.41B,10k,--,--,--,--,Engineering & Construction,Engineering Services,--,--
TZCCIZ CH Equity,TAIZHOU CITY CON,CN,Private Comp,--,1.77B,21.68B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
IBL MP Equity,IRELAND BLYTH,MU,Common Stock,--,1.78B,3.19B,--,--,--,Financial Services,Multi-Sector Holdings,Engineering & Construction,Engineering Services,--,--
1436Z IN Equity,GODREJ & BOYCE,IN,Common Stock,--,1.87B,3.25B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
0551498D CH Equity,XINGTAI ROAD & B,CN,Private Comp,--,1.88B,7.74B,--,--,--,--,--,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
UGL AU Equity,UGL LTD,AU,Common Stock,--,1.94B,1.18B,10k,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
3755064Z US Equity,TERRACON CONSULT,US,Private Comp,--,1.97B,973.41M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
4470383Z FP Equity,BOUYGUES TRAVAUX,FR,Private Comp,--,1.99B,1.87B,3k,--,--,--,--,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
2194836Z LN Equity,CITY REFRIGERATI,GB,Private Comp,--,2.04B,549.80M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
ABG SM Equity,ABENGOA -CL A,ES,Common Stock,--,2.07B,4.23B,12k,Alternative Energy,Renewable Energy Equipment,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,--,--
VTG LN Equity,BABCOCK SOUTHERN,GB,Common Stock,--,2.23B,2.17B,--,Industrial Support Services,Professional Business Support Services,--,--,Engineering & Construction,Engineering Services,--,--
560819Q GR Equity,BALCKE-DUERR,DE,Common Stock,--,2.26B,1.20B,6k,--,--,--,--,Engineering & Construction,Engineering Services,--,--
2682Q US Equity,RUST INTL INC,US,Common Stock,--,2.30B,2.28B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
3636271Z FP Equity,EIFFAGE INFRASTR,FR,Private Comp,--,2.31B,1.51B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
CDXRIC CH Equity,CHENGDU ENVIRONM,CN,Private Comp,--,2.41B,17.51B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
AKA FP Equity,AKKA TECHNOLOGIE,BE,Common Stock,--,2.45B,3.14B,19k,Construction and Materials,Engineering and Contracting Services,Professional Services,Research & Consulting Services,Engineering & Construction,Engineering Services,--,--
9606Z US Equity,NATURE CONSERVAN,US,Private Comp,--,2.49B,14.78B,--,--,--,--,--,Engineering & Construction,Engineering Services,Environmental Engineering Svcs,--
541202Z US Equity,ZACHRY GROUP LLC,US,Private Comp,--,2.49B,699.55M,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
SIOLIZ CH Equity,SINOLIGHT CORP,CN,Private Comp,--,2.56B,4.12B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
MCA LN Equity,CARILLION AM LTD,GB,Common Stock,--,2.75B,1.64B,--,Industrial Support Services,Industrial Suppliers,--,--,Engineering & Construction,Engineering Services,--,--
2841104Z US Equity,HDR INC,US,Private Comp,--,2.84B,1.88B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
668798Q US Equity,AECOM MERGER,US,Common Stock,--,2.93B,1.55B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
6803133Z NA Equity,FLUOR EUROPE BV,NL,Private Comp,--,3.08B,2.18B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
LMAJFZ CH Equity,CHINA TRIUMPH I,CN,Private Comp,--,3.15B,7.86B,--,--,--,--,--,Engineering & Construction,Engineering Services,Construction Engineering Svcs,--
JWPI US Equity,JWP INC,US,Common Stock,--,3.23B,1.19B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
226907Z IM Equity,SACMI COOPERATIV,IT,Private Comp,--,3.32B,4.16B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
0379962D CH Equity,ZHEJIANG HAITIAN,CN,Private Comp,--,3.39B,3.44B,--,--,--,--,--,Engineering & Construction,Engineering Services,--,--
