Ticker,Short Name,Cntry Terrtry Of Dom,Sec Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees LF,ICB Sector Name,ICB Subsector Name,GICS Ind Name,GICS SubInd Name,BICS L3 Ind Nm,BICS L4 Sub Ind Nm,BICS L5 Seg Nm,BICS L6 Seg Nm
4020908Z BB Equity,LEMI SPRL,BE,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4021052Z BB Equity,RARE EARTHS & MI,BE,Private Comp,--,--,4.01M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4019508Z BB Equity,SOC D'ACHATS ET,BE,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
MSTG US Equity,MUSTANG ALLIANCE,US,Common Stock,--,--,--,--,Investment Banking and Brokerage Services,Diversified Financial Services,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,--,--
4021284Z BB Equity,ANEESH BVBA,BE,Private Comp,--,--,4.95M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4021324Z BB Equity,CAPPELLE BVBA,BE,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
4021428Z BB Equity,ETS JACQUET-LABA,BE,Private Comp,--,--,4.89M,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
4022012Z BB Equity,FONDERIE ET TOLE,BE,Private Comp,--,--,897.04k,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
MS BB Equity,CHARBONNAGES MAM,BE,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
4022124Z BB Equity,D&V PETROLEUMPRO,BE,Private Comp,--,--,3.44M,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
4020340Z BB Equity,DUFIN CASTER PRO,BE,Private Comp,--,--,538.56k,3,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
MRNM CN Equity,MIRADO NICKEL,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
MRDS CN Equity,MERIDIAN RES,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
MRA/H CN Equity,MADRONA MINING,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
MQER AY Equity,PURE IRON PLANT,AM,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
MPOT FP Equity,MINES DE POTASSE,FR,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,"Potash, Soda, Borate"
4028453Z IM Equity,PARADIGMA SRL,IT,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
MCC G4 Equity,MONGOLIA COAL,AU,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
4165273Z BB Equity,ROYAL GEM CO BVB,BE,Private Comp,--,--,6.49M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4165585Z BB Equity,LMG NV,BE,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4030885Z NA Equity,EUROPE MINERALS,NL,Private Comp,--,--,21.81M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4025836Z BB Equity,DIASPARK NV,BE,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
MNGZ1 IE Equity,IRAN MANGANESE,IR,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mining Services,--,--
4026709Z BB Equity,BRANDSTOFFEN J P,BE,Private Comp,--,--,4.65M,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
4027077Z BB Equity,HERVEBO BVBA,BE,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
4027309Z BB Equity,PDS DIAMONDS BVB,BE,Private Comp,--,--,33.37k,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
MLRA US Equity,METALS RESEARCH,CA,Common Stock,--,--,--,--,Investment Banking and Brokerage Services,Diversified Financial Services,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
MLPRO FP Equity,PROVENTURE GOLD,CA,Common Stock,--,--,11.88k,--,Waste and Disposal Services,Waste and Disposal Services,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
MLME US Equity,MILLENNIUM ENERG,IL,Common Stock,--,--,--,--,Investment Banking and Brokerage Services,Diversified Financial Services,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
MINX US Equity,MINEX RESOURCES,US,Common Stock,--,--,--,--,Investment Banking and Brokerage Services,Diversified Financial Services,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4164621Z BB Equity,VAN DER EECKEN B,BE,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
MINO CN Equity,MINPRO INTL LTD,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mining Services,--,--
3219842Z RU Equity,RUSSKAYA GORNO-R,RU,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4032997Z BB Equity,YEUNG'S DIAMOND,BE,Private Comp,--,--,917.07k,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
MINA MB Equity,MINA DIN CUPCINI,MD,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
MICU MB Equity,CARIERA MICAUTI,MD,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mining Services,Non-Metallic Mining Support,--
4035085Z NA Equity,ASFALTFABRIEK RO,NL,Private Comp,--,--,1.05M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4036349Z NA Equity,FONDEL COMMODITI,NL,Private Comp,--,--,51.76M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
MGE/H CN Equity,MINEGEM INC,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4046845Z NA Equity,NEW WORLD RESOUR,NL,Private Comp,--,--,--,2k,--,--,--,--,Metals & Mining,Coal Mining,--,--
MGCV US Equity,MGC VENTURES INC,US,Common Stock,--,--,--,--,Investment Banking and Brokerage Services,Diversified Financial Services,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
MG1 AU Equity,MINING GREEN MET,AU,Common Stock,--,--,--,--,--,--,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
METU RO Equity,METALURGICA SA V,RO,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
MERT US Equity,METRO ROYALTY,US,Common Stock,--,--,--,--,Investment Banking and Brokerage Services,Diversified Financial Services,--,--,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
MDZ MO Equity,MONGOL DIESEL JS,MN,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
4020060Z BB Equity,LAMBAERTS & VAN,BE,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
4150577Z US Equity,STANDARD STEEL C,US,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
4072957Q CN Equity,VETTA VENTURES,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
MEMLA US Equity,METRO MINES -A,US,Common Stock,--,--,--,--,Investment Banking and Brokerage Services,Diversified Financial Services,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4102828Z PE Equity,MINERA YANACOCHA,PE,Private Comp,--,--,--,2k,--,--,--,--,Metals & Mining,Mining Services,--,--
MEMA RO Equity,METALURGICA SA M,RO,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
4117651Q CN Equity,SUPERIOR CANADIA,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4125525Q CN Equity,GOLDEN OASIS EXP,CA,Common Stock,--,--,--,--,Precious Metals and Mining,Platinum and Precious Metals,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4125593Q CN Equity,EASTON MINERALS,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4129330Z AU Equity,PEKO-WALLSEND,AU,Common Stock,--,--,--,66k,--,--,--,--,Metals & Mining,Mining Services,--,--
MEGH RO Equity,METALURGICA SA R,RO,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
MEE US Equity,ALPHA APPALACHIA,US,Common Stock,--,--,--,--,"Oil, Gas and Coal",Coal,--,--,Metals & Mining,Coal Mining,Thermal Coal,--
4147985Z US Equity,B&S AIRCRAFT ALL,US,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
INI AU Equity,INTL GOLD MINING,AU,Common Stock,--,--,505.20k,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
MDMN US Equity,MEDINAH MINERALS,US,Common Stock,--,--,--,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,--,--
4150353Z US Equity,SPECIAL METALS I,US,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
4063597Q CN Equity,KORINOR RES,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4153277Z US Equity,REBAR SUPPLY CO,US,Private Comp,--,--,7.60M,--,--,--,--,--,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
4153365Z US Equity,JACKSON PIPE & S,US,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
4156501Z LN Equity,JAMES KINGSBERRY,GB,Private Comp,--,--,81.56k,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4159325Z LN Equity,CAROLINA COAL CO,GB,Private Comp,--,--,8.54k,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
MDC CN Equity,MADISON ENERGY,CA,Common Stock,--,--,--,--,"Oil, Gas and Coal",Oil: Crude Producers,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4161213Z BB Equity,E VAN RANST ZONE,BE,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4161581Z BB Equity,JC GINDER LTD BV,BE,Private Comp,--,--,5.56M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4163541Z BB Equity,ANTWERP UNITED D,BE,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4164213Z BB Equity,BETA INTERNATION,BE,Private Comp,--,--,617.50k,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
MAFE3 BZ Equity,CIMAF,BR,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
KOHGNZ JP Equity,KOHAN SHOJI CO,JP,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
KNRZ1 IE Equity,SABANOUR MINING,IR,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
KNOM CN Equity,KNOMEX RESOURCES,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
KMTGRK1 BT Equity,KOMAR-TVORNICA G,BA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
KMI AU Equity,KUMAI ENERGY PTY,AU,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
KLWZOZ CH Equity,KAILUAN GROUP WE,CN,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
KLAJKZ CH Equity,NANJING IRON & S,CN,Private Comp,--,--,--,40,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
429815Z AU Equity,VALLEY LONGWALL,AU,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
KIM AU Equity,KIMBERLEY DIAMON,AU,Common Stock,--,--,--,170,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
KHS IN Equity,KHSL INDUS LTD,IN,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
MAUD CN Equity,MAUDE LAKE GOLD,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
MAMXD US Equity,MINE-A-MAX INC,US,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mining Services,--,--
MAM/A CN Equity,MAZARUNI MNLS-A,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
KOTR SG Equity,KOTROMAN DOO MOK,RS,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4173757Z NA Equity,SHALKIYAZINC NV,NL,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
MADN1 IE Equity,MINES & METALS,IR,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mining Services,--,--
4180125Z IM Equity,SIMPO SOCIETA' I,IT,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4181781Z IM Equity,RECARLO LUXURY S,IT,Private Comp,--,--,--,2,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
LYDX CN Equity,LYNDEX EXPL,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
LYDDF US Equity,LYDIA DIAMOND,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
LVNVRK1 BT Equity,LIVNICA DD VARES,BA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
4191177Z IM Equity,FLLI GIOVANNINI,IT,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
LVNCR BT Equity,LIVNICA VISOKO D,BA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
KHKLRK1 BT Equity,KHK DD LUKAVAC,BA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Coal Mining,Metallurgical Coal,--
4193729Z IM Equity,TECNOMINERALI SP,IT,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
LUNGMZ HK Equity,LUNG MING,CN,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
LUMIB SS Equity,LUDVIKA MINING,SE,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
KRD CN Equity,KERNOW RES & DEV,US,Common Stock,--,--,--,--,Precious Metals and Mining,Gold Mining,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
SKUH CP Equity,SOKOLOVSKA UHELN,CZ,Common Stock,--,--,--,4k,--,--,--,--,Metals & Mining,Coal Mining,--,--
3721690Z BB Equity,U.I.D. - S. WECH,BE,Private Comp,--,--,28.16M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
SKM CN Equity,SEAHAWK MNLS,US,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
SJD CN Equity,ST JUDE RES,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
SILS US Equity,SILVER SCOTT MIN,US,Common Stock,--,--,--,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
SIGR GR Equity,SIGRI GREAT LAKE,DE,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
SICA MS Equity,SILIKA RUDNIK CA,MK,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
SHZDF US Equity,STEELHEAD RES,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
SHOK RU Equity,OKTYABRSKAYA-BRD,RU,Common Stock,--,--,--,--,"Oil, Gas and Coal",Coal,--,--,Metals & Mining,Coal Mining,--,--
3723746Z BB Equity,SUNRAJ GEMS BVBA,BE,Private Comp,--,--,3.01M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
SHAEGZ CH Equity,SHANDONG ENERGY,CN,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
SGVL CN Equity,ST GENEVIEVE RES,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
3723970Z BB Equity,HOPE OF AFRICA B,BE,Private Comp,--,--,3.44M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
LTLA3 BZ Equity,LITELA PARTICIPA,BR,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
LEHI US Equity,LEHIGH COAL & NA,US,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
LDX SJ Equity,LYDENBURG EXPL,ZA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
LCG/H CN Equity,LOUVICOURT GOLD,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
LBTG US Equity,LIBERTY COAL ENE,US,Common Stock,--,--,--,--,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,--,--
LAGD CN Equity,LATIN AMER GOLD,US,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
KZTG SV Equity,KOVINTRADE,SI,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
KZPM UZ Equity,KREMENETS POWDER,UA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mining Services,--,--
KZHR KZ Equity,KARAZHYRA LTD TO,KZ,Common Stock,--,--,--,1k,"Oil, Gas and Coal",Coal,--,--,Metals & Mining,Coal Mining,Thermal Coal,--
KYH AU Equity,KAIYUN HOLDINGS,CN,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
KX CN Equity,KINNTAKI RES,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
KRIV US Equity,KENTUCKY RIVER,US,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
KPET US Equity,KELCORP PETRO-A,US,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
KPCM US Equity,KING PINE CREEK,US,Common Stock,--,--,--,--,Investment Banking and Brokerage Services,Diversified Financial Services,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
KBLH LX Equity,KRUGER BRENT LUX,LU,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
HUBVP BB Equity,HOUILLERIES CHAR,BE,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
HUALIZ HK Equity,HUA LIN ENERGY L,HK,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
HSEN US Equity,HONSEN ENERGY &,HK,Common Stock,--,--,--,--,Personal Goods,Clothing and Accessories,--,--,Metals & Mining,Coal Mining,Thermal Coal,--
4450561Z BB Equity,TARANA GEMS BVBA,BE,Private Comp,--,--,5.16M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
HSCM US Equity,HIGHLAND SURPRIS,US,Common Stock,--,--,--,--,Investment Banking and Brokerage Services,Diversified Financial Services,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4451737Z LN Equity,HARWORTH REGENER,GB,Private Comp,--,--,691.06k,--,--,--,--,--,Metals & Mining,Mining Services,--,--
4452769Z BB Equity,JUWELEN RAYJO NV,BE,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
HRNS US Equity,HORN SILVER MINE,US,Common Stock,--,--,--,--,Open End and Miscellaneous Investment Vehicles,Open End and Miscellaneous Investment Vehicles,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4453609Z BB Equity,STATIONS DES AUT,BE,Private Comp,--,--,457.78k,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
HRLT KZ Equity,CHARALTYN JSC,KZ,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
HPMFF US Equity,HOMELAND PRECIOU,US,Common Stock,--,--,--,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
KCHI1 IE Equity,IRAN CHINA CLAY,IR,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Clay
KBRT GG Equity,KUTBARITI,GE,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Iron,Iron Ore Mining,--
HUGB US Equity,HUMMINGBIRD RESO,US,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
KAN/H CN Equity,KANSAI MINING,GB,Common Stock,--,--,--,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4344381Z IM Equity,CHIMER CHIMICA M,IT,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4345125Z IM Equity,DARO SPA,IT,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
4348Z US Equity,CONS COAL,US,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
JFECOQ JP Equity,JFE SHOJI TRADE,JP,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
IXN CN Equity,INTREPID NUSTAR,CA,Common Stock,--,--,--,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
4366597Z SM Equity,HIERROS ARTETA S,ES,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
ITMC US Equity,ITOCO INC,CA,Common Stock,--,--,--,--,Pharmaceuticals and Biotechnology,Cannabis Producers,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
ISLV US Equity,INTL SILVER INC,US,Common Stock,--,--,--,--,Investment Banking and Brokerage Services,Diversified Financial Services,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
IRON3 BZ Equity,ANGLO FERROUS,BR,Common Stock,--,--,--,--,Industrial Metals and Mining,Iron and Steel,--,--,Metals & Mining,Iron,Iron Ore Mining,--
INTER RU Equity,INTERURAL-US $,RU,Common Stock,--,--,--,--,Industrial Metals and Mining,Iron and Steel,--,--,Metals & Mining,Iron,Iron Ore Mining,--
INSJF US Equity,INTL NESMONT IND,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mining Services,--,--
4380265Z BB Equity,WARCEL DIAMONDS,BE,Private Comp,--,--,4.23M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
IDAM US Equity,IDARADO MINING,US,Common Stock,--,--,--,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
LSX CN Equity,LASALLE EXPLORAT,CA,Common Stock,--,--,5.34M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mining Services,--,--
LRDR CN Equity,INTL LARDER MINL,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
LOR AU Equity,PARVULUS HEALTH,AU,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
LONTOZ HK Equity,LONTOHCOAL LTD,ZA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
LONGKZ CH Equity,LONGKOU MINING G,CN,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
4211961Z IM Equity,ALPA OREFICERIE,IT,Private Comp,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
LMR AU Equity,LEMUR RESOURCES,AU,Common Stock,--,--,25.58M,--,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,--,--
LLR AU Equity,LACHLAN RESOURCE,AU,Common Stock,--,--,20.55M,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
LKFD CN Equity,LAKEFIELD MINERA,CA,Common Stock,--,--,--,--,Media,Media Agencies,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
HYII US Equity,ALL GRADE MINING,US,Common Stock,--,--,--,--,Leisure Goods,Recreational Products,Metals & Mining,Steel,Metals & Mining,Iron,Iron Ore Mining,--
IDZ CN Equity,INTL DUNLAP MNRL,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
IDV CN Equity,INITIAL DEV LTD,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
IDCN US Equity,INDOCAN RESOURCE,US,Common Stock,--,--,--,--,"Oil, Gas and Coal",Oil: Crude Producers,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
AMBG US Equity,AMBG INC,US,Common Stock,--,--,--,--,Telecommunications Service Providers,Cable Television Services,--,--,Metals & Mining,Mining Services,--,--
ICO US Equity,INTERNATIONAL CO,US,Common Stock,--,--,--,--,"Oil, Gas and Coal",Coal,--,--,Metals & Mining,Coal Mining,--,--
44212Z IJ Equity,ARUTMIN INDONESI,ID,Private Comp,--,--,--,372,--,--,--,--,Metals & Mining,Coal Mining,--,--
4424673Z IM Equity,DUNE SRL,IT,Private Comp,--,--,51.15k,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
ICGC US Equity,ANALYTICS ICG IN,US,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Coal Mining,--,--
IBS CN Equity,INTL BIGSKY RES,CA,Common Stock,--,--,--,--,--,--,--,--,Metals & Mining,Mineral & Precious Stone Mining,--,--
IBER CN Equity,IBERAMERICAN LIT,CA,Common Stock,--,--,4.81M,--,--,--,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
