Ticker,Short Name,Cntry Terrtry Of Dom,Sec Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees LF,ICB Sector Name,ICB Subsector Name,GICS Ind Name,GICS SubInd Name,BICS L3 Ind Nm,BICS L4 Sub Ind Nm,BICS L5 Seg Nm,BICS L6 Seg Nm
0348174D SS Equity,NORDIC RAILWAY C,SE,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Railway & Subway Construction
1917459D BZ Equity,ELEA DIGITAL INF,BR,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Communication Infra Const,--
0405399D US Equity,BLOUNT CONTRACTI,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0402368D US Equity,Y-COM HOLDINGS L,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Communication Infra Const,--
0401566D US Equity,WATTS BROTHERS C,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0434666D US Equity,REEL TELECOMMUNI,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Communication Infra Const,--
0391826D US Equity,HIGHWAY MATERIAL,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
0391649D US Equity,WATER WORKS SUPP,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Utility Line Construction,Water Utility Line Construction
0386681D IN Equity,JUBILEE HILLS LA,IN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
MSHS CP Equity,MOSTARNA HUSTOPE,CZ,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0373881D ID Equity,TOWERCOM LTD,IE,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Communication Infra Const,Network Construction
0371114D US Equity,KING ASPHALT INC,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0366272D AU Equity,CHEUNG KONG INFR,AU,Private Comp,--,--,--,1k,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
MRKCRA BK Equity,MRAKOVICA GP AD,BA,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0435535D US Equity,NATIONAL WATER S,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Utility Line Construction,Water Utility Line Construction
0449339D US Equity,VL LIQUIDATION L,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0450399D US Equity,MOMENTUM SERVICE,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0451155D US Equity,DAMAGE PREVENTIO,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0451390D US Equity,NEXTGEN TELECOM,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0456414D CN Equity,PROVINCIAL POLE,CA,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0462859D US Equity,TELECOMMUNICATIO,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Communication Infra Const,--
LEGS RU Equity,LENGAZSPECS-BRD,RU,Common Stock,--,--,--,--,Construction and Materials,Construction,--,--,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,Oil & Gas Infra Construction
CEN SK Equity,CESTY NITRA AS,SK,Common Stock,--,--,--,--,Construction and Materials,Construction,--,--,Engineering & Construction,Infrastructure Construction,--,--
4242477Z IM Equity,IM INTERMETRO SP,IT,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0200207D IN Equity,S P S CONSTRUCTI,IN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0204985Z PW Equity,POMORSKIE FARMY,PL,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,Power Plant Construction
0205 KS Equity,KYONGHYANG ENGIN,KR,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0219789D US Equity,NEW ENGLAND UTIL,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0236944D US Equity,WESTOWER COMMUNI,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Communication Infra Const,Comm & Transmission Const
1917953D CH Equity,WUXING CITY INVE,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4267805Z IM Equity,CASTELLI RE MILA,IT,Private Comp,--,--,--,1,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0009480D US Equity,TESSADA & ASSOCI,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0009572D US Equity,THREE PHASE LINE,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0009741D US Equity,USIC LOCATING SE,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
MCTR RO Equity,MECANIZAREA CONS,RO,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
MBREZ JP Equity,MITSUB RAYON ENG,JP,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
001970 KS Equity,SG SHINSUNG ENGI,KR,Common Stock,--,--,--,168,Construction and Materials,Construction,--,--,Engineering & Construction,Infrastructure Construction,--,--
001980 KS Equity,DAEHO CORP,KR,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4273429Z IM Equity,MODENA SOCIETA',IT,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
MAPN1 IE Equity,MAPNA IRAN POWER,IR,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,--
MAGI MB Equity,MAGISTRALA SA,MD,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
4278941Z IM Equity,PROCOM SRL,IT,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0199485D BZ Equity,TECNOGEO ENGENHA,BR,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
LZXQCZ CH Equity,LANZHOU AREA URB,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
CIAC RO Equity,CIAC SA ORADEA,RO,Common Stock,--,--,--,--,Construction and Materials,Construction,--,--,Engineering & Construction,Infrastructure Construction,--,--
0247866D BZ Equity,CR ALMEIDA SA EN,BR,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
MLBU1 IT Equity,MALIBU ISRAEL-1,IL,Common Stock,--,--,--,8,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0030176D US Equity,PARK ENVIRONMENT,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Utility Line Construction,Water Utility Line Construction
0037565D US Equity,RTW FOUNDATION C,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0041032D US Equity,TRI-STATE GROUTI,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0051339D US Equity,OLSON BROTHERS P,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0052581D US Equity,SCRUGGS CO/THE,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
0053844D US Equity,BARTLEY PUMP INC,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0054755D US Equity,EXCEL UTILITY CO,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
CIMD MB Equity,DRUMURI-CIMISLIA,MD,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
0074196D US Equity,HARBOR TECHNOLOG,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1917633D CH Equity,SHAANXI TRANSPOR,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,--
0080296D US Equity,WILLIAMS OLEFINS,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,--
0418507D US Equity,GRANITE CONTRACT,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
CERG PL Equity,ERG-SOC CONSTRUC,PT,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
CENGZ KS Equity,CHEIL ENGINEERIN,KR,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1121449D SM Equity,ALEATICA INVESTM,LU,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1077Z CH Equity,CHANGSHA RING,CN,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1081Z BZ Equity,CIA BRASIL PROJE,BR,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1082842D IN Equity,PRAKASH ASPHALTI,IN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,--
1084006D IM Equity,AUTOSTRADA PEDEM,IT,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1085179D CH Equity,LIYANG KUNLUN UR,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1912485D IN Equity,KANYAKUMARI-ETTU,IN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,--
1086926D IN Equity,ILD MILLENNIUM P,IN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1087144D CH Equity,PANZHIHUA URBAN,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1087445D CH Equity,ZHENJIANG DANTU,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1087446D CH Equity,WENZHOU LUCHENG,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1074549D CH Equity,POWERCHINA KUNMI,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1091221D CH Equity,JINCHENG STATE-O,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1093550D CN Equity,SHIELD INFRASTRU,CA,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
1109933D KY Equity,KAWA SOLAR HOLDI,KY,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,--
1112935Z LN Equity,FUGRO ENGINEERIN,GB,Private Comp,--,--,2.19M,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1076366D PL Equity,MOTA-ENGIL ENGEN,PT,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
CNTA SG Equity,CENTAR GD AD,RS,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1136190D MK Equity,BANDAR SERAI DEV,MY,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1911262D CH Equity,NANTONG YUANHONG,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1910981D CH Equity,RONGCHENG CAIXIN,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1147155D IN Equity,RUCHI PRIYA DEVE,IN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1155875D NA Equity,E-FIBER BOEKEL B,NL,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Communication Infra Const,Network Construction
4360885Z IM Equity,CORIFER COSTRUTT,IT,Private Comp,--,--,--,1,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1166186D RU Equity,STROYTEMP CJSC,RU,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1166305D CH Equity,NANJING HIGHWAY,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
CODU RO Equity,CONSIRD SA TARGO,RO,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
105120Q CN Equity,SINTRA LTD,CA,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1025496D RU Equity,ROSINTRUD OOO,RU,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
BUFETECP MM Equity,BUFETE INDL-CPO,MX,Common Stock,--,--,--,--,Construction and Materials,Construction,--,--,Engineering & Construction,Infrastructure Construction,--,--
1036214D US Equity,GREENE COUNTY WA,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
NIMR SG Equity,NEIMAR DOO VALJE,RS,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0292821D US Equity,SAFEWAY CONSTRUC,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0253977D IJ Equity,ALAM SUTERA INTE,SG,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
CHID MB Equity,DRUMURI - CHISIN,MD,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
MONE MB Equity,MONTEC SA,MD,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Utility Line Construction,Water Utility Line Construction
CKPG SV Equity,CPK DD,SI,Common Stock,--,--,--,288,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,--
CHA AU Equity,CHAUCER ENERGY L,AU,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,--
CKRG SV Equity,CP KRANJ DD,SI,Common Stock,--,--,--,249,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,--
0276629D US Equity,INLAND PIPE REHA,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0278417D AU Equity,BROOKFIELD AUSTR,AU,Private Comp,--,--,--,1k,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0795980D LX Equity,GVM DEBENTURES L,LU,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4138429Z US Equity,COLICH & SONS LP,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0285580D IN Equity,VIJ ENGINEERS &,IN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Communication Infra Const,Comm & Transmission Const
0285874D IN Equity,BALAJEE INFRATEC,IN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0286677D MK Equity,PROJEK LINTASAN,MY,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,--
0287794D MK Equity,YTL CORP FINANCE,MY,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4300677Z IM Equity,CIMIS SRL,IT,Private Comp,--,--,--,66,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
METR MB Equity,MECANIZATOR-TRIU,MD,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0296104D AV Equity,ALPINE BAU GMBH,AT,Private Comp,--,--,--,6k,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4241933Z IM Equity,MIRABELLA SPA,IT,Private Comp,--,--,--,167,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1915216D CH Equity,SHUDAO INVESTMEN,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,--
0304270Z US Equity,GRANITE CONSTRUC,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0314970D HB Equity,M6 DUNA AUTOPALY,HU,Private Comp,--,--,--,5,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
0327578Z US Equity,LANE INDUSTRIES,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0328151D US Equity,SBA SENIOR FINAN,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Communication Infra Const,--
0332786D MK Equity,SISTEM PENYURAIA,MY,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1087447D CH Equity,YUEYANG HUILIN I,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1074707D IN Equity,GURUVAYOOR INFRA,IN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1915065D CH Equity,LUZHOU TRANSPORT,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,--
1075101D AU Equity,ODT AUSTRALIS PT,AU,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1075574D IN Equity,VK BUILDING SERV,IN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1075576D IN Equity,SHIVAKRITI INTER,IN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1912781D IN Equity,ISHANVI INDUSTRI,IN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0794829D CH Equity,NANJING JIANGNIN,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0795374D CH Equity,BAOTOU STATE OWN,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0795336D CH Equity,CHONGQING NANCHU,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0795334D CH Equity,QUJING DEVELOPME,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0795296D CH Equity,BEIJING XINGZHAN,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0795188D CH Equity,KAIFENG DEVELOPM,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4145629Z US Equity,MP TECHNOLOGIES,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0794038D CH Equity,HAICHENG URBAN I,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0794962D CH Equity,JIANGXI PROVINCI,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0795433D CH Equity,NANJING PUKOU EC,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0794794D BZ Equity,OCEANIC INCORPOR,BR,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
KKAYAZ JP Equity,OKAYAMA KENSETS,JP,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0794677D CH Equity,HAIAN CITY CONST,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0794657D CH Equity,CHONGQING FULING,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1778765D CH Equity,SHANGHAI FENGXIA,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0794646D CH Equity,TAIZHOU HAILING,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0794609D CH Equity,NANJING JIANGBEI,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0794590D CB Equity,OLEODUCTO BICENT,CO,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Utility Line Construction,--
0795499D CH Equity,JINGJIANG BINJIA,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0795527D CH Equity,QIANDONGNANZHOU,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0795633D CH Equity,WEIFANG DONGXIN,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0795818D CH Equity,MAANSHAN ECONOMI,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1776024D IN Equity,ASHOKA ANKLESHWA,IN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,--
CAVO US Equity,CAVICO CORP,US,Common Stock,--,--,--,--,Construction and Materials,Construction,--,--,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,--
CAND MB Equity,DRUMURI - CANTEM,MD,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
0795892D CH Equity,LUOYANG CITY DEV,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
ICIL SP Equity,OEI HONG LEONG A,SG,Common Stock,--,--,73.98M,--,Industrial Engineering,Machinery: Industrial,--,--,Engineering & Construction,Infrastructure Construction,--,--
0795952D CH Equity,SHICHANG RAILWAY,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Railway & Subway Construction
0791604D CH Equity,SHANGHAI DALIAN,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0777994D GA Equity,ODOS KENTRIKIS E,GR,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0779628D NA Equity,ASCENDI FINANCIN,NL,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0779674D NA Equity,PROTELINDO FINAN,NL,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Communication Infra Const,Comm & Transmission Const
0780474D MM Equity,CONSTRUCTORA ECL,MX,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0602223D CH Equity,KUNMING MUNICIPA,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0526814D IN Equity,KALTHIA ENGINEER,IN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
ZTDCLZ CH Equity,ZHANGZHOU CITY T,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0533980D KY Equity,NOVONOR FINANCE,KY,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0534259D US Equity,OTIS EASTERN SER,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0542993D CH Equity,CHANGSHU BINJIAN,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4235589Z IM Equity,IRO SPA,IT,Private Comp,--,--,--,1,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0558115D PE Equity,COSAPI SA,PE,Private Comp,--,--,--,2k,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
CORQ RO Equity,CONSTRUCT SA RAD,RO,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0563918D HK Equity,RKI FINANCE 2010,HK,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,Airport & Highway Const
4332965Z IM Equity,GEDAS GROUP SPA,IT,Private Comp,--,--,--,24,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0566 KS Equity,HANJIN ENGINEERI,KR,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0574099D CH Equity,FEICHENG CITY AS,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0596433D SW Equity,ENKOM AG,CH,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Communication Infra Const,Cable Line Construction
0600437D CN Equity,LOWER MATTAGAMI,CA,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,Power Plant Construction
0601991D US Equity,FEENEY BROTHERS,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Utility Line Construction,--
ZPSB UZ Equity,SMU ZAPOROGSTALS,UA,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
OPCA PL Equity,OPCA,PT,Common Stock,--,--,--,750,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
MSMZ JP Equity,MIYAJI SOGO MAIN,JP,Common Stock,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0603811D IN Equity,ASHOKA CONCESSIO,IN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,--
0605111D US Equity,CHICAGO BRIDGE &,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0611046D AU Equity,ENERGY INFRASTRU,AU,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
1835152D IN Equity,SHAHPUR ROAD PRO,IN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4310989Z IM Equity,VALDITERRA LAVOR,IT,Private Comp,--,--,--,120,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0618403D US Equity,UCI CONSTRUCTION,US,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0794988D CH Equity,SHAOXING JINGHU,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0794171D CH Equity,YONG ZHOU CITY D,CN,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
4213793Z IM Equity,TECNECO SRL,IT,Private Comp,--,--,--,2,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
0794301D IJ Equity,ANTAREJA INTERNA,ID,Private Comp,--,--,--,--,--,--,--,--,Engineering & Construction,Infrastructure Construction,--,--
