Company_neo4j_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
comp_3132,-0.43143788,0.12672888,0.8662949,0.26353744,0.054586288,-0.08802044,0.591062,-0.17346929,0.42516375,-0.29011044,-0.012756605,0.24444567,-0.30384552,-0.0324705,0.20260169,-0.6676924
comp_3206,0.1435652,0.5452324,0.59145606,-0.9350493,0.80305094,-0.24625301,-0.6516083,-0.42836693,0.148422,0.0051671616,0.62170565,0.12457753,-0.53480345,0.75848234,0.37880266,-0.2965692
comp_3424,0.31009582,-0.016977977,0.4309646,0.13287885,-0.051057562,-0.20486823,0.52234346,-1.175614,0.8713197,-0.59020364,0.29531565,-0.57921964,0.081806794,0.69605964,-0.18345259,-0.3945977
comp_3947,0.6480036,-0.061654184,-0.3813049,0.25113636,-1.1923338,0.10630912,0.47095823,0.10654962,-0.465771,0.0040634675,0.42015967,0.635905,0.19041075,0.01990461,0.00755982,0.118585944
comp_3949,0.49551132,-1.3400407,0.68296874,0.6962142,-1.1815996,1.2942041,0.53721833,-1.1928402,0.5758212,-0.5008892,0.09369385,0.07659016,0.40340388,0.32103783,0.22570083,0.039381552
comp_3951,0.28640643,0.091803946,-0.5833733,0.3775799,0.020689256,-0.014775317,0.13845359,-0.15030518,-0.22221188,0.72581744,0.40586966,0.05976718,-0.08154629,0.07358339,-0.10606125,0.3190874
comp_3954,0.33674562,-0.0736447,0.15633743,-0.16061652,-0.44331074,-0.8097852,-0.08654882,-0.59028256,-0.14725973,-0.26678362,-0.097239755,-0.108223855,0.0736577,1.2150565,-0.7210973,-0.8545138
comp_3978,0.85118395,0.07508136,-0.04251878,-0.52856994,0.10274722,0.017366812,0.36140144,-0.4141403,-0.11156096,-0.37186062,-0.019683702,-0.04674671,0.074753374,0.27963087,-0.014365777,-0.96136695
comp_4134,0.0882261,-0.1868195,0.17339638,0.46654063,-0.8260502,-0.48559436,0.023236835,-0.003537983,-0.5818864,-0.5952381,0.13359924,0.14360735,-0.47938067,-0.018931277,0.17025249,0.062151477
comp_4173,-0.032874297,0.57188946,-0.56589204,-0.53948516,-0.1334102,-0.49409264,-0.46655983,0.26837805,-0.35613722,0.31543985,0.07778249,0.5028806,-0.45057717,-0.1550113,-0.23496462,-0.7143423
comp_4488,0.34455675,-0.24086067,0.024763236,-0.028129583,1.080764,0.26934522,0.017580658,0.2863153,-0.06894352,-0.37375373,0.65945613,0.99419457,0.5663714,-0.1947649,0.08611558,-0.24535805
comp_4564,0.70023406,0.10978598,0.1873026,-0.42865682,-1.5414742,0.06768191,-0.5411674,-1.0895648,0.4504112,-0.4023547,-0.79208446,-0.109492175,-0.43206412,0.7734316,-0.37228897,-1.1598489
comp_4576,-0.23609896,-0.09086972,-0.9962884,-0.5750913,0.49642083,-1.1483709,0.36393028,-0.45322484,0.14837271,0.83646697,1.1714791,1.3068081,-0.08900134,0.5633691,-0.40663755,0.06842335
comp_5595,-0.718772,-0.19685954,-0.8927561,-0.29993078,-0.029567579,-0.62077653,1.4331224,-0.7513484,0.29806107,-0.0929003,0.04567692,0.2573389,-0.14185312,-0.1346556,-0.037339456,0.0058366535
comp_5599,0.9548829,-0.10960583,0.42639026,-0.9431211,-1.4189649,1.1644466,-0.1640943,0.5095372,0.11772629,0.1835803,0.6750929,0.33678585,-0.9631327,-2.0008647,-0.1806831,0.57465947
comp_5603,-0.5488522,-0.28845072,0.888419,-0.48600808,-0.98243046,-0.30130792,1.4218289,-0.8274148,0.388078,-0.36890963,0.27684483,1.2217823,0.07883157,-0.5179599,-0.026293848,0.5355726
comp_5607,-0.38894996,0.43037218,-0.1719474,0.01435275,-0.086187445,0.03463041,0.4696926,-0.4476724,-0.11242565,-0.72910005,0.582248,0.21116489,-0.24960068,-0.8289971,-0.05222449,-0.11279298
comp_5609,0.14461726,0.28380877,-0.35278428,-0.29100785,-0.21850899,-0.16384897,-0.14238459,0.2618597,0.18139385,0.099501796,0.6829332,0.06379953,-0.45416096,-0.2465182,-7.910305e-05,-0.39080387
comp_5611,-0.06940628,0.39990914,-1.3446023,-0.6677844,-0.15867081,0.6353194,-0.099034585,-0.5582424,-0.22242898,1.1622556,0.0007616127,0.49833617,-0.972668,0.5194056,-0.27233812,0.46432596
comp_5614,0.7869568,-0.06146912,-0.57741433,-0.08365007,0.58014107,-0.30154303,0.83909535,-0.44555873,0.2792398,-0.38268986,0.6578354,0.82124346,-0.029150115,0.36208507,-0.2906586,-1.045731
comp_5618,-1.3068311,0.40884322,-0.37324044,0.09825188,1.3714484,0.34205008,0.1688817,0.035574514,-0.6497667,-1.2562019,0.11093931,0.52818775,0.08704667,0.20640232,0.3123892,-0.5128734
comp_5619,-0.31907973,0.8541708,-0.6257053,-0.6906718,0.001951268,0.25175357,-0.35418004,-0.036872633,0.24966362,0.3453231,0.81442577,0.0034639053,0.29775354,0.8052534,-0.13439062,-0.5050296
comp_5626,-0.31340858,0.3097191,-0.53165215,-1.1082295,0.15526232,0.0163691,-0.07664989,-0.098915,-0.1668504,0.34847164,0.6038033,-0.48098868,0.02290558,1.082886,-0.28241062,-0.6228166
comp_5628,-0.77172756,-0.4462238,-0.515898,-0.41985196,0.8178712,-0.36264047,0.23514862,0.42158636,-0.09808996,-0.40067694,0.31420857,1.0947009,-0.08061462,-0.4367549,-0.4827412,-0.6333892
comp_5631,-0.33947766,-0.16502538,-0.46365836,0.34871376,-0.07036267,-0.42477185,0.18999596,-0.16371796,-0.5736796,0.14022453,0.17491032,-0.33939692,-0.14764339,0.06385677,-0.28217372,-0.40568572
comp_5635,-0.9710958,-1.435313,0.45704204,-0.44418365,0.4611253,-0.7022651,-0.27916086,0.4553198,-0.6174129,-0.40411165,0.29860032,-0.16651213,-1.2670276,0.41721845,0.0026407628,-0.3620522
comp_5641,-0.19293262,0.10452777,-0.015910251,0.44716546,0.6483175,-0.10294682,0.49120602,0.36205846,-0.08760943,-0.45768318,0.73594165,0.26018712,-0.6719673,-0.32161722,-0.06765506,0.2559213
comp_5645,-0.14507188,-0.006042606,-0.6220987,0.20360212,-0.015328752,-0.62362766,-0.07758743,0.03589693,-0.55296344,0.14028066,-0.03357352,-0.24772076,-0.7868467,0.03768101,-0.02041787,0.13020109
comp_5646,0.12806745,-0.4868688,0.06762926,0.19318251,-0.11482536,-0.059094205,-0.01850867,-0.3452329,0.12313698,0.43338966,0.5673224,0.15399137,-0.1457225,0.5102902,-0.48110825,-0.090955324
comp_5649,-0.16816558,-0.14439751,0.1515539,0.07675107,-0.6312341,-0.64723206,0.14125822,0.28645834,-0.04812058,-0.52598786,1.0209368,0.3680665,-0.62382627,0.03600733,-0.47515634,-0.30956528
comp_5653,-0.590911,-0.045082085,0.022716837,0.14875011,-0.37557188,-0.6380932,0.016246988,-0.31335512,-0.4635852,-0.2537688,0.23402396,-0.40862006,-0.7066924,-0.21815604,0.22023886,-0.35825726
comp_5656,0.49963492,-0.8540022,-0.1400116,0.25303295,0.20129456,0.13309957,0.58616525,-0.27548462,-0.29235697,0.2635417,0.35060066,-0.7430642,-0.8141362,-0.36474243,0.3554223,-0.15967461
comp_5657,-0.16842054,0.54066896,1.1577524,0.025609547,-0.54948854,2.0186422,0.60151124,0.79556364,-0.56901556,-0.19888856,0.15009949,-0.6812756,-0.72286475,0.79481125,0.0144871585,1.2164756
comp_5659,-0.049079392,0.48002124,-0.019040946,0.20791385,-0.31785116,0.46659404,0.044688642,0.5995939,-0.57951003,0.24337487,-0.04420738,0.1502302,0.007246651,0.03928289,0.6050886,0.0317426
comp_5660,-0.71933585,-0.34555382,-0.09260073,-0.23125732,-0.40141162,-0.11621453,0.05872735,-0.33895823,-0.3843987,0.18027732,0.41531825,-0.2559076,0.118873894,0.25476348,0.8314559,-0.4507845
comp_5666,0.433086,-0.015579812,-0.2280995,0.16231939,-0.2849518,-0.39300168,-0.5212949,-0.037040543,-0.13678856,-0.43802163,0.3319874,0.42294544,-0.16535263,0.023860259,-0.42996466,-0.6343547
comp_5668,0.16709642,0.31444415,-0.118508354,0.12129193,-0.05785781,-0.4692007,0.037387524,0.49436855,0.5234749,-0.21679801,0.7204247,0.20069078,-0.30812925,0.5460216,0.0667709,-0.15935746
comp_5669,-0.4652621,1.042403,0.5426183,-0.039737824,0.68757063,0.18336312,-0.46079838,-0.09848977,-0.30841428,1.4499055,-0.053365022,1.1153527,0.31866217,-1.2092158,-0.029923726,1.2897239
comp_5671,-0.42105046,0.20399944,-0.18000807,-0.77927905,-0.29543862,0.16624814,-1.1033916,-1.0433334,-0.36660725,0.3304381,0.31057167,0.46924967,0.3927724,-0.60362935,0.30716097,0.15384164
comp_5674,0.08712791,0.62381595,-0.33997098,-0.020989789,0.3906646,0.18077068,0.13610268,0.31132895,0.7538865,-0.07379258,0.9509449,-0.1373358,0.1462391,0.25489753,0.21838291,-0.43690455
comp_5676,-0.20276675,-0.28342783,1.0167614,-0.68875396,-0.055146847,0.38356087,1.1351024,0.7065021,-0.5540004,-0.8977024,0.83000505,0.07974812,0.818439,0.16150193,0.36746687,0.43405592
comp_5680,0.30329895,-0.7563115,-0.2527352,0.2174688,-0.77766836,0.28711802,0.22287904,0.20507509,0.12421296,-0.42832512,0.52221835,0.29473907,-1.304035,0.5775612,-0.372882,0.09288184
comp_5681,-0.7514254,0.59350276,0.26872712,0.25469562,-0.28967035,-0.24705604,0.053304475,-0.79534614,0.39513478,-0.09939778,-0.47434402,0.16885014,0.11964349,0.048560902,-0.14133178,-1.1739769
comp_5686,0.34896407,-0.47303683,0.0040805778,-0.82679135,-0.63564724,-0.30608764,-0.7790899,0.25583163,-0.64547724,0.36517522,0.17199422,-1.2007297,-0.948429,0.30494744,0.1482249,-0.8313367
comp_5687,-0.13846941,-0.2422693,0.9071026,0.24960443,0.7063339,0.504915,0.2237425,-0.117395654,-0.12365445,-0.48659536,0.3023585,0.9731484,0.3524188,0.7324329,-0.100941285,-0.24688827
comp_5688,-0.4637203,0.19619685,0.81685936,1.0994636,-0.166786,0.4001217,-0.024925474,0.91811514,-0.78555036,-0.7127995,0.075145036,0.6169296,0.5416399,0.9999685,0.27905965,-0.48149946
comp_5693,-0.8363024,0.29325157,0.8010898,0.29381973,0.42034405,-0.56488407,0.5899684,-0.50345725,0.35555452,0.3887137,-0.3090405,-0.4666728,-0.32200947,0.12452161,0.39185217,0.19407101
comp_5697,-0.26633343,-0.75907445,0.52441555,0.250909,0.12417005,-0.81180406,-0.18145826,0.3288363,-0.41231415,-0.12937202,-0.32826537,-0.25988653,-0.77550733,0.035505854,0.06447448,-0.65789974
comp_5702,0.8234115,0.41453472,0.58347356,-0.48983556,0.37474355,-0.56301534,0.6500344,0.8115228,-0.36080694,0.7196671,-0.407829,0.30243993,0.79638857,0.014410045,0.3468031,0.11089076
comp_5704,0.19351363,-0.49430066,0.22434095,-0.02938765,0.3921447,0.3153569,0.86816007,0.1774891,-0.38085055,0.6398399,0.17339514,0.023820309,-0.09698204,0.32602403,-0.15108535,-0.34481815
comp_5706,0.45593706,0.5787267,-0.049882047,1.10769,0.14344311,-0.107051075,-0.38625866,-0.7940531,0.017120212,-0.30811512,0.89741987,1.0764377,0.3384648,-0.41316557,0.22354399,-0.5670292
comp_5715,-0.085081235,0.16850783,0.2471871,0.18589069,0.38548848,-0.5583855,-0.2733486,0.41380855,-0.63803804,0.029892607,0.07644351,0.46656665,-0.0138603775,-0.69740075,0.34698597,-0.30272728
comp_5718,-0.77522165,0.37507775,0.41718644,-0.008009269,-1.1967968,-0.11388145,-0.54309267,-0.43315363,-0.13766782,0.46948355,0.52384096,-0.08857046,0.09481174,-0.8973106,0.4414209,0.12641786
comp_5721,-0.79247606,-0.010477072,0.6619195,0.9997463,0.19403288,-0.34082907,0.45528266,-0.14493291,0.64694655,0.07381079,0.88071465,0.28244632,0.3686557,-0.002916413,-0.14069146,-0.69420666
comp_5722,-0.6558636,0.30700827,-0.79222465,0.16141759,-0.49848628,-0.46960425,-0.42040163,0.2536757,-0.112092875,-1.2329988,0.10676698,1.7012515,-0.7712858,-0.6176837,-0.16129567,-0.06949862
comp_5732,0.3001307,-0.2921059,0.36977237,0.88732314,-0.16872881,0.40703958,0.014227587,0.32074815,0.11794247,-0.003676237,-0.6530366,1.2756335,-0.27437538,0.3472069,0.53505117,-0.42864597
comp_5743,-0.07669726,-0.1717444,0.76571923,0.05765553,0.56561404,0.02219741,0.7542677,-0.16559157,-0.08247,0.18635817,0.28740716,0.26436874,-0.0269445,-0.6038841,-0.07044624,-0.022366937
comp_5746,0.020000482,0.40797898,-0.83332723,0.023483204,0.15277323,-0.41580284,0.38188875,-0.1117415,-0.4160968,0.37299138,-0.12422992,0.3601214,0.12653454,0.22279552,0.14758211,-0.07590143
comp_5752,0.08021572,-0.38531148,-0.5439292,0.2163882,0.06807206,-0.57352614,0.4858057,0.108698934,0.1672513,-0.62152284,-0.25290447,0.5951957,-0.33716276,-0.009135388,-0.44240382,-0.7463273
comp_5754,-0.3211994,0.04975523,-0.006155774,0.38447142,-0.033952422,-1.0362293,-0.14840236,-0.3842497,-0.5100363,0.08810756,0.08079095,-0.16532367,-0.32132462,-0.048275623,-0.3567782,-0.5576662
comp_5755,-0.38318524,0.78919303,0.23051968,0.13330735,0.39334646,0.110726334,-0.092555866,0.03583121,-0.6247912,-0.020923238,0.15037154,0.122057185,-0.16210508,-0.89156,0.06029258,0.7574406
comp_5756,0.4320666,0.3677283,0.06939235,1.1781061,0.49301597,-0.8352022,0.459154,-0.6957384,0.32719257,-0.7046624,0.0875601,-0.44998837,-0.06517249,-0.34532714,-0.0011383363,-0.4037376
comp_5757,-0.67863387,0.07537712,0.26250643,-0.20492502,0.3457408,-0.49423805,-0.13039215,0.68790936,-0.9766695,-0.4436827,-0.17744516,0.43249816,0.9881064,0.47265932,0.033798415,0.15865003
comp_5758,-0.11969132,-0.6241192,-0.20594043,0.31349978,0.13507405,-0.19922583,0.11669026,-0.40853098,-1.3627738,0.40858996,0.16310525,0.44955727,1.1399485,-0.48883513,-0.18431385,0.003991171
comp_5761,0.091913424,0.07230502,-0.008033371,-0.84618664,0.5488319,-0.6560778,0.10815177,-1.3413929,-0.09588962,1.2204399,0.4872545,-0.37683406,0.20680967,0.103064574,0.24158674,0.9087613
comp_5762,-0.441054,0.8337532,-0.24683312,0.060345042,0.020902226,0.24507496,-0.0019307293,0.30310816,-0.16004127,-0.3828835,0.44251958,0.81098676,0.13510866,0.56769353,-0.6412561,0.1592987
comp_5764,-0.6153876,-0.19534656,-1.5052495,0.99953246,0.8323076,0.18601282,0.3388516,0.5968345,-0.37933394,-0.97549856,0.20552361,0.310398,-0.90836537,0.5217819,-0.3143334,-1.1894941
comp_5767,-0.9245354,-0.097682185,-0.057720475,0.6598412,0.04248357,-0.43082663,-0.31434244,0.2562204,-0.69319385,-0.4119676,-0.49649012,0.7846373,-0.08856809,-0.7749598,0.047952794,-0.8866827
comp_5773,0.014594385,0.0041763345,-0.28251237,0.28583917,0.09253248,-0.753232,0.40541595,0.09705136,-0.084491484,0.8407213,0.41315654,-0.07557329,-0.8564048,-1.1168352,0.044459797,-0.17982513
comp_5776,-0.1648782,0.41654125,-0.2905507,-0.19972895,-0.05200233,0.4910522,0.1850785,-0.3880261,-0.64835083,0.1343945,0.36451054,-0.21323976,0.36980876,0.5407291,-0.39815298,-0.4460137
comp_5790,0.05053612,0.51205146,1.1870103,0.11258894,0.23349474,-0.12713334,0.21983515,-0.06477468,-0.21384886,0.21043657,0.5460803,0.5731936,0.24898458,-0.6001711,-0.203991,0.7704319
comp_5791,-1.0964487,-0.6662675,-0.023379777,0.7945651,-0.30447674,0.5053007,-0.7783206,-1.0267161,0.14609145,-0.8524962,-0.70471746,-0.07300875,0.35285038,0.17738214,0.1380462,-0.26557684
comp_5793,1.0035722,0.08649412,-0.49404994,0.40909111,1.7402743,0.11034667,0.45925838,-1.1842687,-0.7101004,-0.05175224,-0.11333015,-0.3625472,0.24312554,1.1223499,0.3616685,0.14693291
comp_5797,-0.87859774,0.11232586,0.42558464,-0.13269861,0.04155438,-0.4806123,-0.5496341,-0.110728845,-0.33783293,-0.33929867,0.034148686,0.32064235,0.14713065,0.5409803,0.103497535,-0.09120548
comp_5798,1.2404352,-0.6014561,1.7833428,-0.52848953,0.2775274,-0.33501965,0.7746781,0.020663459,-0.01660823,-0.080201395,0.75871414,-0.5879667,0.5626925,0.81051046,0.28514722,0.3383397
comp_5802,-0.06049564,-0.1833464,0.14800705,0.43089318,0.12506868,-0.976738,0.020274587,-0.27380875,0.30127394,0.96484065,-0.11409325,0.6299297,0.16844377,-0.596869,0.13865073,-0.70564854
comp_5806,-0.1295323,-0.16403566,-0.63552576,0.6918947,-0.6771933,0.25140482,-0.021486279,-0.8640881,-0.52218246,1.3086088,-0.893259,-0.17412007,0.5961144,0.05371994,-1.2978357,0.76337373
comp_5809,-1.0985832,0.04948124,-0.5397405,0.20612365,0.4151252,0.32539803,0.60096973,-0.2766064,-0.0137167405,0.1617006,0.057342187,0.485244,-0.15507476,0.063297585,0.18848965,-0.38852113
comp_5810,0.3094494,-0.03530234,0.14441197,-0.18285613,0.96636146,0.8232244,0.74919,-1.7966729,1.1247414,0.29645982,-0.048881978,0.48563865,0.30441788,0.22211055,0.4398065,-0.9088628
comp_5815,-0.43081287,0.0015516642,0.5852579,-0.6188643,0.26919895,-0.053214055,0.63396657,-1.1597896,0.64000875,-0.05793559,0.07216405,-0.9252712,-1.084533,1.0299306,0.24761662,-0.065489605
comp_5817,0.53482467,-0.48648435,0.85653085,-0.9267355,0.096736185,0.26935413,0.333207,0.0919222,0.13301843,0.12053113,0.77896065,0.5216655,0.16224039,0.14415789,0.5045662,1.0648679
comp_5818,0.16623746,-0.3491384,-0.112174824,0.45727357,-0.08571136,0.018306226,-0.60682464,-0.98154086,-0.18161735,0.74751127,-0.6591835,0.010429393,-0.5340282,0.6309344,1.3590153,-0.58637667
comp_5819,1.2013249,0.5447557,0.7143097,0.51954573,-0.084591545,-0.17047177,0.17427436,-0.8935899,-0.86681986,0.019473659,0.7968964,-0.22033168,1.6912738,-0.8389027,0.8626323,-0.38928732
comp_5820,0.43549234,0.53293616,0.58257294,-0.047580916,-0.691499,-0.47152483,-0.6301761,0.06831823,-0.17184311,0.27567303,0.64460295,0.44393313,-0.4914721,-0.33053958,0.34775624,0.2880262
comp_5821,0.97338384,-0.189602,-0.17798023,-1.285922,-0.10536922,0.21309684,0.45697358,0.23124543,-0.47294894,0.13036121,-0.24477914,0.102741055,-0.230036,-0.43344054,0.3852809,-0.15053308
comp_5822,-0.13378225,0.13592744,0.009327183,-0.5125067,0.70273924,0.39003673,-0.11292057,0.24569674,-0.9984667,-0.5104243,0.48270613,0.49387762,-0.37804735,0.68076545,0.48764136,0.9724836
comp_5824,0.22630103,-0.6568052,-0.037816133,0.16032189,0.668112,-0.19452621,0.8725988,-0.5783596,-1.030295,0.29602483,0.68864375,-0.046422303,1.0592264,0.37750787,-0.67411137,0.007831804
comp_5825,-0.7326482,0.0022534474,-0.3474596,0.07085037,-1.1727022,-0.22111017,-0.9484437,0.6240635,-1.5625231,0.65688807,-0.4519803,-0.11678814,0.5025407,0.5302944,-0.56863767,-0.040411323
comp_5829,-0.32823533,0.29345152,-0.88392013,0.0226121,-0.28583395,1.1597112,-0.14640689,-0.40853,-0.31781793,-0.18897499,-0.35436592,0.4725849,-0.21254621,0.19916303,0.2737217,-1.510375
comp_5831,-0.18923198,-0.1266431,0.17068447,0.44868708,-0.25413704,-0.68117636,0.8502719,1.8591119,-0.6781942,0.42255577,0.0299911,-0.5745687,0.067884624,0.1974044,1.3409461,-0.34907082
comp_5835,-0.1467758,-0.3152338,-0.28580028,0.084048584,-0.89118123,-0.17783265,0.054945245,-0.6072175,-0.5968367,0.46642077,0.551774,0.26745525,0.03838742,0.028752588,0.38622096,0.70770293
comp_5836,-0.37647605,0.3353346,-0.13109507,0.23672752,-0.62366605,0.30535376,0.6571162,0.68448246,0.56775665,0.7392042,0.2678384,0.6407507,-0.4342886,0.6200773,-0.5096959,0.1748115
comp_5839,-0.4214551,0.011777915,-0.25850382,-0.7373303,0.4920494,-0.9449218,0.28399175,-0.33576196,-0.032807745,-0.0775409,0.09244082,0.8885601,0.09779119,0.3560423,0.08631082,0.12960951
comp_5842,0.22577147,0.6294944,-0.1382708,-0.33075035,0.6248979,-1.2709613,-0.3161696,-0.23767073,0.580587,0.012740023,0.09690951,0.7619344,-1.054044,0.015580401,0.5618448,0.9615994
comp_5844,-0.6222527,0.8206104,-0.18385734,-0.3823416,1.237599,-0.5772514,-0.02417249,-0.39739782,0.6918948,-0.4802657,0.60414404,0.41469207,-0.46006778,0.1644049,0.08113357,-0.8299457
comp_5847,-0.20283101,0.40705413,-0.17729147,0.17245297,-0.29724336,-0.9294725,0.3542809,-0.4016249,-0.18998285,-0.16248819,-0.13460542,0.3491288,-0.8616321,-0.010384282,1.0823798,0.53928417
comp_5855,0.21769074,0.80698025,0.32105505,1.0078954,-0.26487407,-0.28072706,-0.70399487,-0.3961231,-0.032131147,1.3535383,-1.6664852,-0.32041815,-0.5271095,0.4435144,0.7687756,0.53917724
comp_5858,0.6067949,0.65136486,-0.34801167,-0.85569143,0.0022933944,-0.34872383,0.3775,0.02265627,0.38650945,-0.11946539,0.33916745,0.14771932,0.03547159,0.743876,-0.029988991,-0.09251731
comp_5860,0.0669244,0.18143114,0.40841234,0.027654778,-0.27685866,-0.8890762,0.4150779,-0.097874075,-0.49336845,-0.78812486,-0.015176671,0.06903794,-0.33199865,-0.90281045,0.807082,-0.60373807
comp_5861,0.25981978,0.5870613,0.28024775,0.16009134,-0.93963987,-0.07483672,-0.288237,-0.24778241,1.1243513,-0.17965607,0.58119595,-0.24219762,-0.30537382,-0.04277295,0.66500026,-0.8500715
comp_5862,-0.03998475,0.113729514,0.46672884,0.09275251,-1.1178628,0.69334745,-0.04299508,0.15215406,0.13209085,0.8996108,0.39809114,0.31798527,-0.11869826,0.24463712,0.68218035,-0.3555449
comp_5863,0.66559505,0.24194607,0.09060368,0.18162344,-0.238561,-0.4992741,-0.69805866,-0.62765986,-0.26820987,0.5186245,0.11624891,0.33794233,0.6185597,-0.054175,-0.10912877,-1.1201667
comp_5864,0.7386074,-0.50959545,-1.0083247,-0.68383753,-0.24289152,-0.20428853,0.21798891,0.033720944,-1.2430166,-0.12429144,1.0483637,-0.059133776,-0.36668262,0.16181633,-0.04963614,0.028206846
comp_5865,0.47554594,1.12829,-0.55080175,0.3611842,0.004603546,0.54603374,0.23254101,-0.1575343,-0.4740534,1.1868902,1.145631,0.63435775,1.0315695,0.6304395,0.5494902,0.5488492
comp_5868,-0.28896537,0.28885972,0.19548543,-0.52210814,-0.84069896,-0.1405959,-0.20139556,-0.07449912,0.23651914,-0.108541764,0.19113058,0.84667426,-0.29510766,0.19596463,-0.5355683,0.14632526
comp_5873,0.53368706,0.19289452,0.44822466,-0.24019817,-0.13426897,-0.16812557,0.82745177,0.05406845,-0.23407885,-0.35867935,0.329189,0.24350323,-0.15554503,-0.47224462,0.1498456,-0.005609192
comp_5874,-0.15842621,-0.23171033,0.4707897,-0.22618483,-0.16729818,-0.22933163,1.1734824,-0.24435389,-0.62468046,0.47823268,0.33469224,0.26920915,-0.020420091,-0.47253367,0.027240412,0.81227773
comp_5875,-0.02827281,-0.09520464,-0.79914945,-0.39236528,0.3921386,0.5212444,-0.0432928,-0.244848,-0.07376257,-0.14022839,-0.16694048,1.207905,-1.1818205,0.31481606,0.39425525,-0.20316038
comp_5877,-0.4726364,-0.106590286,-0.1582203,0.36422318,-0.17619982,-0.21601011,-0.37773618,-0.032993983,-0.7214406,-0.06870442,0.29790935,0.41086078,-1.1448255,0.09774897,0.06433661,1.0123327
comp_5883,-0.34060073,0.16668917,0.052299112,0.37630355,-0.02713193,-0.21376006,2.0350676,-0.6411003,0.2842151,0.6533517,0.42598757,-0.74778545,-0.3645998,-0.53050333,0.7508421,0.44622096
comp_5889,0.16064285,0.3463977,0.2370663,-0.7965071,-0.27401084,-0.5571812,-0.24777989,-0.26078063,0.32265946,0.40191275,-0.034598254,0.817018,-0.33864072,-0.6329311,0.52650636,-0.48194486
comp_5890,-0.42922837,0.010913464,-0.3630902,-0.40441218,0.006586119,-0.5086624,-0.22918662,-0.09689051,0.30109665,-0.02106477,0.23561274,-0.18193214,-0.7889009,0.6444617,0.21274024,-0.35721585
comp_5891,0.3898992,-0.01758116,-0.87142724,0.01717903,-0.5172605,-0.5887095,-0.22440241,-0.5443703,0.0030367514,0.16640359,0.72021466,0.053855114,0.14241433,-0.37709525,0.022205256,-0.7338513
comp_5902,-0.080257915,1.0576992,0.39614514,-0.64268976,-1.1535503,-0.21452802,0.49159068,-0.18373731,-0.29411402,0.09962369,0.1507352,0.15014823,-0.08727345,-0.006704392,0.23093522,0.1644918
comp_5905,-0.35315144,-0.2697086,0.15887353,0.18529524,-0.6871518,-0.9202252,0.04058669,-0.36218816,-0.5354616,0.845868,-0.40861812,-0.37130913,0.39036664,-0.34414056,-0.63893384,-1.2901407
comp_5908,0.08883707,0.22900935,-0.16485637,0.101871006,-0.40542197,0.42243394,0.3069468,-0.17044914,-0.31738058,-0.20970745,0.8489036,0.6762838,-0.0008366022,0.0023305304,-0.29058236,-0.13646033
comp_5910,0.47898063,-0.6007367,0.05473593,-0.43440312,-0.14000617,-0.7745501,0.2372334,-0.37135613,-0.20289929,-0.3821285,-0.16114129,-0.50989556,-0.569872,1.0349104,-0.3062703,-0.90571284
comp_5923,0.3833032,0.853807,0.27186516,-0.13844144,0.111416444,-0.0023297537,0.56185293,0.17926018,0.3134159,-0.4903211,0.38704702,0.3529257,-0.10837003,0.26008257,-0.59449035,-0.19592632
comp_5927,-0.0839117,1.1975694,-0.9423158,-1.296953,0.3554273,-0.5328247,-0.8373971,-1.0537981,-0.23270786,-0.018515535,0.007265473,0.008659683,-0.5030767,-0.007372325,0.100856,0.5024599
comp_5932,0.8999335,0.9024735,-0.37003964,-0.020010548,-0.30465785,0.42523405,0.70246595,-1.5804732,-1.1456937,-0.15343861,-0.09744912,0.6960031,0.7626979,0.36931443,-0.46776345,-0.09617036
comp_5934,0.0014197899,0.1326765,0.094462626,-0.27833617,-0.46347472,-1.1030492,-1.1979396,0.14397857,-0.6530912,0.3590367,-0.4125797,0.5122903,-0.38161486,0.3976937,0.8168175,-0.5999576
comp_5940,0.54560274,-0.9044702,0.078183845,0.25306454,1.2430032,-0.28528792,0.6010319,-0.10572251,-0.13225567,0.8073368,-0.5132746,0.766345,0.3682895,-0.18295072,1.4046137,-0.31665623
comp_5950,1.3608863,0.49709776,0.10748148,-0.0057951696,0.72331184,-0.16796272,-0.026464127,-0.34427485,-0.2530794,-0.15241037,-0.06326974,1.3216455,-0.532781,0.17719282,-0.6145897,1.3841627
comp_5952,-0.74600786,0.11394794,0.5915568,0.64963,1.3920997,-0.9514493,-0.48404074,0.6217233,0.82450116,0.15285577,0.1730127,0.40374583,-1.7220072,-1.4074943,-1.9980736,-0.2909619
comp_5956,-0.19584079,-0.10017597,0.7989704,0.0720309,-0.51833487,-0.26369232,0.41539523,-1.0412477,-0.13784558,-0.09426008,0.05318821,0.59367406,0.19647197,-0.27396622,-0.14140587,0.34010792
comp_5960,-0.87137,0.24927363,0.17253162,0.28084466,0.19693522,0.54625565,-1.105971,-0.5900088,-1.0215962,-0.079084784,-0.22037739,0.24856326,-0.19328578,1.8639028,1.3586599,-0.015018649
comp_5962,-0.0013544,0.660211,-1.0371268,-0.38428336,-0.23433726,0.30507195,0.5979491,-1.1122319,-0.29920885,1.2305254,-0.42857158,-0.29456174,0.2676998,-0.0526409,-0.2101294,-0.023620827
