NODE_neo4j_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
10,-0.48399404,-0.5459472,-0.30414575,2.1390076,0.09911428,-1.4838151,1.5110618,0.8351962,0.5525895,0.11100442,-0.1505274,-0.097491965,0.29030427,0.20136996,0.4517165,0.8665113,-0.4037086,1.9567419,-0.6407498,-0.6230931,1.0549724,-0.23998384,0.063785195,-0.4396172,0.7888602,0.018616538,-1.1385849,-0.8499412,0.58709556,0.83369863,0.09928487,0.76229066,1.566382,-1.1085949,2.0753293,0.14113674,-1.2270685,-0.18695007,0.39722794,-1.070895,-0.45404634,0.44478327,-1.1481447,0.70234025,-0.122041985,-0.08648177,-0.6457892,-0.9117087,-0.7926187,-0.56770235,0.81728536,0.16107196,0.98234046,0.2535544,-0.4286048,0.5644487,-0.19760953,0.3563318,-0.64906216,-0.6561622,-1.2319818,0.45888358,0.38779685,-0.68482983,-0.6287003,0.39589822,0.09133081,1.4826856,-0.21761554,0.73176533,0.25320092,-1.1550573,-0.32772002,0.8981486,-0.15893944,-0.46319717,-2.1744392,0.8498494,0.7317811,1.4160829,1.1720649,-0.4070011,0.6539208,-0.25477818,1.6771965,-0.25777736,0.28879198,-0.60655564,1.5848869,-1.6004138,-0.13058491,-0.9753288,-0.42202684,-0.6568271,1.2698725,-1.5535681,0.17223138,1.9422395,0.12035612,0.77184767,-0.76119703,-1.3232425,-1.2559605,0.8719231,0.46359298,0.24228519,-0.77464277,-0.37926313,-0.7130145,-0.40996587,0.004764489,0.5683573,0.24977496,-0.14871715,0.76100653,-0.0880679,-0.878027,0.006711372,-1.7099777,1.0521457,-1.2273349,2.1531734,-0.08670408,-2.2326643,0.4671319,1.1641383,-1.2579814,0.20826787
11,-0.90232486,0.6810246,0.7250374,-0.043357078,-0.5752027,-0.40811142,0.15080795,0.29553097,-0.18752073,0.9574555,1.5604476,-0.2204112,0.21590653,1.0661974,-0.67424333,-0.38979003,0.8237439,0.70464253,1.3215626,0.20628847,1.1988856,1.1316988,0.97269666,-0.9178665,0.082279935,0.19749922,-0.13955992,-0.036799584,-0.9597643,-0.5195969,0.9663003,0.03148326,-1.0069278,0.22666554,-0.81646085,0.7257243,0.42645946,-0.40227214,0.32865065,1.3491508,1.158124,-0.7738098,-0.5109488,1.3906866,-0.08240273,0.22369504,-0.06150292,-0.88121325,0.07096727,0.4171285,-0.18005389,-0.44591337,-0.06760073,0.8868021,-1.0101876,-0.6509872,0.8735408,-1.708751,0.365591,-0.5702205,-0.8477127,-0.37425148,-1.1786032,-0.30586827,1.2023482,0.6092272,1.4739894,-0.6521,-0.49739757,0.09257856,0.61213845,0.22708943,0.08162578,3.2060192,-0.10658234,-1.0821965,-0.34421718,-0.120714694,0.48895675,-0.28929263,1.0201615,-0.054420803,-0.54232985,0.13333924,1.5025632,-0.5954337,0.20698677,0.6153043,-0.5414365,-1.0389726,0.34882444,-1.5102746,-0.15767567,0.42138603,-0.08709171,-1.1476574,-0.25106323,0.19671327,0.40060654,-1.896478,-0.53763485,-0.039419208,0.38951474,-1.30498,-0.4783405,2.365071,-0.03998094,0.24092516,-0.16275392,-0.25495,-0.05711411,-0.023810824,0.56701094,0.46503383,1.174487,-0.18763462,-1.0466429,0.16919075,0.03433142,0.13546365,0.49851352,2.1064732,0.9312744,0.8555295,-0.57996154,0.6300168,-0.098952934,0.46067908
12,-0.18490016,0.99031806,-0.7794762,0.5859517,-0.5606153,0.9121649,1.4797794,0.20584197,0.64928627,0.26714385,2.2473652,0.52703714,1.0975748,-0.011677524,0.6479876,0.6564615,-1.4851573,1.2382953,0.37456262,-0.71893305,-0.07689201,0.10505265,-0.68917537,-0.5880622,1.7332517,0.07749011,-0.5803989,-0.36130103,-1.1033565,-0.3115961,0.36861467,-0.43739918,0.16243078,-0.48088005,-0.228844,0.0629462,-0.29786512,0.2954101,-0.6547297,-0.75614494,-0.020314895,-0.36793914,-0.5164447,-0.74044025,-0.48413077,0.4944244,0.7123589,-1.2001011,-0.7294741,0.018091854,-0.5738374,0.21328546,0.6084141,0.97927386,0.40360528,1.5169321,0.4525539,-0.69733703,-0.69508076,-0.6167203,0.18882832,0.018790908,-0.051524125,0.6315633,-1.3457096,-0.90247273,-0.5112227,2.1027048,1.2360374,-0.9434766,-0.12753585,-0.43347016,-0.28026918,0.17631571,0.11242373,-1.1426096,-0.64875793,-0.7754326,0.582501,-1.7527308,1.3806614,-0.32262784,-0.53718513,0.81832576,-0.5231207,-0.22945072,1.902976,1.3689765,0.3059074,0.6333431,0.029781781,-0.16716649,0.43291134,-1.1938103,1.0159245,-0.04313809,-0.010993287,-0.20124374,-1.1091926,-0.24535772,0.9712653,0.5219003,-1.5468231,1.063661,0.47395524,-1.1229637,1.0681747,0.34472626,1.0134792,0.3682738,-0.28213328,0.53649133,0.17536567,0.23296812,-0.879576,-0.49151427,0.4058633,0.43160543,0.5164049,0.5174422,-0.7413503,0.31107315,-2.4089391,1.1271821,-0.4108213,0.28595915,-0.32367185,0.30475593
13,0.8260795,-1.0803157,-1.9492648,-0.8672291,-0.5213395,1.1442864,1.8171097,0.036683712,-0.12082134,-1.8570096,1.0228533,-2.136644,-0.19377783,0.1635077,0.5359045,-1.9166007,0.60971856,-1.1170217,1.434951,0.36295816,-0.15452233,1.407212,1.0098228,0.6093718,-0.3290784,-1.3870716,-0.078754984,1.4568189,0.41015807,0.073708124,-0.42496425,-1.4477395,-0.03125096,-0.078938834,-0.60648376,2.5672283,0.4551175,-0.11216595,-0.2500271,0.12172776,0.9770906,-0.04319022,0.94796526,0.038466625,0.34693676,0.77275836,-0.15854414,0.89031225,0.8359951,-0.5826443,0.9610085,0.18456525,-0.027025543,-1.1597195,0.8957506,-0.7805518,-0.9504606,-0.42425147,-1.3839104,0.7509407,0.42904937,-0.42328754,-1.9616257,-0.1611319,0.24774168,0.2691168,0.58312047,0.09452274,1.9748178,-1.1240755,0.30328766,0.45076516,0.8446902,0.13936633,0.2935134,0.0579605,-0.37891456,-0.9291108,-0.14791828,-0.40170035,-0.31459773,0.5000346,-1.3932819,-0.34659335,0.23224886,0.015378294,-1.0318954,-0.31025305,-0.019007845,0.65232956,-0.3305054,1.1845568,-1.3985621,0.18327138,-0.9924701,-0.53586817,1.1265657,-0.28799865,-0.70129323,-0.5426017,-0.17356642,0.24009597,0.9528207,1.0921519,0.1760411,-1.1284317,1.2833428,1.0469478,-0.3476897,-1.3260876,-0.9768789,-0.50658107,1.5464672,-1.277074,-0.44670588,0.17934267,0.25176674,-0.652878,0.9539064,0.88910145,1.1483614,-0.93431556,-2.0856266,-0.389277,-0.8244396,-1.4237796,-1.3848364,-1.1121683
14,0.30806348,-0.5094909,-0.8841001,-0.9512798,-0.12633625,-0.34271124,0.6152859,-0.18646644,0.15746602,0.39224437,-1.1908422,1.0581925,-0.07654089,-0.0901505,1.8919455,0.6793534,-1.277198,0.8635066,-1.0403428,0.36681354,-0.37205905,-0.58061916,0.13804209,1.0190623,0.42693293,0.8688617,-1.7148101,0.033418175,-0.33254203,-0.7994206,-0.8804265,-0.2139465,-0.59853464,0.3968342,-1.0400286,0.7781772,0.19612028,-0.24621244,-0.5444994,1.0244435,-0.57604975,0.0126405265,-1.0295898,-0.36460942,-1.9497113,-1.0622913,-0.08886174,-0.36874193,-0.5740451,1.2527683,-0.042800568,-0.797632,0.9639063,-1.8259139,1.7014062,-1.4403976,0.49348778,1.2326314,0.05497573,-0.46576166,0.83551085,0.28509867,0.9537513,0.23620763,0.24574275,-0.8046879,0.5269116,0.013924711,-1.811077,0.6997998,0.47882366,-0.29189897,-0.81677425,0.96669275,-0.18132444,0.45088935,-0.119327,-0.15796626,1.2483453,1.3526814,0.20713212,1.1446887,-0.12947549,-1.3475034,0.20362516,-0.1302498,0.45757747,0.9119962,1.4699801,0.26745138,0.13303928,-0.054899603,0.4254373,0.45858973,-1.6284875,-0.4316686,-1.231989,0.012238113,0.026502874,1.3279899,0.045137245,-0.59955776,-1.8998979,-0.87802684,0.4221304,-0.62668365,-0.007408976,-0.7689244,0.9226286,0.43700844,0.86137384,0.05109878,-0.6825793,-1.634631,-0.4135275,-2.4983876,0.685454,0.10921504,-0.083402455,-0.9903959,0.40195742,-2.8136935,0.013329346,-0.30816045,-0.20990086,0.109033726,1.3743348,-0.8405719
15,0.41983062,0.25630897,0.6856403,-0.6713662,0.044592276,1.8991662,-0.74162674,-0.66523075,0.20031123,0.08561421,-0.40384492,-1.9300796,0.40724403,0.08396895,-2.023209,1.1456262,0.4622466,-1.2475843,-0.4812029,-0.5011152,-0.04909527,0.800246,1.070295,-0.120888755,0.58613867,-0.30094498,0.84028894,-1.2654523,0.46523497,0.18494414,0.02096141,-0.053203847,0.18348537,-0.3145915,0.86274093,-0.009007869,-0.35121205,0.9767549,0.08940184,-0.6326035,-0.72681713,1.1843219,-0.38644776,-0.038157217,-0.19079089,-0.28548694,-1.1153753,1.0913886,-0.7911892,1.1501831,-0.48721045,1.2242938,-1.1754467,0.5596232,-0.27294695,-0.010065895,0.6997685,1.0382755,1.0435748,0.17289032,0.68028736,-1.4377779,-0.57598835,-0.5768384,0.73836154,0.14340645,-0.7910687,-1.1325554,-0.516453,-0.16407256,0.2500298,0.97881764,-1.0798795,1.3026983,2.282672,0.67951024,0.14234713,-1.0287195,-1.5563368,0.6407613,-1.0567732,-1.1640291,-0.60627186,-0.41712254,-0.008910498,-0.31650624,0.45083198,-0.5120091,1.1707048,0.06395458,-0.778773,-0.039696705,-0.988335,0.24164283,-1.683392,0.17249037,0.17176805,0.19787847,0.10170974,-0.3252451,0.34268698,-1.6961975,-1.0211283,-0.49090454,1.2586299,0.03598689,1.2839996,-0.2584121,0.19206503,0.7825149,0.06985941,-1.0218576,-0.3963985,-0.44839647,-0.6029495,-0.3919844,0.6543887,0.05365144,-1.9781989,0.3130473,-0.641548,0.21917982,-0.607305,0.9555841,-0.21019621,0.55864453,0.4020166,-1.8736327
16,0.4378061,-1.1303723,0.57255226,0.3307526,1.092235,1.0168711,1.0828187,-0.35022646,0.8590549,-0.95230675,-0.82266605,0.7856401,-0.18573529,0.753156,-1.9348547,0.85447294,0.47183007,-0.19841029,0.16336724,0.5177575,0.037343364,-0.3134779,-1.429265,-0.024126193,-1.0459213,0.46148977,0.01909483,-0.43012992,-0.26648924,-0.56410766,0.82056546,0.51204515,0.30640075,0.035456292,-0.112199455,0.09010376,0.47873023,0.44728246,1.5049858,2.241314,-0.72792673,0.00398985,0.055641487,-2.0926697,0.3561865,-0.71986693,0.031550203,0.03945943,1.4820808,1.3924695,-0.5343006,-0.48901543,0.045575555,0.18727425,1.5168794,1.0795625,-0.1594597,0.012197418,-0.2882357,-0.18444496,0.6690104,0.7493956,0.06949853,1.4014819,-0.19475375,0.42666373,2.4323487,-0.19077991,-1.0057838,0.9683377,-1.374996,1.8794258,0.3394096,0.5153966,0.65648973,-1.2217437,-0.15570588,-1.4433777,1.2583091,-0.7006669,0.4896423,-0.12014378,-0.73530227,0.5874043,-0.18150732,1.4374394,-0.09834864,-0.463266,-1.4804785,0.8181311,1.3511508,0.61114806,-1.3759676,0.02737337,-0.22780874,1.4549097,0.0325536,-0.70236856,-0.3041689,-0.5711625,-0.5407648,-0.07189642,-0.23718579,-0.14420314,-1.0738076,-0.15559764,-0.050387073,-0.3552032,0.20319161,0.058799762,0.6645805,0.54743546,0.90995675,0.06745433,0.71733785,-0.11488801,0.42817503,0.4644448,0.10786096,0.44854233,0.1194508,-0.2617239,1.029716,-1.3560007,-0.9411054,-0.1359438,1.0351654,-0.19589779
17,0.43635115,-1.4721302,-1.0071225,0.17278434,-0.27895942,0.833796,-0.4921211,0.062511876,0.4989236,-0.23882467,-1.1935408,-1.4826525,0.89613277,-0.64105165,1.8129312,-0.2825542,0.66348994,-0.24559306,-0.06240989,0.0044630487,0.9192282,0.21596326,0.47566813,-0.76070994,0.234005,-0.13281204,0.7230881,-0.54190755,-0.9274331,0.38128737,-0.8390802,0.14423113,-1.5923208,0.65533555,-0.71002954,0.5188304,-0.9513381,-0.09589757,0.82114524,0.9507541,-0.08486993,-0.97574615,0.6346601,-1.1777582,2.016127,-0.56268716,-0.5836526,-0.3629141,-0.1518017,0.33565918,-2.4556224,0.6605415,-0.53704137,-0.7411208,1.801915,-1.2563998,-0.4961278,-0.4337046,-0.22880356,-0.54322034,1.6782842,-0.5581855,-0.35368484,1.3172169,0.3283705,0.62837535,-0.8897892,0.91086745,-0.7587261,1.2800426,0.8282438,-0.17502868,0.30772543,-1.085606,-0.7203585,0.25021705,0.5276241,0.12303067,-1.7843369,0.48435417,0.060340766,0.1471786,0.2722558,-0.34782413,0.037779074,-0.51342154,0.45855,-0.662016,0.5204655,0.9181878,1.0119699,-0.96961397,0.17003141,-0.6904065,0.04243915,-1.2725651,0.71635914,0.858224,1.2040478,-0.53984433,0.2030342,-1.6647049,0.66300833,0.30306032,0.08870737,0.23097031,0.9216485,-0.62932867,-0.89095885,0.15279242,0.5050055,-1.0287845,-0.012241973,-0.4045256,1.3305147,2.9643037,0.7257587,-1.2840418,-0.28397346,-1.2932808,-0.19799832,0.50545615,-0.7694948,-0.7316657,-0.19388674,0.14537628,-0.8221663,0.0006882427
18,0.07441746,-0.12742364,0.15520288,-0.71295464,-0.19567274,1.3234017,0.7334477,1.6931039,0.6466559,-0.66697454,0.51192755,-0.7213176,1.1217773,-0.47229448,-0.062916614,0.18432145,0.9183244,0.11096984,-0.59999734,-1.1789691,1.5424204,-0.03383491,0.05674849,-0.16622818,1.1689986,0.2866846,-1.4731051,0.20298097,1.8006947,0.365801,0.121690355,0.08781606,0.79071504,0.19530104,0.70034033,-0.32671458,0.27866673,-1.7142739,-1.5991166,1.1426802,-0.43343848,0.3563204,1.3103222,0.528599,1.1806377,-0.9775838,-0.12175185,1.3173755,0.42350328,0.61264765,-1.8651661,1.4997929,-1.7228681,-1.0384586,-0.42899126,1.146019,0.20175889,-0.9445505,-1.150582,0.29892677,0.40230373,1.0432105,-0.218817,0.56987965,0.35456067,-0.9656122,-0.31307316,-1.337517,0.49918574,-1.028199,-0.6341769,0.2895944,0.6305801,-0.7858641,0.22865091,0.0137341535,-0.26212397,1.2392673,0.5600242,-1.5612695,0.36806303,0.6537451,-1.0266064,-0.07899536,0.66867167,0.66160935,0.27211967,2.3469934,0.86891276,-0.39925596,2.385487,0.33521998,-0.08607019,0.7470611,-1.6961421,-2.5972636,0.3568666,0.33084604,-1.1435103,-0.46454427,-0.46067274,-1.7306111,-0.7480853,1.6436187,0.26910064,0.67308563,0.78795826,2.0884235,-1.7345078,0.47569165,0.45897913,0.613947,-0.012894694,1.3681922,-0.93301076,1.8273058,0.7534304,-1.4927623,0.08535317,-1.139649,-0.29000172,1.3562068,0.58114904,0.21212249,0.95469767,-0.5958281,0.3448908,-0.124129355
19,1.3864697,1.3529408,1.2181642,0.25655037,1.6485858,-0.15965584,0.5764344,-1.0841949,1.0328635,0.042388804,-0.25139225,-1.3777434,-0.15607096,-1.1713674,0.941109,-0.29265374,1.211319,-0.7551794,0.62757283,-0.733459,-0.36119732,1.2679453,1.3414229,-1.2067802,-0.33739686,1.5708573,0.6063991,1.0622716,0.83895344,1.6069825,0.2287045,-1.8812443,-0.60473096,0.43148655,-1.3517271,-0.8816009,-0.9120466,0.34819242,-0.08109369,0.3648754,0.045285102,0.9393107,-1.0949801,0.7315466,-0.29879797,-0.60810494,-0.5764249,-0.5700726,0.7495906,-0.6729119,-2.2331252,-0.43153837,-0.5331746,-0.19346812,-1.0883104,0.96885103,0.51314425,-0.33315217,1.4378216,-1.4572047,0.9671661,0.006122289,-0.18003917,0.059979353,-0.7341788,-0.7082485,0.5219819,0.7982787,0.67000175,-0.63458765,0.8991083,-0.5811231,0.15300839,0.22475097,-0.38895383,-1.1897897,0.42463705,0.8499731,1.3811604,-0.47438657,-1.4617156,-0.12095566,0.15756318,-0.71771365,-0.20317629,1.4046105,0.12252071,-1.931922,0.501438,0.8149972,-0.8119725,-0.795218,-1.6467038,-1.4655343,0.44323346,-1.9130894,0.28201357,0.63149744,-0.24431513,1.2382475,0.7974787,-0.85063124,-0.7929867,-1.1261793,-0.72181284,1.3119246,0.16127591,-0.8669595,-1.0514902,-0.80162305,-0.65113604,1.3144946,-0.73746806,1.0954508,-0.09290378,-1.8573312,1.1272622,-1.4267015,0.82617337,-0.5759783,1.9921408,0.33183774,-0.64791286,-0.76620394,0.43567055,-0.17424357,-2.7894487,-0.35276765
20,-0.42968142,-1.0023142,-0.16836007,0.56977856,0.5380868,0.28203592,-1.0617497,-0.19692191,-0.7209937,-0.9126168,0.26010242,-0.2613563,-1.8253413,-0.49801558,0.15694652,-0.030266153,-0.039942898,0.30603644,-0.034718312,-1.3266388,0.6404465,-2.0597599,0.00480223,0.72028816,-0.5009568,0.7139732,-0.08320194,-0.33852866,-0.6174064,0.12559304,-0.28365093,0.5059826,2.0475907,-0.5147823,-0.09401458,0.09872952,-0.38245928,-0.46424258,0.03712309,-1.4396659,-0.0415024,-0.1675034,-0.9940808,-2.3622665,-0.14418118,-0.922463,0.46579003,-0.81062084,0.6925853,-0.7088476,-0.8306209,0.27900732,-0.4432405,-0.67098814,-0.32832277,0.13562608,-1.0566198,-0.4797038,-0.7746579,0.4274653,0.7980062,0.7661269,0.1629526,-0.65955716,-0.9780477,-0.46186942,1.1632664,1.3021623,1.1743778,0.89219195,-0.26645696,-0.50980926,0.51049834,-1.0501403,-0.6892911,-0.5092145,-0.13797845,-0.24775238,-0.29754725,-0.97256666,-0.021245886,0.916213,-1.4153626,0.40160292,-0.3771191,0.8991467,0.87093323,0.5516644,-1.7341933,1.12117,1.146881,0.19371688,-1.5645634,0.045238934,0.9746562,1.2123988,0.6366983,-1.0483274,-1.2808666,-1.0799549,-1.2573327,1.0273005,0.25343922,0.20204906,0.53506076,0.08874082,0.23391427,-0.1282252,-0.24250793,1.2667013,-1.6219907,-0.0914906,-0.22244345,0.058298673,-1.0495012,-1.1177521,-0.26665008,1.2777852,-0.43666333,0.34053156,-0.7326833,0.8806476,-0.30518016,0.051666155,1.4536219,0.19204985,-0.4952966,1.4997537
21,0.27048162,-1.1524708,1.6110668,-0.5422532,-0.18231699,0.01755286,1.8412569,0.5413804,-0.35737577,-0.295845,0.8224876,-0.14890714,-1.8223065,0.22667438,-0.1234907,0.83888036,0.7260161,0.47600663,0.6313464,1.6639261,-1.0568602,0.108245306,0.6053629,0.08968126,0.62027854,0.53618807,0.27885965,-1.2341152,1.7378038,-0.009978895,-0.16693379,0.3729284,-0.119248785,-0.95500606,0.55659556,0.592877,0.6495227,-0.46010855,-0.41059947,1.4239317,0.2771433,-0.78584445,0.3600836,-1.718521,-0.97221076,1.3730173,-1.1755,-0.79953545,-0.95769984,0.26018798,-2.832452,-1.0981156,-0.017408866,1.9392914,-1.3123739,-0.55202526,-0.33567703,0.2185286,-0.11784281,0.36653224,-0.056228787,-1.0747817,-1.1884427,-1.1065382,-0.2769073,-0.21892181,0.7250679,-1.0651702,1.1663636,0.5809113,0.43357518,0.03404537,0.8421131,-0.09759119,1.7146912,0.9106793,0.286015,-0.11497839,-0.14548631,0.2235581,1.4521888,-0.019152759,-0.43254396,-0.0697098,0.42142347,0.631433,-1.3179498,-1.0952878,-1.6777903,0.38994494,-1.2821786,-1.5822264,-0.3169733,-0.328849,-0.17175983,0.4369798,0.22196376,-0.44068128,-0.80018705,1.4934117,-0.61460096,1.1292624,-0.30415207,0.10772204,-0.29940665,-0.35539025,-0.7359844,0.16331881,1.3981055,0.77542394,-1.1906244,1.5662614,-0.34200418,1.1593075,-1.5960599,0.0301833,0.61893064,0.119972944,-0.42372435,0.26050964,-0.34541103,0.0135707995,0.19435568,1.6741239,-0.4086873,-0.061924715,1.2549266,-1.694603
22,-2.3162823,0.7879526,0.41549665,-1.1075134,1.0976719,-2.0998142,-0.96357673,0.42112204,1.0919888,-1.0312345,-0.39955118,-0.7150303,0.68251574,0.5772512,-1.0098459,-0.23700336,0.22928281,-0.43279654,-0.035300992,0.073625565,-0.4799545,-0.937528,-0.5611922,-0.7463762,-1.6699746,0.11379349,-1.0805173,0.2987823,-0.176876,0.26294842,0.9483868,1.3384814,0.5639705,0.49361902,0.14480408,-0.7395407,-1.567359,1.5075176,-1.5066589,-0.4427184,0.6347179,-0.37578005,2.0278542,-1.3596222,0.22855748,0.5246862,-1.7832866,-1.0555829,-0.4393315,1.4077023,0.6397007,0.047164794,-0.51877403,0.6133837,-0.3265173,-1.0736887,0.7214159,-1.2222354,-0.36082527,1.1448002,0.27853525,-0.23952353,0.13316502,-0.8920263,-0.5178524,-1.4429193,0.499766,0.5074774,0.5696287,1.574806,-1.7640005,1.1547087,0.03707185,-0.51686096,1.3925736,0.11174905,2.5273962,-0.22922704,-1.0451968,-1.0117651,-1.0064007,-0.50620776,1.2412505,-0.9963052,0.1305697,-0.4075642,-0.19772357,-1.9042828,-0.45335156,0.665914,0.4893628,-0.8262263,0.16651875,-1.1733655,-0.9654486,0.6802188,-0.1783845,0.59957176,-1.563599,0.17576092,-0.6182884,0.80776614,-1.5347797,-0.5940534,0.8962911,-0.22512195,-0.1684971,1.1442169,-2.225924,-0.0045356094,-0.46935683,0.9144983,0.7539547,-0.20071447,-0.23077908,0.5661381,-0.6446963,1.2050762,-0.8338011,0.51042575,2.6724384,0.24725592,1.1801534,-0.1419766,-0.54968,0.7402431,0.5617019,0.9694183
23,0.23579384,0.99432206,0.12733296,0.6969757,-1.2641034,0.6787717,1.1293387,-0.035233274,-0.757765,0.75077283,0.66855645,1.0900242,0.07727958,0.89477736,0.71553797,0.24299806,0.11282635,-0.23718192,-1.9045097,0.03390201,-0.057993136,-1.4774357,-0.32383025,-1.678822,0.032960605,1.4678471,0.69379735,0.10214075,0.42856216,-1.6611701,-0.30487385,-0.502214,-0.8881892,-0.17454006,0.79676926,0.93284506,-1.2309314,1.0515879,-0.87771547,0.60745513,-1.5857828,-0.30237094,1.6265309,0.4002331,-1.4236393,-0.7092751,-0.071409464,-0.43225738,-0.14057249,-1.0117971,1.2052734,-0.35351303,1.4161558,-0.051656008,-0.48577285,2.4284325,-0.93858117,-2.0360067,-0.034572426,0.11824282,1.2627652,0.06403302,1.6067965,-0.94266844,0.07590069,-2.083175,1.4707206,0.18089615,1.1468605,-0.2720845,-0.16177037,-1.0019573,-1.0248069,0.10949329,0.18838641,-0.09772571,-0.48584718,-0.42622024,-0.98859483,1.2413894,-0.65908736,1.1652353,-2.37986,-0.21628027,-0.31872776,-0.34148932,-0.03512284,-0.8523599,-0.0076589175,0.3446968,0.22472188,0.51355416,1.4648262,-0.6558453,-0.3268254,-0.33134937,-0.69360095,0.7740892,-0.54880774,0.76738966,1.5520949,-0.1936908,-1.0186627,-0.16635697,0.6663782,-0.5053276,-0.1913137,-0.49990988,0.15518749,0.052102804,0.37444407,-0.027830692,0.1321755,0.7977032,-0.66555357,0.34824184,0.23866877,0.24946077,-1.9892497,0.49793673,-0.04034592,1.0023263,-0.48901066,-0.6417874,1.8390495,0.19721478,-0.069226064,0.0006218037
24,0.7833797,-0.39612567,1.0656325,0.5144235,0.022104964,-0.27331626,-0.13640736,-0.44133747,-1.5708485,0.3062066,-1.068295,-0.34609595,0.5653936,-0.4769313,-0.73623616,0.24325842,-0.2812959,-0.10677677,0.26651993,-0.42706025,-0.52601326,-1.4494423,0.083854474,-0.40165773,-2.0130365,-0.05370824,-1.553072,-0.10096544,0.41084588,0.5190064,-0.2970275,-0.7613188,0.95428205,0.14153755,1.1305453,0.35753232,2.2755344,0.71202534,-0.06129554,1.0428742,-0.9166895,-0.8866869,0.3498729,0.4225445,-0.2876515,-1.1417156,0.2164462,-1.07211,1.7338536,-0.15497468,1.0481917,-1.1535071,1.4770079,-1.1543155,0.118869126,0.13364181,-0.53548455,-0.44831014,-0.693455,1.5454632,0.076108485,0.6703916,-0.4636572,0.76403993,-0.2796903,1.0549991,-0.14510494,-2.008706,1.0104555,-0.6247592,-0.9091972,1.2972392,-0.7745066,1.0821109,-0.105798565,0.3021796,-0.5315426,0.42080325,0.42676282,-0.22871234,-0.9077027,-1.0207797,0.033809245,0.15826792,-0.39797598,-0.372009,0.34923738,-0.4254148,-0.12123672,0.22430046,-0.13024312,0.060698852,0.045560416,0.71010995,0.297593,0.33965835,-0.20248097,0.15648526,0.6450856,0.53361255,-0.99126834,1.0130271,-0.715227,-0.26155245,0.038824677,0.6185053,1.1744212,0.09773588,-0.5281409,1.3929801,-0.7097816,0.18456091,-0.17190209,0.5247327,-0.7629998,-0.90166116,-1.2918901,-2.5177393,2.2091362,-0.07943247,-0.6635628,-0.37690455,0.43803576,1.2860672,0.5216821,-0.4804323,0.20483914,0.3823823
25,0.57133126,-0.47240913,-0.37947863,1.0322788,0.29351673,-0.05384554,-1.889884,1.2230545,-1.5272101,-1.7256234,-1.517259,-1.1548905,-0.023693439,-0.34249455,-0.9877543,-0.5170524,-0.51108587,-0.054728225,-1.7266225,-0.35936645,-1.3440101,0.081221685,-0.36122224,1.5342398,-0.025185343,-0.21474725,1.3784764,-0.12344835,0.73998785,1.2879075,0.007585247,1.2240338,-0.5981669,0.4985179,-0.89361835,1.0509585,0.4016716,-0.55955184,0.74164206,-0.33764324,-0.3950629,-0.2820708,1.4854027,1.0516506,1.542433,-0.02752034,0.6507705,-0.0121819,1.4361284,-0.8007706,0.53010374,0.61882305,0.7008217,0.23813029,0.93427455,0.45994517,0.6608259,-1.1463925,-0.5809396,0.35191855,-0.8140287,-2.5230284,-0.64958376,0.35064048,0.5507803,-0.26371673,1.7589618,0.53956854,0.8968711,0.3102432,-1.8131609,-0.3060562,0.33868766,-0.09514928,2.131392,-0.7701367,-0.15369934,-0.36654127,0.65587896,-1.0538988,0.20778315,0.865931,0.6716137,-1.255703,-0.250497,0.40854234,-0.83208036,0.67515016,0.4092007,1.1367264,-0.12135515,0.6045034,0.5851643,-0.58798295,0.84458125,-0.4987825,0.70896715,-0.29340473,-1.003893,1.0359347,-0.016588692,0.3125208,-0.50989836,2.4911084,-0.11530621,0.22985539,-1.5081234,0.21115565,-0.3950101,-0.37017238,1.4177417,-0.12748137,-0.7264144,1.7348804,0.9940472,0.69973445,-1.2670832,-0.99804515,-0.02772779,-0.621482,0.4246234,0.5576228,0.14272888,0.7071408,0.99090034,-0.9267317,0.9719809,-0.3517219
