companyID,Ticker,Company Name,SYNONYMS,ACN,Country of Domicile,Company Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees:LF,ICB Sector,ICB Subsector,GICS Industry,GICS SubIndustry,BICS L3 Industry,BICS L4 Sub Industry,BICS L5 Segment,BICS L6 Segment,Company Description,Linkedin_empCount,Linkedin_Followers,Source
comp_13,PLS AU Equity,Pilbara Minerals Ltd,"Pilbara Minerals Limited, Fortuna Minerals Limited, Marginbet Limited, Portland International Limited",112425788.0,Australia,Common Stock,7370000000.0,768850000.0,4670000000.0,,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium,Pilbara Minerals Limited operates as a mining and exploration company. TheCompany focuses on the development of lithium and tantalum projects. PilbaraMinerals serves customers worldwide.,141.0,14729.0,Bloomberg
comp_14,RMS AU Equity,Ramelius Resources Ltd,"Ramelius Resources Limited, Comserv (No 779) Pty Ltd",1717540.0,Australia,Common Stock,7220000000.0,1200000000.0,2390000000.0,250.0,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,Ramelius Resources Limited is a gold exploration and production company withexploration activities focused in Western Australia.  The Company also exploresfor base metals.,173.0,7825.0,Bloomberg
comp_15,WOR AU Equity,Worley Ltd,"Smith De Kantzow Wholohan & Grill Pty Ltd, Wholohan Grill & Partners Pty Ltd, Worley Limited, Worley Pty Limited, Worley Pty. Limited, Worley Services Pty Limited, Worleyparsons Services Pty Limited",1279812.0,Australia,Common Stock,7210000000.0,11220000000.0,11020000000.0,46000.0,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Energy Infra Construction,Oil & Gas Infra Construction,"Worley Limited provides consulting and advisory services. The Company offersproject and asset services in the energy, chemicals, and resources sectors.Worley serves customers worldwide.",,,Bloomberg
comp_16,YAL AU Equity,Yancoal Australia Ltd,"Yancoal Australia Limited, Yancoal Australia Pty Ltd, Yancoal Australia Pty Limited",111859119.0,Australia,Common Stock,7180000000.0,6900000000.0,12360000000.0,,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,Thermal Coal,,"Yancoal Australia Limited provides coal mining services. The Company mines,processes, and sells pure-coal, metallurgical coal, and more. Yancoal Australiaalso exports its products.",688.0,18473.0,Bloomberg
comp_17,GMD AU Equity,Genesis Minerals Ltd,"Genesis Minerals Limited, Genesis Minerals Pty Ltd",124772041.0,Australia,Common Stock,6570000000.0,920140000.0,1800000000.0,,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,Genesis Minerals Limited is an Australian-based mineral exploration company.The Company acquires commercially significant mineral deposits that can bebrought into production.,11.0,533.0,Bloomberg
comp_18,PRU AU Equity,Perseus Mining Ltd,Perseus Mining Limited,106808986.0,Australia,Common Stock,6470000000.0,1930000000.0,3770000000.0,,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,"Perseus Mining Limited is a mining and exploration company. The Companyacquires, explores, develops, mines, and produces gold. Perseus Mining conductsits mining operations in Africa and Australia.",,,Bloomberg
comp_19,SFR AU Equity,Sandfire Resources Ltd,"Sandfire Resources NL, Borroloola Resources Nl, Sandfire Resources Limited",105154185.0,Australia,Common Stock,5780000000.0,1820000000.0,4360000000.0,,Industrial Metals and Mining,Copper,Metals & Mining,Copper,Metals & Mining,Base Metals,,,Sandfire Resources Limited operates as an exploration company. The Companyexplores and mines copper and gold resources. Sandfire Resources servescustomers in Australia.,190.0,1856.0,Bloomberg
comp_20,WHC AU Equity,Whitehaven Coal Ltd,"Whitehaven Coal Limited, Pecten Corporation Limited",124425396.0,Australia,Common Stock,5630000000.0,5830000000.0,11830000000.0,4000.0,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,,,"Whitehaven Coal Limited operates as a coal producer. The Company mines andsells metallurgical and thermal coals to the steel, power generation,and metallurgical industries. Whitehaven Coal serves customers worldwide.",411.0,14269.0,Bloomberg
comp_21,CMM AU Equity,Capricorn Metals Ltd,Malagasy Minerals Limited,121700105.0,Australia,Common Stock,5370000000.0,505890000.0,1040000000.0,,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,Capricorn Metals Ltd operates as an exploration and production company. TheCompany specializes in the gold exploration and production services. CapricornMetals serves customers in Australia.,31.0,0.0,Bloomberg
comp_22,GGP AU Equity,Greatland Resources Ltd,"Greatland Newco Limited, Greatland Resources Limited",668338618.0,Australia,Common Stock,4990000000.0,957370000.0,2120000000.0,,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,"Greatland Resources Limited is a mining exploration company. The Companyexplores and develops gold and copper assets, located in the Paterson region ofWestern Australia. Greatland Resources operates in Australia.",,,Bloomberg
comp_23,DOW AU Equity,Downer EDI Ltd,"Downer Edi Limited, Downer Group Limited, International Pacific Investments Limited",3872848.0,Australia,Common Stock,4910000000.0,10480000000.0,6480000000.0,,Construction and Materials,Engineering and Contracting Services,Commercial Services & Supplies,Diversified Support Services,Engineering & Construction,Infrastructure Construction,Transportation Infra Const,,"Downer EDI Limited provides engineering and infrastructure management servicesto the public and private rail, road, power, telecommunications, mining andresources sectors in Australia, New Zealand, Asia and the Pacific.  Downerprovides rolling stock services, drilling services for the exploration industry,mine planning and management services and highway maintenance.",,,Bloomberg
comp_24,RRL AU Equity,Regis Resources Ltd,"Regis Resources Limited, Regis Resources NL, Johnson'S Well Mining N.L., Regis Resources N.L.",9174761.0,Australia,Common Stock,4610000000.0,1650000000.0,2280000000.0,432.0,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,"Regis Resources Ltd. is a mineral exploration and production company. TheCompany mines for gold, nickel, and copper.",210.0,7594.0,Bloomberg
comp_25,VAU AU Equity,Vault Minerals Ltd,"Vault Minerals, Greenstone Resources Nl, Red 5 Limited, Vault Minerals Limited",68647610.0,Australia,Common Stock,4490000000.0,1430000000.0,2440000000.0,,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,"Vault Minerals Limited is an Australian gold producer and explorer. The Companyoperates the Darlot and King of the Hills gold mines in Western Australia'sEastern Goldfields, and holds a large exploration footprint in the district.Vault Minerals also holds an interest in the Siana and Mapawa gold projects inthe Philippines.",,,Bloomberg
comp_26,VNT AU Equity,Ventia Services Group Pty Ltd,,,Australia,Common Stock,4230000000.000001,6110000000.0,2940000000.0,,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,,,"Ventia Services Group Pty Limited provides infrastructure services. The Companyoffers asset management, capital works, operations and maintenance, networkdesign, architecture, facility management, and environmental services. VentiaServices Group serves customers in Australia and New Zealand.",,,Bloomberg
comp_27,WGX AU Equity,Westgold Resources Ltd,"Westgold Resources Limited, Gold And Resource Holdings N.L., Jenwood Resources N.L., Poverty Gold N.L., Westgold Resources N L, Westgold Resources Pty Ltd",9260306.0,Australia,Common Stock,4130000000.0,1360000000.0,3210000000.0,2000.0,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,Westgold Resources Limited provides gold mining services. The Company owns andoperates gold mining projects. Westgold Resources conducts its business inAustralia.,289.0,8121.0,Bloomberg
comp_28,GOR AU Equity,Gold Road Resources Ltd,"Gold Road Resources Limited, Eleckra Mines Limited, Faulkner Resources Pty Ltd",109289527.0,Australia,Common Stock,3790000000.0,527960000.00000006,1540000000.0,,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,"Gold Road Resources Limited operates as a mineral exploration and productioncompany. The Company focuses on its Yamarna Gold Project located east ofLaverton, Western Australia.",,,Bloomberg
comp_29,PDN AU Equity,Paladin Energy Ltd,"Paladin Energy Limited, Paladin Resources Ltd, Paladin Resources Nl",61681098.0,Australia,Common Stock,3780000000.0,274540000.0,1710000000.0,,Industrial Metals and Mining,General Mining,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Base Metals,Uranium,,Paladin Energy Ltd operates as a mining company. The Company explores andmines uranium. Paladin Energy serves customers worldwide.,5.0,238.0,Bloomberg
comp_30,IGO AU Equity,IGO Ltd,"Igo Limited, Independence Gold Nl, Independence Group Nl",92786304.0,Australia,Common Stock,3750000000.0,512500000.0,2360000000.0,,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel,IGO Limited is an ASX-listed exploration and mining companywith a strategic focus on assets of scale and longevity. The company focuseson aligning the business to the structural shift to energy storage. IGO isheadquartered in Perth.,423.0,12329.0,Bloomberg
comp_31,WAF AU Equity,West African Resources Ltd,"West African Resources Pty Ltd, Wura Resources Pty Ltd",121539375.0,Australia,Common Stock,3470000000.0,724500000.0,1970000000.0,,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,"West African Resources Limited operates as a gold exploration company. TheCompany acquires, explores, and develops resource projects. West AfricanResources serves customers in West Africa and Australia.",,,Bloomberg
comp_32,NHC AU Equity,New Hope Corp Ltd,New Hope,,Australia,Common Stock,3300000000.0,1780000000.0,3540000000.0,1000.0,"Oil, Gas and Coal",Coal,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Coal Mining,Thermal Coal,,New Hope Corporation Limited is a thermal coal production company based inAustralia. The Company also has interests in logistics and infrastructureoperations in Australia as well.,204.0,8294.0,Bloomberg
comp_33,EMR AU Equity,Emerald Resources NL,"Eastern Copper Mines No Liability, Emerald Oil & Gas Nl, Maple Oil N.L., Matrix Oil N.L.",9795046.0,Australia,Common Stock,3210000000.0,430410000.0,756120000.0,328.0,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,Emerald Resources NL operates as a mining company. The Company focuses onmining and exploration of gold projects. Emerald Resources serves clients inAustralia.,13.0,617.0,Bloomberg
comp_34,NIC AU Equity,Nickel Industries Ltd,"Nickel Industries Limited, Nickel Mines Limited",127510589.0,Australia,Common Stock,3100000000.0,2650000000.0,6300000000.0,,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel,"Nickel Industries Limited provides mining services. The Company acquires,explores, and develops nickel projects. Nickel Industries operates in Australia.",11.0,481.0,Bloomberg
comp_35,ILU AU Equity,Iluka Resources Ltd,"Iluka Resources, Iluka Resources Limited, Westralian Sands Limited",8675018.0,Australia,Common Stock,2630000000.0,1170000000.0,3740000000.0,,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,,,"Iluka Resources Limited specializes in mining, concentration, and separationof mineral sands and titanium minerals. The Company also produces ilmenite andother titani-ferrous concentrates, zircon, and synthetic rutile along with theexploration of coal. Iluka's products are exported throughout the world.",36.0,1004.0,Bloomberg
comp_36,LTR AU Equity,Liontown Resources Ltd,"Base Resources Limited, Liontown Resources Limited",118153825.0,Australia,Common Stock,2570000000.0,,1380000000.0,,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,,,"Liontown Resources Limited is an exploration company and battery mineralsproducer. The Company focuses on the development and supply as required by therapidly growing electric vehicle and energy storage industries, as well as theprincipal activity is lithium deposits in Western Australia.",14.0,2007.0,Bloomberg
comp_37,PRN AU Equity,Perenti Ltd,"Ausdrill Limited, Ausdrill Pty Ltd, Perenti Global Limited, Perenti Limited",9211474.0,Australia,Common Stock,2510000000.0,3490000000.0,3330000000.0,10000.0,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mining Services,Metals Support Services,,"Perenti Limited operates as a diversified mining service group. The Companyoffers contract, surface, and underground mining, blasting, and geotechnicalservices. Perenti serves customers worldwide.",205.0,9046.0,Bloomberg
comp_38,CIA AU Equity,Champion Iron Ltd,"Champion Iron Limited, Mamba Minerals Limited",119770142.0,Australia,Common Stock,2500000000.0,1770000000.0,3380000000.0,,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Iron,Iron Ore Mining,,"Champion Iron Limited is a exploration company. The Company acquires, exploresand develops properties for iron ore deposits. Champion Iron serves customersworldwide.",,,Bloomberg
comp_39,IPX AU Equity,IperionX Ltd,"Hyperion Metals Limited, Iperionx Limited, Tao Commodities Ltd",618935372.0,Australia,Common Stock,2340000000.0,,83060000.0,,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,,,"IperionX Limited focuses on sustainable mineral and material supply chains. TheCompany develops low carbon titanium for advanced industries including space,aerospace, electric vehicles, and 3D printing. IperionX serves customersworldwide.",3.0,163.0,Bloomberg
comp_40,PNR AU Equity,Pantoro Gold Ltd,"Bulong Gold N L, Chrome Corporation Limited, Colonial Resources N.L., Pacific Niugini Limited, Pantoro Gold Limited, Pantoro Limited, Preston Resources Limited, Preston Resources Nl",3207467.0,Australia,Common Stock,2290000000.0,229430000.0,560880000.0,,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,Pantoro Gold Limited provides exploration and mining services. The Companyexplores and develops gold and other metals. Pantoro Gold serves customers inAustralia.,,,Bloomberg
comp_41,MND AU Equity,Monadelphous Group Ltd,"Monadelphous Corporation (Holdings) Limited, Monadelphous Corporation (Holdings) Pty Limited, Monadelphous Group Limited",8988547.0,Australia,Common Stock,2190000000.0,2150000000.0,1010000000.0,7000.0,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,,,"Monadelphous Group Limited provides engineering and construction services to theresources and petrochemical industries. The Company provides mining andprocessing industry maintenance, mining equipment refurbishment, projectmanagement, construction, and airport ground handling services. MonadelphousGroup serves customers in Australia.",,,Bloomberg
comp_42,DRR AU Equity,Deterra Royalties Ltd,"A.C.N. 641 743 348 Limited, Deterra Royalties Limited",641743348.0,Australia,Common Stock,2170000000.0,241960000.0,502370000.0,,Industrial Metals and Mining,General Mining,Metals & Mining,Steel,Metals & Mining,Base Metals,,,"Deterra Royalties Limited focuses on operation of a royalty business modelinvolving the management and acquisition of a portfolio of royalties acrossmost bulk commodities, base and precious metals, battery minerals, and energy.",11.0,240.0,Bloomberg
comp_43,CYL AU Equity,Catalyst Metals Ltd,"Catalyst Metals Limited, Grosvenor Resources Limited",118912495.0,Australia,Common Stock,2150000000.0,361410000.0,651930000.0,,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,Catalyst Metals Ltd. is a gold exploration and producing company. The Companyholds interests in advanced gold projects. Catalyst Metals serves customers inAustralia.,23.0,0.0,Bloomberg
comp_44,NWH AU Equity,NRW Holdings Ltd,"Nrw Holdings Limited, Nrw Holdings Pty Ltd",118300217.0,Australia,Common Stock,2110000000.0,3270000000.0,1700000000.0,9000.0,Industrial Metals and Mining,General Mining,Construction & Engineering,Construction & Engineering,Metals & Mining,Mining Services,,,"NRW Holdings Limited provides mining and civil construction services. TheCompany offers rail formation, bulk earthworks, mine development, road andtunnel construction, topsoil removal, and a range of contract mining services.NRW Holdings serves customers in Australia.",100.0,7084.0,Bloomberg
comp_45,OBM AU Equity,Ora Banda Mining Ltd,"Eastern Goldfields Limited, Monarch Gold Mining Company Limited, Monarch Resources Limited, Swan Gold Mining Limited",100038266.0,Australia,Common Stock,2090000000.0,404290000.0,444420000.0,,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,Ora Banda Mining Limited provides mining services. The Company explores anddevelops mineral properties. Ora Banda Mining serves customers in Australia.,66.0,1131.0,Bloomberg
comp_46,RSG AU Equity,Resolute Mining Ltd,Resolute Mining Limited,97088689.0,Australia,Common Stock,2040000000.0,1210000000.0,1330000000.0,,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,"Resolute Mining Limited provides mining services. The Company explores,develops, and operates gold mines. Resolute Mining serves customers inAustralia and Africa.",398.0,33368.0,Bloomberg
comp_47,DYL AU Equity,Deep Yellow Ltd,"Deep Yellow Limited, Julia Corporation Limited, Julia Mines Limited, Julia Mines N.L.",6391948.0,Australia,Common Stock,1950000000.0,3880000.0,625080000.0,,Alternative Energy,Alternative Fuels,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Base Metals,Uranium,,Deep Yellow Limited is an advanced stage uranium exploration company progressingits core Namibian projects.,21.0,896.0,Bloomberg
comp_48,SMR AU Equity,Stanmore Resources Ltd,"Stanmore Resources Limited, St Lucia Resources Pty Limited, Stanmore Coal Limited, Stanmore Coal Pty Limited",131920968.0,Australia,Common Stock,1760000000.0,3630000000.0,5180000000.0,,"Oil, Gas and Coal",Coal,Metals & Mining,Steel,Metals & Mining,Coal Mining,,,Stanmore Resources Limited provides exploration and mining services. The Companyexplores and develops coal projects in the Australia. Stanmore Resources servescustomers worldwide.,24.0,1074.0,Bloomberg
comp_49,IMD AU Equity,Imdex Ltd,"Imdex N.L., Pilbara Gold N.L.",8947813.0,Australia,Common Stock,1740000000.0,431400000.0,830150000.0,,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mining Services,Metals Support Services,,Imdex Limited is a global mining-tech company. The Company develops drillingoptimization products and cloud-connected sensors to provide real-time rockknowledge and quality data. Imdex clients include drilling contractors andresource companies within the global minerals industry.,400.0,0.0,Bloomberg
comp_50,ALK AU Equity,Alkane Resources Ltd,"Alkane Resources Limited, Alkane Exploration (Terrigal) N.L., Alkane Exploration Ltd, Alkane Exploration N L",689216.0,Australia,Common Stock,1630000000.0,262360000.0,519380000.0,,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,"Alkane Resources Ltd is an gold producer and explorer. The Company produces goldfrom its 100% owned Tomingley Gold Project in NSW, and conducts exploration inNSW. Alkane also has investments in junior Australian gold developers.",75.0,6514.0,Bloomberg
comp_51,MGH AU Equity,Maas Group Holdings Ltd,"Maas Group Holdings Limited, Maas Group Holdings Pty Limited",632994542.0,Australia,Common Stock,1630000000.0,1040000000.0,1990000000.0,,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,,,"Maas Group Holdings Limited is a construction materials, equipment, andrelated services providing company. The Company focuses on civil,infrastructure, and mining end markets. Maas Group Holdings serves customers inAustralia.",,,Bloomberg
comp_52,MAD AU Equity,Mader Group Ltd,"Mader Group Limited, Mader Group Pty Ltd",159340397.0,Australia,Common Stock,1630000000.0,872200000.0,346990000.0,,Industrial Support Services,Industrial Suppliers,Commercial Services & Supplies,Diversified Support Services,Metals & Mining,Mining Services,,,Mader Group Limited provides mining services. The Company offers drilling anddigging services. Mader Group serves customers worldwide.,523.0,18225.0,Bloomberg
comp_53,BGL AU Equity,Bellevue Gold Ltd,"Bellevue Gold Limited, C @ Ltd, Draig Resources Limited",110439686.0,Australia,Common Stock,1610000000.0,394970000.0,1250000000.0,,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,Bellevue Gold Limited operates as a mining company. The Company engages in theexploration and development of gold mines. Bellevue Gold serves customers inAustralia.,53.0,4351.0,Bloomberg
comp_54,MTAL US Equity,MAC Copper Ltd,MAC Copper Limited,,Australia,Common Stock,1530000000.0,516780000.0,2280000000.0,490.0,Industrial Metals and Mining,General Mining,Metals & Mining,Copper,Metals & Mining,Base Metals,Copper,,"MAC Copper Limited operates as a mining company. The Company focuses onacquiring and operating copper, silver, and minerals assets. MAC Copper servescustomers worldwide.",,,Bloomberg
comp_55,SSM AU Equity,Service Stream Ltd,"Service Stream Limited, Total Communications Infrastructure Limited, Total Communications Infrastructure Pty. Limited",72369870.0,Australia,Common Stock,1430000000.0,2330000000.0,1050000000.0,5000.0,Telecommunications Service Providers,Telecommunications Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,Communication Infra Const,,"Service Stream Limited is a specialized fixed, wireless and broadbandtelecommunications service provider. The Company acquires property, plans,approves, designs, constructs, installs, commissions, and provides ongoingmaintenance forwireless communications facilities. The Company also providesinstallation, construction and maintenance services for the telecom industry.",,,Bloomberg
comp_56,WA1 AU Equity,WA1 Resources Ltd,Wa1 Resources Pty Ltd,646878631.0,Australia,Common Stock,1390000000.0,,130260000.0,,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,,,"WA1 Resources Ltd operates as a minerals mining company. The Company focuses onthe discovery, exploration, and production of gold and copper deposits. WA1Resources serves customers in Australia.",,,Bloomberg
comp_57,DTR AU Equity,Dateline Resources Ltd,"Conto Resources Limited, Dateline Resources Limited",149105653.0,Australia,Common Stock,1350000000.0,,10030000.0,,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,,,"Dateline Resources Limited is an Australian gold and rare earth explorationcompany. The Company's Principal Activities are focused on operation of the GoldLinks Gold Mine in Colorado, as well as gold and rare earth exploration at theColosseum Project in California.",0.0,41.0,Bloomberg
comp_58,DVP AU Equity,Develop Global Ltd,"Develop Global Limited, Jutt Holdings Limited, Venturex Resources Limited",122180205.0,Australia,Common Stock,1300000000.0,147230000.0,471230000.0,,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,,Develop Global Limited explores for precious metals in Australia.,,,Bloomberg
comp_59,TEA AU Equity,Tasmea Ltd,"Australian Turnaround Investment No. 1 Pty Ltd, E&A Limited, Percheron Capital Pty Ltd, Tasmea Limited",88588425.0,Australia,Common Stock,1200000000.0,547910000.0,493560000.0,,Construction and Materials,Engineering and Contracting Services,Construction & Engineering,Construction & Engineering,Engineering & Construction,Engineering Services,,,"Tasmea Limited is a skilled services company. The Company provides essentialmaintenance, engineering, and specialized project services and solutions.Tasmea serves mining, resources, oil, gas, waste, water, power, renewableenergy, defense, and infrastructure industries in Australia.",,,Bloomberg
comp_60,SRG AU Equity,SRG Global Ltd,"Gcsi Pty Ltd, Global Construction Services Limited, Global Construction Services Pty Ltd, Srg Global Limited",104662259.0,Australia,Common Stock,1200000000.0,1320000000.0,855320000.0,,Construction and Materials,Construction,Construction & Engineering,Construction & Engineering,Engineering & Construction,Infrastructure Construction,,,"SRG Global Limited operates as a construction services company. The Companyconstructs skyscrapers, bridges, dams, structures, transport infrastructures,and oil and gas projects, as well as offers drilling support, civil engineering,and industrial maintenance services. SRG Global serves customers worldwide.",,,Bloomberg
comp_61,BCI AU Equity,BCI Minerals Ltd,"Bc Iron Limited, Bci Minerals Limited",120646924.0,Australia,Common Stock,1170000000.0,5800000.0,1200000000.0,,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Iron,Iron Ore Mining,,"BCI Minerals Limited is an Australian-based resources company. The Company isfocused on developing the Mardie Salt & Potash Project located in WesternAustralian, supported by iron ore royalty earnings.",67.0,2206.0,Bloomberg
comp_62,VUL AU Equity,Vulcan Energy Resources Ltd,"Koppar Resources Limited, Vulcan Energy Resources Limited",624223132.0,Australia,Common Stock,1110000000.0,13320000.0,637550000.0,,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,,,Vulcan Energy Resources Limited is aiming to produce a battery-quality lithiumhydroxide chemical product with a net zero carbon footprint from its combinedgeothermal and lithium resource in the Upper Rhine Valley of Germany.,,,Bloomberg
comp_63,PDI AU Equity,Predictive Discovery Ltd,"Predictive Discovery Limited, Predictive Discovery Pty Ltd",127171877.0,Australia,Common Stock,1090000000.0,,231320000.0,,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,"Predictive Discovery Ltd is focused on exploring and developing the Bankan GoldProject in Guinea, as well as its wider project portfolio in the Siguiri Basin.",,,Bloomberg
comp_64,A4N AU Equity,Alpha HPA Ltd,"Alpha Hpa Limited, Augur Resources Ltd, Champion Resources Ltd, Champion Resources Pty Limited, Collerina Cobalt Limited",106879690.0,Australia,Common Stock,1010000000.0,317520.0,283370000.0,,Industrial Metals and Mining,General Mining,Chemicals,Commodity Chemicals,Chemicals,Specialty Chemicals,,,,0.0,27.0,Bloomberg
comp_65,ERA AU Equity,Energy Resources of Australia Ltd,Energy Resources of Australia Limited,,Australia,Common Stock,1010000000.0,37200000.0,1350000000.0,,Alternative Energy,Alternative Fuels,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Base Metals,Uranium,,"Energy Resources of Australia Limited is a uranium company which mines,processes and sells uranium oxide from the Ranger mine in the Northern Territoryand uranium concentrates sourced outside Australia to nuclear electric utilitiesin Japan, South Korea, Europe and North America.  The Company also providesenvironmental consulting services.",103.0,990.0,Bloomberg
comp_66,BC8 AU Equity,Black Cat Syndicate Ltd,"Black Cat Syndicate ltd, Black Cat Syndicate Limited, Black Cat Syndicate Pty Ltd",620896282.0,Australia,Common Stock,964820000.0,,157800000.0,,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,Black Cat Syndicate Limited operates as a mining company. The Company focuseson exploration and development of gold field projects. Black Cat Syndicatedevelops its projects in Australia.,14.0,490.0,Bloomberg
comp_67,SOLG LN Equity,SolGold PLC,"SolGold plc, Solomon Gold Limited, Solomon Gold Plc",117169856.0,Australia,Common Stock,961280000.0,,695000000.0,,Industrial Metals and Mining,General Mining,Metals & Mining,Copper,Metals & Mining,Precious Metals,Gold,,SolGold is a leading exploration company focussed on the discovery and definition of world class copper gold deposits SolGold is the largest concession holder in Ecuador and is aggressively exploring the length and breadth of this highly prospective section of the Andean Copper Belt Listed on the London Stock Exchange and the Toronto Stock Exchange LSE TSX SOLG See www solgold com au for more information,115.0,0.0,Bloomberg
comp_68,FFM AU Equity,FireFly Metals Ltd,"Auteco Minerals Ltd, Monax Mining Ltd",110336733.0,Australia,Common Stock,928410000.0,,368120000.0,,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Base Metals,,,"FireFly Metals Ltd operates as a mineral exploration company. The Companyexplores and mines copper, silver, and gold projects. FireFly Metals servescustomers worldwide.",,,Bloomberg
comp_69,MAH AU Equity,Macmahon Holdings Ltd,Macmahon Holdings Limited,7634406.0,Australia,Common Stock,915870000.0,2430000000.0,1760000000.0,10000.0,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mining Services,,,"Macmahon Holdings Limited is a civil engineering and contract mining company.The Company offers contract engineering services for areas including roadwork,mining, ports, dams, railways, airports and bridges. The Company also providesmining services which include drilling and blasting, crushing, support,mine refurbishment, and equipment reconditioning.",1768.0,44785.0,Bloomberg
comp_70,KCN AU Equity,Kingsgate Consolidated Ltd,"Kingsgate Consolidated Limited, Kingsgate Consolidated N.L., Kingsgate Mining & Exploration Co N L",837472.0,Australia,Common Stock,912440000.0,336750000.0,541780000.0,,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,,Kingsgate Consolidated Limited is a gold mining and exploration company withoperations focused in Thailand at the Chatree gold project. The Company alsoexplores for silver and other metals.,20.0,553.0,Bloomberg
