companyID,Tier_MarketCap,Tier_Revenue,Tier_Assets,CountryGroup,Group_AssetTurnover,Group_MarketToAsset
comp_396,MicroCap,,MicroAsset,Australia,,HighValue
comp_397,MicroCap,,MicroAsset,Australia,,HighValue
comp_398,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_399,MicroCap,,MicroAsset,Australia,,HighValue
comp_400,MicroCap,,MicroAsset,Australia,,FairValue
comp_401,MicroCap,,LightAsset,Australia,,LowValue
comp_402,MicroCap,,MicroAsset,Australia,,HighValue
comp_403,MicroCap,,MicroAsset,Australia,,HighValue
comp_404,MicroCap,,MicroAsset,Australia,,HighValue
comp_405,MicroCap,,MicroAsset,Australia,,HighValue
comp_406,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_407,MicroCap,,MicroAsset,Australia,,HighValue
comp_408,MicroCap,LowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_409,MicroCap,,MicroAsset,Australia,,HighValue
comp_410,MicroCap,,MicroAsset,Australia,,HighValue
comp_411,MicroCap,,MicroAsset,Australia,,LowValue
comp_412,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_413,MicroCap,,MicroAsset,Australia,,FairValue
comp_414,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_415,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_416,MicroCap,,MicroAsset,Australia,,HighValue
comp_417,MicroCap,,MicroAsset,Australia,,FairValue
comp_418,MicroCap,,MicroAsset,Australia,,HighValue
comp_419,MicroCap,,MicroAsset,Australia,,FairValue
comp_420,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_421,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_422,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_423,MicroCap,,MicroAsset,Australia,,LowValue
comp_424,MicroCap,VeryLowRevenue,MicroAsset,Australia,MidTurnover,FairValue
comp_425,MicroCap,,MicroAsset,Australia,,HighValue
comp_426,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_427,MicroCap,LowRevenue,MicroAsset,Australia,HighTurnover,FairValue
comp_428,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_429,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_430,MicroCap,,MicroAsset,Australia,,FairValue
comp_431,MicroCap,VeryLowRevenue,LightAsset,Australia,LowTurnover,LowValue
comp_432,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_433,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_434,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_435,MicroCap,,MicroAsset,Australia,,HighValue
comp_436,MicroCap,,MicroAsset,Australia,,FairValue
comp_437,MicroCap,,MicroAsset,Australia,,HighValue
comp_438,MicroCap,,MicroAsset,Australia,,LowValue
comp_439,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_440,MicroCap,,MicroAsset,Australia,,HighValue
comp_441,MicroCap,,MicroAsset,Australia,,HighValue
comp_442,MicroCap,,MicroAsset,Australia,,HighValue
comp_443,MicroCap,,MicroAsset,Australia,,FairValue
comp_444,MicroCap,,MicroAsset,Australia,,HighValue
comp_445,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_446,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_447,MicroCap,,MicroAsset,Australia,,HighValue
comp_448,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_449,MicroCap,,MicroAsset,Australia,,HighValue
comp_450,MicroCap,,MicroAsset,Australia,,HighValue
comp_451,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_452,MicroCap,,MicroAsset,Australia,,HighValue
comp_453,MicroCap,,MicroAsset,Australia,,LowValue
comp_454,MicroCap,,MicroAsset,Australia,,HighValue
comp_455,MicroCap,,MicroAsset,Australia,,HighValue
comp_456,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_457,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_458,MicroCap,,MicroAsset,Australia,,FairValue
comp_459,MicroCap,,MicroAsset,Australia,,LowValue
comp_460,MicroCap,,MicroAsset,Australia,,HighValue
comp_461,MicroCap,,MicroAsset,Australia,,FairValue
comp_462,MicroCap,,MicroAsset,Australia,,HighValue
comp_463,MicroCap,,MicroAsset,Australia,,FairValue
comp_464,MicroCap,,MicroAsset,Australia,,HighValue
comp_465,MicroCap,,MicroAsset,Australia,,HighValue
comp_466,MicroCap,,MicroAsset,Australia,,HighValue
comp_467,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_468,MicroCap,,,Australia,,
comp_469,MicroCap,,MicroAsset,Australia,,FairValue
comp_470,MicroCap,,MicroAsset,Australia,,HighValue
comp_471,MicroCap,VeryLowRevenue,MicroAsset,Australia,MidTurnover,HighValue
comp_472,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_473,MicroCap,,MicroAsset,Australia,,HighValue
comp_474,MicroCap,,MicroAsset,Australia,,FairValue
comp_475,MicroCap,,MicroAsset,Australia,,HighValue
comp_476,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_477,MicroCap,,MicroAsset,Australia,,FairValue
comp_478,MicroCap,,LightAsset,Australia,,LowValue
comp_479,MicroCap,,MicroAsset,Australia,,LowValue
comp_480,MicroCap,MidRevenue,LightAsset,Australia,HighTurnover,LowValue
comp_481,MicroCap,,MicroAsset,Australia,,LowValue
comp_482,MicroCap,,MicroAsset,Australia,,HighValue
comp_483,MicroCap,VeryLowRevenue,MicroAsset,Australia,HighTurnover,HighValue
comp_484,MicroCap,,MicroAsset,Australia,,FairValue
comp_485,MicroCap,,MicroAsset,Australia,,FairValue
comp_486,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_487,MicroCap,,MicroAsset,Australia,,LowValue
comp_488,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_489,MicroCap,,MicroAsset,Australia,,FairValue
comp_490,MicroCap,,MicroAsset,Australia,,HighValue
comp_491,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_492,MicroCap,,MicroAsset,Australia,,FairValue
comp_493,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_494,MicroCap,,MicroAsset,Australia,,HighValue
comp_495,MicroCap,,MicroAsset,Australia,,FairValue
comp_496,MicroCap,LowRevenue,MicroAsset,Australia,HighTurnover,LowValue
comp_497,MicroCap,,MicroAsset,Australia,,FairValue
comp_498,MicroCap,,MicroAsset,Australia,,LowValue
comp_499,MicroCap,,MicroAsset,Australia,,HighValue
comp_500,MicroCap,,MicroAsset,Australia,,HighValue
comp_501,MicroCap,,MicroAsset,Australia,,LowValue
comp_502,MicroCap,,MicroAsset,Australia,,HighValue
comp_503,MicroCap,,MicroAsset,Australia,,FairValue
comp_504,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_505,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_506,MicroCap,,MicroAsset,Australia,,HighValue
comp_507,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_508,MicroCap,,MicroAsset,Australia,,LowValue
comp_509,MicroCap,,MicroAsset,Australia,,FairValue
comp_510,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_511,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_512,MicroCap,LowRevenue,MicroAsset,Australia,HighTurnover,LowValue
comp_513,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_514,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_515,MicroCap,,MicroAsset,Australia,,HighValue
comp_516,MicroCap,,MicroAsset,Australia,,FairValue
comp_517,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_518,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_519,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_520,MicroCap,,MicroAsset,Australia,,HighValue
comp_521,MicroCap,,MicroAsset,Australia,,HighValue
comp_522,MicroCap,,MicroAsset,Australia,,HighValue
comp_523,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_524,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_525,MicroCap,,MicroAsset,Australia,,HighValue
comp_526,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_527,MicroCap,,MicroAsset,Australia,,LowValue
comp_528,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_529,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_530,MicroCap,LowRevenue,MicroAsset,Australia,HighTurnover,FairValue
comp_531,MicroCap,,MicroAsset,Australia,,HighValue
comp_532,MicroCap,,MicroAsset,Australia,,LowValue
comp_533,MicroCap,,MicroAsset,Australia,,FairValue
comp_534,MicroCap,,MicroAsset,Australia,,FairValue
comp_535,MicroCap,,MicroAsset,Australia,,FairValue
comp_536,MicroCap,,MicroAsset,Australia,,LowValue
comp_537,MicroCap,,MicroAsset,Australia,,HighValue
comp_538,MicroCap,,MicroAsset,Australia,,FairValue
comp_539,MicroCap,,MicroAsset,Australia,,FairValue
comp_540,MicroCap,,MicroAsset,Australia,,HighValue
comp_541,MicroCap,,MicroAsset,Australia,,LowValue
comp_542,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_543,MicroCap,,MicroAsset,Australia,,LowValue
comp_544,MicroCap,,MicroAsset,Australia,,HighValue
comp_545,MicroCap,,MicroAsset,Australia,,HighValue
comp_546,MicroCap,,MicroAsset,Australia,,HighValue
comp_547,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_548,MicroCap,,MicroAsset,Australia,,FairValue
comp_549,MicroCap,,MicroAsset,Australia,,HighValue
comp_550,MicroCap,,MicroAsset,Australia,,LowValue
comp_551,MicroCap,,MicroAsset,Australia,,FairValue
comp_552,MicroCap,,MicroAsset,Australia,,HighValue
comp_553,MicroCap,VeryLowRevenue,MicroAsset,Australia,MidTurnover,HighValue
comp_554,MicroCap,,MicroAsset,Australia,,HighValue
comp_555,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_556,MicroCap,,MicroAsset,Australia,,FairValue
comp_557,MicroCap,,MicroAsset,Australia,,HighValue
comp_558,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_559,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_560,MicroCap,,MicroAsset,Australia,,HighValue
comp_561,MicroCap,,MicroAsset,Australia,,HighValue
comp_562,MicroCap,,MicroAsset,Australia,,FairValue
comp_563,MicroCap,,MicroAsset,Australia,,HighValue
comp_564,MicroCap,,MicroAsset,Australia,,FairValue
comp_565,MicroCap,,MicroAsset,Australia,,HighValue
comp_566,MicroCap,,MicroAsset,Australia,,LowValue
comp_567,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_568,MicroCap,,MicroAsset,Australia,,HighValue
comp_569,MicroCap,,MicroAsset,Australia,,FairValue
comp_570,MicroCap,,MicroAsset,Australia,,HighValue
comp_571,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_572,MicroCap,,MicroAsset,Australia,,FairValue
comp_573,MicroCap,,MicroAsset,Australia,,LowValue
comp_574,MicroCap,,MicroAsset,Australia,,HighValue
comp_575,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_576,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_577,MicroCap,,MicroAsset,Australia,,LowValue
comp_578,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_579,MicroCap,,MicroAsset,Australia,,HighValue
comp_580,MicroCap,,MicroAsset,Australia,,LowValue
comp_581,MicroCap,,MicroAsset,Australia,,HighValue
comp_582,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_583,MicroCap,,MicroAsset,Australia,,HighValue
comp_584,MicroCap,,MicroAsset,Australia,,FairValue
comp_585,MicroCap,,MicroAsset,Australia,,LowValue
comp_586,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_587,MicroCap,,MicroAsset,Australia,,LowValue
comp_588,MicroCap,VeryLowRevenue,MicroAsset,Australia,HighTurnover,HighValue
comp_589,MicroCap,,MicroAsset,Australia,,FairValue
comp_590,MicroCap,,MicroAsset,Australia,,FairValue
comp_591,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_592,MicroCap,,MicroAsset,Australia,,LowValue
comp_593,MicroCap,,MicroAsset,Australia,,FairValue
comp_594,MicroCap,,MicroAsset,Australia,,HighValue
comp_595,MicroCap,VeryLowRevenue,MicroAsset,Australia,HighTurnover,HighValue
comp_596,MicroCap,,MicroAsset,Australia,,FairValue
comp_597,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_598,MicroCap,,MicroAsset,Australia,,HighValue
comp_599,MicroCap,,MicroAsset,Australia,,LowValue
comp_600,MicroCap,,MicroAsset,Australia,,LowValue
comp_601,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_602,MicroCap,,MicroAsset,Australia,,HighValue
comp_603,MicroCap,,MicroAsset,Australia,,FairValue
comp_604,MicroCap,,MicroAsset,Australia,,HighValue
comp_605,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_606,MicroCap,,MicroAsset,Australia,,LowValue
comp_607,MicroCap,,MicroAsset,Australia,,LowValue
comp_608,MicroCap,,MicroAsset,Australia,,FairValue
comp_609,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_610,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_611,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_612,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_613,MicroCap,,MicroAsset,Australia,,HighValue
comp_614,MicroCap,,MicroAsset,Australia,,HighValue
comp_615,MicroCap,,MicroAsset,Australia,,FairValue
comp_616,MicroCap,,MicroAsset,Australia,,HighValue
comp_617,MicroCap,,MicroAsset,Australia,,LowValue
comp_618,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_619,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_620,MicroCap,,MicroAsset,Australia,,FairValue
comp_621,MicroCap,,MicroAsset,Australia,,HighValue
comp_622,MicroCap,MidRevenue,MicroAsset,Australia,HighTurnover,LowValue
comp_623,MicroCap,,MicroAsset,Australia,,HighValue
comp_624,MicroCap,,MicroAsset,Australia,,HighValue
comp_625,MicroCap,,MicroAsset,Australia,,FairValue
comp_626,MicroCap,,MicroAsset,Australia,,LowValue
comp_627,MicroCap,,MicroAsset,Australia,,LowValue
comp_628,MicroCap,,MicroAsset,Australia,,HighValue
comp_629,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_630,MicroCap,,MicroAsset,Australia,,FairValue
comp_631,MicroCap,,MicroAsset,Australia,,FairValue
comp_632,MicroCap,,MicroAsset,Australia,,FairValue
comp_633,MicroCap,,MicroAsset,Australia,,HighValue
comp_634,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_635,MicroCap,,MicroAsset,Australia,,HighValue
comp_636,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_637,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_638,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_639,MicroCap,,MicroAsset,Australia,,HighValue
comp_640,MicroCap,,MicroAsset,Australia,,LowValue
comp_641,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_642,MicroCap,,MicroAsset,Australia,,LowValue
comp_643,MicroCap,,MicroAsset,Australia,,LowValue
comp_644,MicroCap,,MicroAsset,Australia,,HighValue
comp_645,MicroCap,,MicroAsset,Australia,,HighValue
comp_646,MicroCap,,MicroAsset,Australia,,FairValue
comp_647,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_648,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_649,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_650,MicroCap,,MicroAsset,Australia,,HighValue
comp_651,MicroCap,,MicroAsset,Australia,,FairValue
comp_652,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_653,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_654,MicroCap,,MicroAsset,Australia,,FairValue
comp_655,MicroCap,,MicroAsset,Australia,,LowValue
comp_656,MicroCap,,MicroAsset,Australia,,LowValue
comp_657,MicroCap,,MicroAsset,Australia,,LowValue
comp_658,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_659,MicroCap,,MicroAsset,Australia,,LowValue
comp_660,MicroCap,,MicroAsset,Australia,,FairValue
comp_661,MicroCap,VeryLowRevenue,MicroAsset,Australia,HighTurnover,HighValue
comp_662,MicroCap,,MicroAsset,Australia,,HighValue
comp_663,MicroCap,,MicroAsset,Australia,,LowValue
comp_664,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_665,MicroCap,,MicroAsset,Australia,,FairValue
comp_666,MicroCap,,MicroAsset,Australia,,FairValue
comp_667,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_668,MicroCap,,MicroAsset,Australia,,HighValue
comp_669,MicroCap,,MicroAsset,Australia,,HighValue
comp_670,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_671,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_672,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_673,MicroCap,,MicroAsset,Australia,,LowValue
comp_674,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_675,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_676,MicroCap,,MicroAsset,Australia,,FairValue
comp_677,MicroCap,,MicroAsset,Australia,,FairValue
comp_678,MicroCap,,MicroAsset,Australia,,LowValue
comp_679,MicroCap,,MicroAsset,Australia,,FairValue
comp_680,MicroCap,,MicroAsset,Australia,,FairValue
comp_681,MicroCap,,MicroAsset,Australia,,LowValue
comp_682,MicroCap,,MicroAsset,Australia,,FairValue
comp_683,MicroCap,,MicroAsset,Australia,,HighValue
comp_684,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_685,MicroCap,,MicroAsset,Australia,,FairValue
comp_686,MicroCap,,MicroAsset,Australia,,FairValue
comp_687,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_688,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_689,MicroCap,,MicroAsset,Australia,,FairValue
comp_690,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_691,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_692,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_693,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_694,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_695,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_696,MicroCap,,LightAsset,Australia,,LowValue
comp_697,MicroCap,,MicroAsset,Australia,,HighValue
comp_698,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_699,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_700,MicroCap,,MicroAsset,Australia,,LowValue
comp_701,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_702,MicroCap,,MicroAsset,Australia,,HighValue
comp_703,MicroCap,,MicroAsset,Australia,,LowValue
comp_704,MicroCap,,MicroAsset,Australia,,HighValue
comp_705,MicroCap,,MicroAsset,Australia,,HighValue
comp_706,MicroCap,,MicroAsset,Australia,,LowValue
comp_707,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_708,MicroCap,,MicroAsset,Australia,,HighValue
comp_709,MicroCap,,MicroAsset,Australia,,LowValue
comp_710,MicroCap,,MicroAsset,Australia,,LowValue
comp_711,MicroCap,,MicroAsset,Australia,,LowValue
comp_712,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_713,MicroCap,,MicroAsset,Australia,,LowValue
comp_714,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,HighValue
comp_715,MicroCap,,MicroAsset,Australia,,FairValue
comp_716,MicroCap,,,Australia,,
comp_717,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,FairValue
comp_718,MicroCap,,MicroAsset,Australia,,FairValue
comp_719,MicroCap,,MicroAsset,Australia,,LowValue
comp_720,MicroCap,,MicroAsset,Australia,,LowValue
comp_721,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_722,MicroCap,,MicroAsset,Australia,,FairValue
comp_723,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_724,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_725,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_726,MicroCap,VeryLowRevenue,MicroAsset,Australia,LowTurnover,LowValue
comp_727,MicroCap,,MicroAsset,Australia,,FairValue
comp_728,MicroCap,,MicroAsset,Australia,,FairValue
