Ticker,Short Name,Cntry Terrtry Of Dom,Sec Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees LF,ICB Sector Name,ICB Subsector Name,GICS Ind Name,GICS SubInd Name,BICS L3 Ind Nm,BICS L4 Sub Ind Nm,BICS L5 Seg Nm,BICS L6 Seg Nm
VSR AU Equity,VOLTAIC STRATEGI,AU,Common Stock,13.62M,0,18.06M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
CAZ AU Equity,CAZALY RESOURCES,AU,Common Stock,13.55M,107.64k,10.43M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
AICL BD Equity,APPOLLO ISPAT CO,BD,Common Stock,13.52M,60.34M,209.82M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Industrial Intermediate Prod,Fabricated Metal & Hardware,Fabricated Metal,Sheet Metal
MN CN Equity,MANGANESE X ENER,CA,Common Stock,13.52M,0,3.46M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Manganese,--
TGPRO TB Equity,THAI-GERMAN PRO,TH,Common Stock,13.51M,63.10M,127.37M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Machinery,Other Machinery & Equipment,Food Product Machinery,--
NWM AU Equity,NORWEST MINERALS,AU,Common Stock,13.33M,596,21.75M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
ENDR CN Equity,ENDURO METALS CO,CA,Common Stock,13.23M,0,33.73M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
EVG AU Equity,EVION GROUP NL,AU,Common Stock,13.18M,598.14k,9.78M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,--,--
CLM CN Equity,CONSOLIDATED LIT,CA,Common Stock,13.12M,0,780.29k,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium
1AE AU Equity,AURORA ENERGY ME,AU,Common Stock,13.07M,0,2.27M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Uranium,--
SVY AU Equity,STAVELY MINERALS,AU,Common Stock,13.01M,0,6.94M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
RGX CN Equity,REGENX TECH CORP,CA,Common Stock,13.00M,196.86k,9.96M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Commercial Support Services,Waste Management,Recyclable Materials,--
OMX AU Equity,ORANGE MINERALS,AU,Common Stock,12.99M,0,6.61M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
DHATRE IN Equity,DHATRE UDYOG LTD,IN,Common Stock,12.99M,26.19M,12.58M,8,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
1380 HK Equity,CHINA KINGSTONE,CN,Common Stock,12.98M,10.30M,29.91M,49,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Construction Materials,Building Materials,Stone Building Products,Dimension Stone
GROC LN Equity,GREENROC STRATEG,GB,Common Stock,12.93M,0,19.61M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
SNG CN Equity,SILVER RANGE RES,CA,Common Stock,12.90M,0,6.72M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Silver,--
DHM VN Equity,DUONG HIEU TRADI,VN,Common Stock,12.89M,207.43M,62.17M,24,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Steel,Steel Producers,Flat Rolled,--
BEM LN Equity,BEOWULF MINING,GB,Common Stock,12.83M,0,34.84M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,--,--
TM CN Equity,TRIGON METALS IN,CA,Common Stock,12.82M,--,572.91k,--,Industrial Metals and Mining,General Mining,Metals & Mining,Copper,Metals & Mining,Base Metals,Copper,Copper Mining
RAG AU Equity,RAGNAR METALS LT,AU,Common Stock,12.80M,12.38k,11.51M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",--
PSL AU Equity,PATERSON RESOURC,AU,Common Stock,12.77M,0,7.72M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
BATX CN Equity,BATTERY X METALS,CA,Common Stock,12.63M,0,1.93M,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Mining Services,--,--
ENV AU Equity,ENOVA MINING LTD,AU,Common Stock,12.63M,36.88k,9.58M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Uranium,--
AAZ CN Equity,AZINCOURT ENERGY,CA,Common Stock,12.56M,0,7.62M,--,Industrial Metals and Mining,General Mining,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Mining Services,--,--
VVC CN Equity,VVC EXPLORATION,CA,Common Stock,12.55M,111.00k,40.72M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
BMET CN Equity,BEMETALS CORP,CA,Common Stock,12.53M,0,40.71M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
FNR AU Equity,FAR NORTHERN RES,AU,Common Stock,12.51M,27.00k,1.90M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
IMP PM Equity,IMPERIAL RES,PH,Common Stock,12.50M,0,25.18M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mining Services,--,--
USCU CN Equity,US COPPER CORP,CA,Common Stock,12.47M,0,118.81k,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Base Metals,Copper,--
SUDAI IN Equity,SUDAL INDUSTRIES,IN,Common Stock,12.40M,28.08M,12.00M,128,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,--
VG CN Equity,VOLCANIC GOLD MI,CA,Common Stock,12.37M,0,1.44M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Mineral & Precious Stone Mining,--,--
KNG AU Equity,KINGSLAND MINERA,AU,Common Stock,12.34M,0,7.93M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Uranium,--
HMG AU Equity,HAMELIN GOLD LTD,AU,Common Stock,12.29M,0,23.75M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
NEG IN Equity,TULSYAN NEC LTD,IN,Common Stock,12.27M,157.58M,154.90M,630,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
WRR CN Equity,WALKER RIVER RES,CA,Common Stock,12.26M,0,10.38M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
MHC AU Equity,MANHATTAN CORP,AU,Common Stock,12.26M,0,12.56M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Gold,Metals & Mining,Base Metals,Uranium,--
GIGA CN Equity,GIGA METALS CORP,CA,Common Stock,12.26M,0,25.47M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel
ASTEEL MK Equity,ASTEEL GROUP BHD,MY,Common Stock,12.25M,82.32M,87.88M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,"Long, Pipe & Tubular",Pipe & Tubular
AXL AU Equity,AXEL REE LTD,AU,Common Stock,12.21M,--,10.02M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium
BMC VN Equity,BINH DINH MINERA,VN,Common Stock,12.19M,11.82M,16.31M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
RIDDHI IN Equity,RIDDHI STEEL AND,IN,Common Stock,12.10M,70.98M,36.17M,278,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
PERM TB Equity,PERMSIN STEEL,TH,Common Stock,12.07M,156.76M,190.94M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Industrial Intermediate Prod,Fabricated Metal & Hardware,--,--
STND CN Equity,STANDARD URANIUM,CA,Common Stock,12.06M,0,185.80k,--,Industrial Metals and Mining,Nonferrous Metals,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Base Metals,Uranium,--
ROX CN Equity,CANSTAR RESOURCE,CA,Common Stock,12.03M,0,645.77k,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
IRON LN Equity,IRONVELD PLC,GB,Common Stock,12.00M,513.00k,67.68M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Commercial Support Services,Waste Management,Solid Waste Collection & Treat,Recycling Facilities
NC1 AU Equity,NICO RESOURCES L,AU,Common Stock,11.97M,0,18.33M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",--
FL1 AU Equity,FIRST LITHIUM LT,AU,Common Stock,11.95M,0,6.50M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Software,Application Software,Specialty Software,--
FRG LN Equity,FIRERING STRA-DI,CI,Common Stock,11.84M,0,10.28M,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
CSP TB Equity,CSP STEEL CENTER,TH,Common Stock,11.84M,107.61M,85.58M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Metal Svc Centers & Processors,Steel Processors,--
GEO PM Equity,GEOGRACE RESOURC,PH,Common Stock,11.82M,0,359.89k,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,Gemstones
YLI MK Equity,YLI HLDGS BHD,MY,Common Stock,11.81M,16.36M,82.56M,--,Industrial Metals and Mining,Iron and Steel,Building Products,Building Products,Industrial Intermediate Prod,Fabricated Metal & Hardware,Hardware,Fabricated Pipe & Pipe Fitting
GIB AU Equity,GIBB RIVER DIAMO,AU,Common Stock,11.80M,0,2.05M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Phosphate Rock
RWI TB Equity,RAYONG WIRE INDU,TH,Common Stock,11.79M,25.09M,56.98M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Electrical Equipment,Electrical Components,Wire & Cable,--
LIT CN Equity,ARGENTINA LITHIU,CA,Common Stock,11.76M,0,65.02M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
RSG CN Equity,ROCKY SHORE GOLD,CA,Common Stock,11.75M,0,1.12M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Mining Services,--,--
NOB CN Equity,NOBLE MINERAL EX,CA,Common Stock,11.70M,0,10.38M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
EQN AU Equity,EQUINOX RESOURCE,AU,Common Stock,11.66M,0,19.33M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Steel,Metals & Mining,Iron,Iron Ore Mining,--
MTT CN Equity,MAGNA TERRA MINE,CA,Common Stock,11.65M,0,989.73k,--,Industrial Metals and Mining,General Mining,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Precious Metals,--,--
TUK CN Equity,TUKTU RESOURCES,CA,Common Stock,11.63M,5.13M,25.44M,--,Industrial Metals and Mining,General Mining,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",--
WLC IN Equity,WELCAST STEELS,IN,Common Stock,11.62M,15.30M,8.93M,119,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
IG6 AU Equity,INTERNATIONAL GR,AU,Common Stock,11.61M,66.29k,19.63M,--,Industrial Metals and Mining,Metal Fabricating,Electrical Equipment,Electrical Components & Equipment,Chemicals,Specialty Chemicals,Advanced Materials,Graphite Products
PUR AU Equity,PURSUIT MINERALS,AU,Common Stock,11.60M,0,50.46M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium
REVX CN Equity,REV EXPLORATION,CA,Common Stock,11.60M,0,1.97M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
THR LN Equity,THOR ENERGY PLC,GB,Common Stock,11.60M,0,25.57M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
ASL CN Equity,ARGENTUM SILVER,CA,Common Stock,11.59M,0,280.38k,--,Industrial Metals and Mining,General Mining,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Precious Metals,Silver,--
TRM AU Equity,TRUSCOTT MINING,AU,Common Stock,11.55M,0,2.95M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
COY AU Equity,COPPERMOLY LTD,AU,Common Stock,11.47M,0,3.37M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,Copper Mining
ENX AU Equity,ENEGEX LTD,AU,Common Stock,11.43M,0,2.94M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Oil & Gas Supply Chain,Exploration & Production,--,--
AITT CN Equity,TRENCHANT TECHNO,CA,Common Stock,11.40M,0,3.70M,--,Industrial Metals and Mining,General Mining,Capital Markets,Asset Management & Custody Banks,Asset Management,Investment Companies,--,--
MGT AU Equity,MAGNETITE MINES,AU,Common Stock,11.39M,214.49k,38.23M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Steel,Metals & Mining,Iron,Iron Ore Mining,--
GTE AU Equity,GREAT WESTERN EX,AU,Common Stock,11.36M,0,13.56M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
PEX CN Equity,PACIFIC RIDGE EX,CA,Common Stock,11.35M,0,5.08M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Uranium,--
USCM CN Equity,US CRITICAL META,CA,Common Stock,11.35M,0,194.80k,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
AIML CN Equity,AI/ML INNOVATION,CA,Common Stock,11.29M,184.68k,3.87M,--,Industrial Metals and Mining,General Mining,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,Publishing & Broadcasting,Publishing,--,--
BHL LN Equity,BRADDA HEAD LITH,IM,Common Stock,11.20M,--,27.04M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium
ILI CN Equity,IMAGINE LITHIUM,CA,Common Stock,11.19M,0,20.30M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Lithium
ITM AU Equity,ITECH MINERALS L,AU,Common Stock,11.17M,0,20.83M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,--
OD6 AU Equity,OD6 METALS LTD,AU,Common Stock,11.14M,0,8.32M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Rare Earth
LOD CN Equity,LODE GOLD RESOUR,CA,Common Stock,11.13M,0,32.57M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
FACA IN Equity,FACOR ALLOYS LTD,IN,Common Stock,11.12M,30.80k,34.65M,270,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Metals & Ore Whslrs & Traders,--,--
HAY CN Equity,HAYASA METALS IN,CA,Common Stock,11.04M,0,2.13M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
OPMS IJ Equity,OPTIMA PRIMA MET,ID,Common Stock,11.01M,3.90M,7.96M,4,Industrial Metals and Mining,Iron and Steel,Trading Companies & Distributors,Trading Companies & Distributors,Commercial Support Services,Waste Management,Recyclable Materials,--
TG1 AU Equity,TECHGEN METALS L,AU,Common Stock,11.00M,0,6.06M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Precious Stone Mining,--
BUX AU Equity,BUXTON RESOURCES,AU,Common Stock,11.00M,2.80M,4.47M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Construction Materials,Building Materials,Stone Building Products,--
PA CN Equity,PALAMINA CORP,CA,Common Stock,10.98M,0,567.36k,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
2163850D CN Equity,SILK ENERGY LTD,CA,Common Stock,10.92M,0,29.06M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Oil & Gas Supply Chain,Exploration & Production,--,--
LAT AU Equity,LATITUDE 66 LTD,AU,Common Stock,10.91M,1.80k,30.00M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Base Metals,Copper,Copper Mining
BONE CN Equity,BORON ONE HOLDIN,CA,Common Stock,10.89M,0,12.13M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
RWD AU Equity,REWARD MINERALS,AU,Common Stock,10.89M,0,5.73M,--,Industrial Metals and Mining,General Mining,Chemicals,Fertilizers & Agricultural Chemicals,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,"Potash, Soda, Borate"
GTC CN Equity,GETTY COPPER INC,CA,Common Stock,10.88M,0,8.37M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,Copper Mining
RSRM BD Equity,RATANPUR STEEL R,BD,Common Stock,10.86M,23.00M,114.50M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Metal Svc Centers & Processors,--,--
BLGV CN Equity,BELGRAVIA HARTFO,CA,Common Stock,10.84M,5.53k,654.63k,--,Industrial Metals and Mining,General Mining,Professional Services,Research & Consulting Services,Asset Management,Investment Companies,Investment Holding Companies,--
ASLIND IN Equity,ASL INDUSTRIES L,IN,Common Stock,10.75M,11.57M,6.44M,--,Industrial Metals and Mining,Iron and Steel,--,--,Industrial Intermediate Prod,Fabricated Metal & Hardware,Fabricated Metal,Forging & Stamping
ALB AU Equity,ALBION RESOURCES,AU,Common Stock,10.66M,126.54k,2.69M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
BTM AU Equity,BREAKTHROUGH MIN,AU,Common Stock,10.66M,0,6.13M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Coal Mining,--,--
GT CN Equity,GT RESOURCES INC,CA,Common Stock,10.65M,0,10.54M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
STPL PA Equity,SIDDIQSONS TIN,PK,Common Stock,10.56M,27.25M,--,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Aluminum,Industrial Intermediate Prod,Fabricated Metal & Hardware,--,--
NIO CN Equity,NIO STRATEGIC ME,CA,Common Stock,10.56M,9.41k,2.11M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,--,--
SXL CN Equity,SLAM EXPLORATION,CA,Common Stock,10.53M,0,2.44M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
RR1 AU Equity,REACH RESOURCES,AU,Common Stock,10.49M,0,14.23M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
SMM AU Equity,SOMERSET MINERAL,AU,Common Stock,10.48M,0,4.01M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,--
ORP AU Equity,ORPHEUS URANIUM,AU,Common Stock,10.42M,0,7.67M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Base Metals,Copper,Copper Mining
NWX CN Equity,NEWPORT EXPLORAT,CA,Common Stock,10.41M,0,2.97M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel
HRE AU Equity,HEAVY RARE EARTH,AU,Common Stock,10.40M,0,1.02M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,Rare Earth
PLA CN Equity,PLATA LATINA MIN,CA,Common Stock,10.39M,0,344.06k,--,Industrial Metals and Mining,General Mining,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Precious Metals,--,--
ONIXSOLA IN Equity,ONIX SOLAR ENERG,IN,Common Stock,10.37M,5.33M,7.38M,--,Industrial Metals and Mining,Nonferrous Metals,Trading Companies & Distributors,Trading Companies & Distributors,Gas & Water Utilities,Gas Utilities,Gas Distribution,Natural Gas Distributors
GW1 AU Equity,GREENWING RESOUR,AU,Common Stock,10.36M,0,24.89M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
NWT SP Equity,NEW WAVE HOLDING,SG,Common Stock,10.22M,19.61M,25.92M,--,Industrial Metals and Mining,Aluminum,Trading Companies & Distributors,Trading Companies & Distributors,Steel,Metal Svc Centers & Processors,Steel Processors,--
AUV AU Equity,AURAVELLE METALS,AU,Common Stock,10.09M,--,2.47M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
FRI CN Equity,FREEPORT RESOURC,CA,Common Stock,10.07M,0,2.89M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,--,--
FCM LN Equity,FIRST CLASS META,GB,Common Stock,10.06M,--,8.04M,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Mining Services,--,--
TN CN Equity,TARTISAN NICKEL,CA,Common Stock,10.04M,0,14.72M,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",--
TYX AU Equity,TYRANNA RESOURCE,AU,Common Stock,10.03M,0,8.10M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Iron,Iron Ore Mining,--
IB CN Equity,IBC ADVANCED,CA,Common Stock,10.02M,39.16M,36.77M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Industrial Intermediate Prod,Fabricated Metal & Hardware,Fabricated Metal,Metal Coat & Treating
SCN AU Equity,SCORPION MINERAL,AU,Common Stock,9.96M,0,5.92M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,Copper Mining
KOB AU Equity,KOBA RESOURCES L,AU,Common Stock,9.94M,99.98k,14.70M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
TEM AU Equity,TEMPEST MINERALS,AU,Common Stock,9.92M,59.93k,10.83M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,--,--
AMG LN Equity,ATLAS METALS GRO,GB,Common Stock,9.84M,0,2.04M,2,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Asset Management,Investment Companies,--,--
ATN LN Equity,ATERIAN PLC,GB,Common Stock,9.83M,0,7.49M,21,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
CCMI CN Equity,CANADIAN CRITICA,CA,Common Stock,9.83M,545.56k,15.35M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,--,--
BONLON IN Equity,BONLON INDUSTRIE,IN,Common Stock,9.79M,112.29M,24.05M,57,Industrial Metals and Mining,Copper,Metals & Mining,Copper,Metals & Mining,Base Metals,Copper,--
NIS IN Equity,NOVA IRON & STL,IN,Common Stock,9.77M,75.66M,57.35M,297,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
YUG AU Equity,YUGO METALS LTD,AU,Common Stock,9.73M,--,2.63M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,Mineral Mining,--
GR CN Equity,GREAT ATLANTIC,CA,Common Stock,9.70M,0,407.18k,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
HLX AU Equity,HELIX RESOURCES,AU,Common Stock,9.70M,0,21.88M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Iron,Iron Ore Mining,--
CR1 AU Equity,CONSTELLATION RE,AU,Common Stock,9.65M,0,691.81k,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Mineral & Precious Stone Mining,--,--
CRIT CN Equity,SUPREME CRITICAL,CA,Common Stock,9.61M,0,588.95k,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
OLY AU Equity,OLYMPIO METALS L,NZ,Common Stock,9.60M,0,2.17M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Precious Metals,Gold,--
LCL AU Equity,LCL RESOURCES LT,AU,Common Stock,9.59M,59.33k,16.61M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Precious Metals,Gold,--
