depositID:ID,ENO:int,STATE:string,LOCATION:string,OPERATING_STATUS:string,GEOLOGIC_AGE:string,DEPOSIT_MODEL_ENVIRONMENT:string,DEPOSIT_MODEL_GROUP:string,DEPOSIT_MODEL_TYPE:string,PROVINCES:string,IGNEOUS:string,METALLOGENIC:string,SEDIMENTARY:string,TECTONIC:string,:LABEL
deposit_0129,333929,WA,"122.3673,-28.1647",mineral deposit,Archean,,,,Yilgarn Craton,,Windarra Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0130,333930,WA,"116.9592,-28.9829",operating mine,,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0131,333932,WA,"120.6502,-30.1502",operating mine,Archean,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0132,333933,VIC,"146.69,-38.287",mineral deposit,Cenozoic,,,,Gippsland Basin,,,"Gippsland Basin,Selwyn Province","Lachlan Orogen,Melbourne-Mathinna Zone,Tasman Element",Deposit
deposit_0133,334055,TAS,"145.7221,-41.5746",feasibility,,Volcanic basin hydrothermal,Volcanogenic massive sulfide (VMS),Bimodal felsic VMS,"Delamerian Orogen, Dundas Trough, Mount Read Igneous Province, Rosebery Basemetal Metallogenic Province",,,Thylacine Province,"Delamerian Orogen,Tasman Element",Deposit
deposit_0134,334056,VIC,"146.84,-38.297",mineral deposit,Cenozoic,,,,Gippsland Basin,,,Gippsland Basin,"Lachlan Orogen,Melbourne-Mathinna Zone,Tasman Element",Deposit
deposit_0135,334057,WA,"122.4952,-28.6334",mineral deposit,Archean,,,,"Yilgarn Craton, Eastern Goldfields Province",,Windarra Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0136,334058,WA,"120.6972,-27.7889",care and maintenance,Archean,Magmatic,Komatiite,Komatiite nickel-copper-PGE,"Yilgarn Craton, Eastern Goldfields Province, Mount Keith Nickel Metallogenic Province, Norseman-Wiluna Belt",,Mount Keith Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0137,334062,SA,"132.2203,-30.9076",operating mine,,Erosional,Placer,Heavy mineral sands,,,,Eucla Basin,"Gawler Craton,South Australian Element",Deposit
deposit_0138,334063,WA,"118.1474,-20.8998",mineral deposit,Archean,,,,Pilbara Craton,Warakurna Large Igneous Province,,,"Pilbara Craton,West Australian Element",Deposit
deposit_0139,334064,WA,"118.4404,-27.0885",mineral deposit,Archean,,,,"Yilgarn Craton, Murchison Province",Warakurna Large Igneous Province,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0140,334065,SA,"140.938,-32.2496",pre-feasibility,Proterozoic,,,,Curnamona Province,,,,"Curnamona Province,South Australian Element",Deposit
deposit_0141,334066,WA,"118.6998,-31.2912",mineral deposit,Archean,Metamorphic hydrothermal,Orogenic,Hypozonal orogenic gold,"Yilgarn Craton, Bounty Gold Metallogenic Province, Southern Cross Province",,,Deborah Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_0142,334067,WA,"120.5081,-28.0007",operating mine,Archean,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,"Yilgarn Craton, Eastern Goldfields Province, Norseman-Wiluna Belt",,Mount Keith Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0143,334068,WA,"115.3018,-29.8356",closed,,Erosional,Placer,Heavy mineral sands,Perth Basin,,,Perth Basin,"Pinjarra Element,Pinjarra Orogen",Deposit
deposit_0144,334069,WA,"122.423,-28.812",operating mine,Archean,Metamorphic hydrothermal,Orogenic,Epizonal orogenic gold,"Yilgarn Craton, Eastern Goldfields Province, Kurnalpi Terrane",,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0145,334071,WA,"121.5526,-30.8834",historic mine,Archean,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,"Yilgarn Craton, Eastern Goldfields Province, Kalgoorlie Gold Metallogenic Province, Norseman-Wiluna Belt",,Kambalda Nickel Metallogenic Province,Roe Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_0146,334072,SA,"139.37,-30.227",historic mine,Paleozoic,,,,Mount Painter Block,,,,"Curnamona Province,South Australian Element",Deposit
deposit_0147,334073,NT,"134.2835,-19.6751",care and maintenance,Paleoproterozoic,Regional metasomatic,Metasomatic iron,Iron oxide gold,"Tennant Creek Block, Warramunga Province, Warrego Metallogenic Province",Kalkarindji Igneous Province,,Warramunga Province,North Australian Element,Deposit
deposit_0148,334074,VIC,"142.3691,-36.8028",mineral deposit,Cenozoic,Erosional,Placer,Heavy mineral sands,Murray Basin,,,Murray Basin,"Delamerian Orogen,Tasman Element",Deposit
deposit_0149,334075,WA,"119.2125,-22.761",operating mine,Cenozoic,,,,Hamersley Basin,Warakurna Large Igneous Province,,"Fortescue Basin,Hamersley Basin,Yandicoogina Paleovalley","Pilbara Craton,West Australian Element",Deposit
deposit_0150,334077,TAS,"148.0131,-41.2245",historic mine,,Magmatic hydrothermal,Greisen,Greisen tin ± W-Mo,"Lachlan Orogen, Lachlan Orogen",,,,"Lachlan Orogen,Melbourne-Mathinna Zone,Tasman Element",Deposit
deposit_0151,334081,QLD,"144.0999,-18.5074",historic mine,Proterozoic,Regional metasomatic,IOCG,Magnetite-dominant IOCG,"Etheridge Province, Georgetown Block",,,Etheridge Province,North Australian Element,Deposit
deposit_0152,334085,NT,"131.3575,-13.5099",historic mine,Paleoproterozoic,,,,"Pine Creek Orogen, Mount Todd Gold Metallogenic Province",,,,"North Australian Element,Pine Creek Orogen",Deposit
deposit_0153,334086,VIC,"143.6722,-36.8271",historic mine,,,,,"Lachlan Orogen, Lachlan Orogen, Bendigo Gold Metallogenic Province",,,,"Bendigo Zone,Lachlan Orogen,Tasman Element",Deposit
deposit_0154,334087,WA,"121.1259,-30.5837",historic mine,Archean,,,,"Yilgarn Craton, Eastern Goldfields Province, Kalgoorlie Gold Metallogenic Province, Norseman-Wiluna Belt",,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0155,334089,NSW,"150.846,-32.2715",operating mine,,,,,Sydney Basin,,,Sydney Basin,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_0156,334090,QLD,"148.4106,-24.4441",operating mine,,,,,Bowen Basin,,,Bowen Basin,"Anakie Province,Tasman Element,Thomson Orogen",Deposit
deposit_0157,333570,WA,"117.4647,-22.8234",mineral deposit,,,,,Pilbara Craton,Warakurna Large Igneous Province,,"Fortescue Basin,Rocklea Paleovalley","Pilbara Craton,West Australian Element",Deposit
deposit_0158,333573,NSW,"146.3259,-32.1107",care and maintenance,Paleozoic,Metamorphic hydrothermal,Orogenic,Orogenic silver-lead-zinc-copper-antimony,"Lachlan Orogen, Cobar Basin",,,Kopyje Shelf,"Central NSW - Omeo Province,Lachlan Orogen,Tasman Element",Deposit
deposit_0159,333575,WA,"119.2709,-30.2015",mineral deposit,Archean,,,,"Yilgarn Craton, Southern Cross Province",,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0160,333577,WA,"120.5606,-27.6297",operating mine,Archean,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,"Yilgarn Craton, Eastern Goldfields Province, Norseman-Wiluna Belt",,Mount Keith Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0161,333578,WA,"117.6542,-27.3209",operating mine,Archean,Metamorphic hydrothermal,Orogenic,Hypozonal orogenic gold,"Yilgarn Craton, Big Bell Gold Metallogenic Province, Murchison Province, Murchison Domain (Youanmi Terrane), Murchison Domain",Warakurna Large Igneous Province,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0162,333579,WA,"121.6261,-30.0659",historic mine,Archean,,,,"Yilgarn Craton, Carr Boyd Nickel Metallogenic Province, Eastern Goldfields Province, Norseman-Wiluna Belt",,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0163,333580,WA,"120.1118,-20.8875",mineral deposit,Archean,Magmatic hydrothermal,Porphyry,Porphyry copper-molybdenum,"Pilbara Craton, Coppin Gap Copper Molybdenum Metallogenic Province",,,,"Pilbara Craton,West Australian Element",Deposit
deposit_0164,333581,NSW,"145.7986,-31.408",operating mine,,,,,"Lachlan Orogen, Lachlan Orogen, Cobar Basin, Darling Basin",,,Cobar Basin,"Central NSW - Omeo Province,Lachlan Orogen,Tasman Element",Deposit
deposit_0165,333582,WA,"120.6523,-30.1551",historic mine,Archean,,,,"Yilgarn Craton, Eastern Goldfields Province",,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0166,333585,QLD,"150.1869,-22.8814",operating mine,Cenozoic,Infiltrational,Magnesite,Nodular magnesite,Carpentaria Basin,,,,"New England Orogen,Tasman Element,Wandilla Province",Deposit
deposit_0167,333586,WA,"120.358,-26.6985",mineral deposit,Cenozoic,,,,,,Mount Keith Nickel Metallogenic Province,Carey Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_0168,333587,NT,"136.0985,-16.436",operating mine,Paleoproterozoic,Basin hydrothermal,Sediment-hosted,Siliciclastic-carbonate zinc-lead,McArthur Basin,,,McArthur Basin,North Australian Element,Deposit
deposit_0169,333589,WA,"121.6025,-31.0257",historic mine,Archean,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,"Yilgarn Craton, Eastern Goldfields Province, Eastern Goldfields Superterrane, Kalgoorlie Gold Metallogenic Province, Kalgoorlie Terrane, Norseman-Wiluna Belt",,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0170,333590,WA,"123.997,-16.7582",mineral deposit,Paleozoic,,,,Canning Basin,Kalkarindji Igneous Province,,Canning Basin,"Hooper Province,King Leopold Orogen,North Australian Element",Deposit
deposit_0171,333591,TAS,"145.6999,-41.603",historic mine,,Volcanic basin hydrothermal,Volcanogenic massive sulfide (VMS),Bimodal felsic VMS,"Delamerian Orogen, Dundas Trough, Mount Read Igneous Province, Rosebery Basemetal Metallogenic Province",,,Thylacine Province,"Delamerian Orogen,Tasman Element",Deposit
deposit_0172,333593,WA,"121.7377,-31.7303",operating mine,Archean,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,"Yilgarn Craton, Eastern Goldfields Province, Eastern Goldfields Superterrane, Kalgoorlie Gold Metallogenic Province, Kalgoorlie Terrane, Norseman-Wiluna Belt",,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0173,333595,WA,"128.029,-17.3512",care and maintenance,Paleoproterozoic,Magmatic,Ultramafic and (or) mafic intrusion,U-M intrusion nickel-copper-PGE,"Halls Creek Orogen, Kimberley Basin, Sally Malay Nickel Metallogenic Province",Kalkarindji Igneous Province,Sally Malay Nickel Metallogenic Province,,"Halls Creek Orogen,Lamboo Province,North Australian Element",Deposit
deposit_0174,333596,QLD,"140.5017,-21.54",historic mine,Mesoproterozoic,Regional metasomatic,IOCG,Magnetite-dominant IOCG,"Mount Isa Orogen, Kuridala-Selwyn Domain, Selwyn Metallogenic Province, Cloncurry-Selwyn Zone",,,,"Kuridala-Selwyn Domain,Mount Isa Orogen,North Australian Element",Deposit
deposit_0175,333598,QLD,"144.8818,-16.3378",feasibility,,Magmatic hydrothermal,Skarn,Skarn tungsten ± Mo,Hodgkinson Province,,,,"Hodgkinson Province,Mossman Orogen,Tasman Element",Deposit
deposit_0176,333599,SA,"139.0054,-35.0919",under development,,Magmatic hydrothermal,Breccia pipe,Breccia pipe copper,"Kanmantoo Copper Gold Metallogenic Province, Kanmantoo Fold Belt",,,,"Delamerian Orogen,Tasman Element",Deposit
deposit_0177,333600,VIC,"144.3166,-36.657",historic mine,Cenozoic,,,,"Lachlan Orogen, Lachlan Orogen",,,,"Bendigo Zone,Lachlan Orogen,Tasman Element",Deposit
deposit_0178,333569,WA,"121.1323,-29.9619",mineral deposit,Archean,,,,"Yilgarn Craton, Eastern Goldfields Province",,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0179,333605,NSW,"151.5671,-29.4282",mineral deposit,,Magmatic hydrothermal,Vein,Vein tin,New England Orogen,,,,"New England Orogen,Tasman Element,Woolomin Province",Deposit
deposit_0180,333606,NSW,"150.992,-32.5104",operating mine,,,,,Sydney Basin,,,Sydney Basin,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_0181,333608,QLD,"150.4856,-26.3684",mineral deposit,,,,,Surat Basin,,,Surat Basin,"Connors-Auburn Province,New England Orogen,Tasman Element",Deposit
deposit_0182,333618,NT,"131.7176,-13.608",historic mine,Proterozoic,,,,"Pine Creek Orogen, Mount Todd Gold Metallogenic Province",,,,"North Australian Element,Pine Creek Orogen",Deposit
deposit_0183,333619,WA,"121.7742,-31.3204",historic mine,Archean,,,,"Yilgarn Craton, Kalgoorlie Gold Metallogenic Province, Norseman-Wiluna Belt",,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0184,333620,WA,"120.5892,-26.3811",historic mine,Archean,,,,"Yilgarn Craton, Eastern Goldfields Province",Warakurna Large Igneous Province,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0185,333621,NT,"134.2655,-23.0081",closed,Neoproterozoic,Supergene,Laterite,Carbonatite laterite REE,"Arunta Orogen, Aileron Province",Kalkarindji Igneous Province,,,"Aileron Province,Arunta Orogen,North Australian Element",Deposit
deposit_0186,333625,WA,"118.2677,-27.1334",historic mine,Archean,,,,Yilgarn Craton,Warakurna Large Igneous Province,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0187,333626,NSW,"149.7598,-35.2531",mineral deposit,Paleozoic,Magmatic hydrothermal,Skarn,,Lachlan Orogen,,,,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_0188,333627,WA,"121.6431,-31.9697",mineral deposit,Archean,,,,"Yilgarn Craton, Eastern Goldfields Province",,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0189,333629,QLD,"147.9368,-21.3799",mineral deposit,,,,,Bowen Basin,,,Bowen Basin,"Anakie Province,Tasman Element,Thomson Orogen",Deposit
deposit_0190,333631,NT,"137.752,-17.1727",mineral deposit,Proterozoic,Regional metasomatic,Metasomatic iron,Iron sulfide polymetallic,McArthur Basin,,,McArthur Basin,North Australian Element,Deposit
deposit_0191,333632,WA,"120.6557,-30.049",operating mine,Archean,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0192,333634,QLD,"151.8427,-26.7091",mineral deposit,,,,,Tarong Basin,,,,"New England Orogen,Tasman Element,Wandilla Province",Deposit
deposit_0193,333636,WA,"116.2846,-28.6837",historic mine,Archean,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0194,333642,WA,"120.5236,-29.0515",mineral deposit,Archean,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0195,333645,QLD,"145.3347,-18.7297",mineral deposit,,,,,Mossman Orogen,,,,"Broken River Province,Mossman Orogen,Tasman Element,Thomson Orogen",Deposit
deposit_0196,333647,WA,"118.4196,-26.725",mineral deposit,Archean,,,,Yilgarn Craton,Warakurna Large Igneous Province,,Hope Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_0197,333648,VIC,"145.88,-36.9335",mineral deposit,,Magmatic hydrothermal,Skarn,Skarn gold ± copper ± tungsten,"Lachlan Orogen, Melbourne-Mathinna Zone",,,Selwyn Province,"Lachlan Orogen,Melbourne-Mathinna Zone,Tasman Element",Deposit
deposit_0198,333649,WA,"121.0584,-30.6648",mineral deposit,Archean,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0199,333652,WA,"122.5597,-29.3188",mineral deposit,Archean,,,,"Yilgarn Craton, Eastern Goldfields Province",,Windarra Nickel Metallogenic Province,Carey Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_0200,333653,WA,"120.302,-20.6077",operating mine,,,,,Pilbara Craton,,,,"Pilbara Craton,West Australian Element",Deposit
deposit_0201,333654,VIC,"144.5132,-36.6669",historic mine,,,,,Lachlan Orogen,,,,"Bendigo Zone,Lachlan Orogen,Tasman Element",Deposit
deposit_0202,333659,NSW,"150.08,-33.3669",mineral deposit,,,,,Sydney Basin,,,Sydney Basin,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_0203,333660,WA,"120.2916,-21.8784",operating mine,Archean,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,Pilbara Craton,Warakurna Large Igneous Province,,,"Pilbara Craton,West Australian Element",Deposit
deposit_0204,333661,WA,"119.1163,-30.1198",mineral deposit,Archean,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0205,333604,NSW,"141.2207,-32.0887",mineral deposit,Proterozoic,,,,Curnamona Province,,,,"Curnamona Province,South Australian Element",Deposit
deposit_0206,333664,WA,"123.7402,-16.1275",operating mine,Proterozoic,,,,Kimberley Basin,Kalkarindji Igneous Province,,Kimberley Basin,"Hooper Province,King Leopold Orogen,North Australian Element",Deposit
deposit_0207,333665,WA,"115.86,-33.1964",mineral deposit,,,,,,,,"Mandurah Terrace,Perth Basin","Pinjarra Element,Yilgarn Craton",Deposit
deposit_0208,333666,VIC,"146.61,-38.24",mineral deposit,Cenozoic,,,,Gippsland Basin,,,"Gippsland Basin,Selwyn Province","Lachlan Orogen,Melbourne-Mathinna Zone,Tasman Element",Deposit
deposit_0209,333671,NSW,"150.8244,-34.2175",closed,,,,,Sydney Basin,,,Sydney Basin,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_0210,333672,QLD,"148.3563,-23.1722",operating mine,,,,,Bowen Basin,,,Bowen Basin,"Anakie Province,Tasman Element,Thomson Orogen",Deposit
deposit_0211,333287,WA,"125.968,-18.7108",historic mine,,Basin hydrothermal,Mississippi Valley-type (MVT),MVT zinc-lead,"Canning Basin, Lennard Shelf",Kalkarindji Igneous Province,,Canning Basin,"Hooper Province,King Leopold Orogen,North Australian Element",Deposit
deposit_0212,333288,SA,"140.6624,-31.741",operating mine,Cenozoic,Infiltrational,Uranium,Sandstone uranium,"Lake Eyre Basin, Callabonna Sub-basin",,,"Lake Eyre Basin,Yarramba Paleovalley","Curnamona Province,South Australian Element",Deposit
deposit_0213,333289,WA,"118.1386,-22.6355",operating mine,Archean,,,,Hamersley Basin,Warakurna Large Igneous Province,,"Fortescue Basin,Hamersley Basin,Marandoo Paleovalley","Pilbara Craton,West Australian Element",Deposit
deposit_0214,333290,SA,"137.172,-31.4499",historic mine,Neoproterozoic,Basin hydrothermal,Sediment-hosted,Sediment-hosted copper ± Co,Stuart Shelf,,,Cariewerloo Basin,"Gawler Craton,Olympic Domain,South Australian Element",Deposit
deposit_0215,333291,NSW,"145.864,-31.5403",operating mine,,Metamorphic hydrothermal,Orogenic,Orogenic copper ± gold,"Lachlan Orogen, Lachlan Orogen, Cobar Basin",,,Cobar Basin,"Central NSW - Omeo Province,Lachlan Orogen,Tasman Element",Deposit
deposit_0216,333294,WA,"122.2123,-31.0452",historic mine,Archean,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,"Yilgarn Craton, Darlot Gold Metallogenic Province, Eastern Goldfields Province, Kalgoorlie Gold Metallogenic Province",,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_0217,333296,WA,"117.8306,-20.8437",care and maintenance,Archean,Volcanic basin hydrothermal,Volcanogenic massive sulfide (VMS),Bimodal felsic VMS,"Pilbara Craton, Mons Cupri Base Metal Metallogenic Province",Warakurna Large Igneous Province,,,"Pilbara Craton,West Australian Element",Deposit
