:START_ID,:END_ID,:TYPE,ROLE:string
deposit_3414,commodity_0040,HAS,Secondary
deposit_3414,commodity_0049,HAS,Primary
deposit_3414,commodity_0070,HAS,Primary
deposit_3415,commodity_0037,HAS,Primary
deposit_3415,commodity_0040,HAS,Secondary
deposit_3416,commodity_0037,HAS,Primary
deposit_3416,commodity_0040,HAS,Primary
deposit_3417,commodity_0015,HAS,Primary
deposit_3418,commodity_0015,HAS,Primary
deposit_3419,commodity_0057,HAS,Primary
deposit_3419,commodity_0066,HAS,Secondary
deposit_3419,commodity_0105,HAS,Primary
deposit_3419,commodity_0138,HAS,Secondary
deposit_3419,commodity_0139,HAS,Primary
deposit_3420,commodity_0086,HAS,Primary
deposit_3420,commodity_0095,HAS,Secondary
deposit_3421,commodity_0001,HAS,Secondary
deposit_3421,commodity_0093,HAS,Primary
deposit_3421,commodity_0137,HAS,Primary
deposit_3422,commodity_0001,HAS,Primary
deposit_3422,commodity_0093,HAS,Primary
deposit_3422,commodity_0137,HAS,Primary
deposit_3423,commodity_0001,HAS,Primary
deposit_3423,commodity_0093,HAS,Primary
deposit_3423,commodity_0137,HAS,Primary
deposit_3424,commodity_0057,HAS,Primary
deposit_3424,commodity_0066,HAS,Primary
deposit_3424,commodity_0105,HAS,Primary
deposit_3424,commodity_0126,HAS,Primary
deposit_3424,commodity_0139,HAS,Primary
deposit_3425,commodity_0126,HAS,Primary
deposit_3425,commodity_0127,HAS,Secondary
deposit_3426,commodity_0001,HAS,Primary
deposit_3426,commodity_0010,HAS,Primary
deposit_3426,commodity_0026,HAS,Primary
deposit_3426,commodity_0137,HAS,Primary
deposit_3427,commodity_0126,HAS,Primary
deposit_3427,commodity_0127,HAS,Secondary
deposit_3428,commodity_0003,HAS,Primary
deposit_3428,commodity_0014,HAS,Primary
deposit_3429,commodity_0015,HAS,Primary
deposit_3430,commodity_0015,HAS,Primary
deposit_3431,commodity_0001,HAS,Primary
deposit_3431,commodity_0010,HAS,Primary
deposit_3431,commodity_0026,HAS,Primary
deposit_3432,commodity_0026,HAS,Primary
deposit_3432,commodity_0071,HAS,Secondary
deposit_3433,commodity_0057,HAS,Primary
deposit_3433,commodity_0066,HAS,Primary
deposit_3433,commodity_0105,HAS,Primary
deposit_3433,commodity_0139,HAS,Primary
deposit_3434,commodity_0018,HAS,Primary
deposit_3434,commodity_0026,HAS,Primary
deposit_3434,commodity_0086,HAS,Primary
deposit_3434,commodity_0107,HAS,Primary
deposit_3435,commodity_0026,HAS,Primary
deposit_3435,commodity_0086,HAS,Primary
deposit_3435,commodity_0095,HAS,Primary
deposit_3436,commodity_0018,HAS,Primary
deposit_3436,commodity_0086,HAS,Primary
deposit_3437,commodity_0018,HAS,Primary
deposit_3437,commodity_0086,HAS,Primary
deposit_3438,commodity_0010,HAS,Primary
deposit_3439,commodity_0010,HAS,Primary
deposit_3440,commodity_0010,HAS,Primary
deposit_3441,commodity_0015,HAS,Primary
deposit_3442,commodity_0015,HAS,Primary
deposit_3443,commodity_0015,HAS,Primary
deposit_3444,commodity_0015,HAS,Primary
deposit_3445,commodity_0010,HAS,Secondary
deposit_3445,commodity_0026,HAS,Secondary
deposit_3445,commodity_0093,HAS,Primary
deposit_3445,commodity_0137,HAS,Primary
deposit_3446,commodity_0015,HAS,Primary
deposit_3447,commodity_0057,HAS,Primary
deposit_3447,commodity_0066,HAS,Secondary
deposit_3447,commodity_0105,HAS,Secondary
deposit_3447,commodity_0133,HAS,Primary
deposit_3447,commodity_0139,HAS,Primary
deposit_3448,commodity_0126,HAS,Primary
deposit_3448,commodity_0127,HAS,Primary
deposit_3449,commodity_0037,HAS,Primary
deposit_3449,commodity_0040,HAS,Primary
deposit_3450,commodity_0047,HAS,Secondary
deposit_3450,commodity_0057,HAS,Primary
deposit_3450,commodity_0066,HAS,Secondary
deposit_3450,commodity_0105,HAS,Primary
deposit_3450,commodity_0133,HAS,Primary
deposit_3450,commodity_0139,HAS,Primary
deposit_3451,commodity_0057,HAS,Primary
deposit_3451,commodity_0066,HAS,Secondary
deposit_3451,commodity_0105,HAS,Secondary
deposit_3451,commodity_0139,HAS,Primary
deposit_3452,commodity_0047,HAS,Secondary
deposit_3452,commodity_0057,HAS,Primary
deposit_3452,commodity_0066,HAS,Secondary
deposit_3452,commodity_0105,HAS,Primary
deposit_3452,commodity_0139,HAS,Primary
deposit_3453,commodity_0047,HAS,Primary
deposit_3453,commodity_0057,HAS,Primary
deposit_3453,commodity_0066,HAS,Secondary
deposit_3453,commodity_0078,HAS,Primary
deposit_3453,commodity_0103,HAS,Primary
deposit_3453,commodity_0105,HAS,Secondary
deposit_3453,commodity_0120,HAS,Primary
deposit_3453,commodity_0139,HAS,Primary
deposit_3454,commodity_0010,HAS,Primary
deposit_3455,commodity_0010,HAS,Primary
deposit_3456,commodity_0010,HAS,Primary
deposit_3457,commodity_0010,HAS,Primary
deposit_3458,commodity_0010,HAS,Primary
deposit_3459,commodity_0010,HAS,Primary
deposit_3460,commodity_0010,HAS,Primary
deposit_3461,commodity_0010,HAS,Primary
deposit_3462,commodity_0010,HAS,Primary
deposit_3463,commodity_0010,HAS,Primary
deposit_3464,commodity_0010,HAS,Primary
deposit_3465,commodity_0018,HAS,Secondary
deposit_3465,commodity_0026,HAS,Secondary
deposit_3465,commodity_0086,HAS,Primary
deposit_3466,commodity_0010,HAS,Primary
deposit_3466,commodity_0113,HAS,Primary
deposit_3467,commodity_0010,HAS,Primary
deposit_3468,commodity_0010,HAS,Primary
deposit_3469,commodity_0001,HAS,Primary
deposit_3469,commodity_0010,HAS,Primary
deposit_3469,commodity_0026,HAS,Primary
deposit_3469,commodity_0113,HAS,Primary
deposit_3470,commodity_0126,HAS,Primary
deposit_3470,commodity_0127,HAS,Primary
deposit_3471,commodity_0010,HAS,Primary
deposit_3472,commodity_0010,HAS,Primary
deposit_3473,commodity_0010,HAS,Primary
deposit_3474,commodity_0010,HAS,Primary
deposit_3475,commodity_0086,HAS,Primary
deposit_3476,commodity_0086,HAS,Primary
deposit_3477,commodity_0086,HAS,Primary
deposit_3478,commodity_0018,HAS,Secondary
deposit_3478,commodity_0086,HAS,Primary
deposit_3478,commodity_0109,HAS,Secondary
deposit_3479,commodity_0018,HAS,Primary
deposit_3479,commodity_0086,HAS,Primary
deposit_3480,commodity_0010,HAS,Primary
deposit_3481,commodity_0086,HAS,Primary
deposit_3482,commodity_0037,HAS,Primary
deposit_3482,commodity_0040,HAS,Primary
deposit_3482,commodity_0049,HAS,Primary
deposit_3482,commodity_0070,HAS,Secondary
deposit_3483,commodity_0015,HAS,Primary
deposit_3483,commodity_0019,HAS,Primary
deposit_3484,commodity_0010,HAS,Primary
deposit_3485,commodity_0010,HAS,Primary
deposit_3485,commodity_0026,HAS,Secondary
deposit_3486,commodity_0010,HAS,Primary
deposit_3487,commodity_0010,HAS,Primary
deposit_3488,commodity_0010,HAS,Primary
deposit_3489,commodity_0010,HAS,Primary
deposit_3490,commodity_0010,HAS,Primary
deposit_3491,commodity_0010,HAS,Secondary
deposit_3491,commodity_0026,HAS,Primary
deposit_3492,commodity_0010,HAS,Primary
deposit_3493,commodity_0010,HAS,Primary
deposit_3494,commodity_0010,HAS,Primary
deposit_3495,commodity_0010,HAS,Primary
deposit_3496,commodity_0010,HAS,Primary
deposit_3497,commodity_0010,HAS,Primary
deposit_3498,commodity_0010,HAS,Primary
deposit_3499,commodity_0010,HAS,Primary
deposit_3500,commodity_0010,HAS,Primary
deposit_3501,commodity_0010,HAS,Primary
deposit_3502,commodity_0010,HAS,Primary
deposit_3503,commodity_0061,HAS,Primary
deposit_3503,commodity_0062,HAS,Primary
deposit_3503,commodity_0063,HAS,Primary
deposit_3504,commodity_0010,HAS,Primary
deposit_3505,commodity_0010,HAS,Primary
deposit_3506,commodity_0010,HAS,Primary
deposit_3507,commodity_0010,HAS,Primary
deposit_3508,commodity_0010,HAS,Primary
deposit_3510,commodity_0010,HAS,Primary
deposit_3510,commodity_0018,HAS,Primary
deposit_3510,commodity_0026,HAS,Primary
deposit_3510,commodity_0086,HAS,Primary
deposit_3510,commodity_0094,HAS,Primary
deposit_3510,commodity_0099,HAS,Primary
deposit_3511,commodity_0018,HAS,Primary
deposit_3511,commodity_0026,HAS,Primary
deposit_3512,commodity_0026,HAS,Primary
deposit_3513,commodity_0015,HAS,Primary
deposit_3514,commodity_0001,HAS,Primary
deposit_3514,commodity_0026,HAS,Primary
deposit_3515,commodity_0010,HAS,Primary
deposit_3516,commodity_0010,HAS,Primary
deposit_3517,commodity_0010,HAS,Primary
deposit_3518,commodity_0054,HAS,Primary
deposit_3519,commodity_0054,HAS,Primary
deposit_3520,commodity_0054,HAS,Primary
deposit_3521,commodity_0054,HAS,Primary
deposit_3522,commodity_0054,HAS,Primary
deposit_3523,commodity_0054,HAS,Primary
deposit_3524,commodity_0054,HAS,Primary
deposit_3525,commodity_0054,HAS,Primary
deposit_3526,commodity_0010,HAS,Primary
deposit_3526,commodity_0026,HAS,Primary
deposit_3527,commodity_0057,HAS,Primary
deposit_3527,commodity_0092,HAS,Primary
deposit_3527,commodity_0109,HAS,Secondary
deposit_3527,commodity_0122,HAS,Primary
deposit_3527,commodity_0123,HAS,Secondary
deposit_3528,commodity_0086,HAS,Primary
deposit_3529,commodity_0018,HAS,Primary
deposit_3529,commodity_0026,HAS,Primary
deposit_3529,commodity_0086,HAS,Primary
deposit_3530,commodity_0010,HAS,Primary
deposit_3531,commodity_0018,HAS,Primary
deposit_3531,commodity_0075,HAS,Secondary
deposit_3531,commodity_0086,HAS,Primary
deposit_3532,commodity_0001,HAS,Secondary
deposit_3532,commodity_0010,HAS,Secondary
deposit_3532,commodity_0026,HAS,Primary
deposit_3533,commodity_0018,HAS,Primary
deposit_3533,commodity_0075,HAS,Secondary
deposit_3533,commodity_0086,HAS,Primary
deposit_3534,commodity_0018,HAS,Secondary
deposit_3534,commodity_0075,HAS,Primary
deposit_3534,commodity_0086,HAS,Primary
deposit_3535,commodity_0001,HAS,Primary
deposit_3535,commodity_0010,HAS,Primary
deposit_3536,commodity_0010,HAS,Primary
deposit_3537,commodity_0086,HAS,Primary
deposit_3537,commodity_0095,HAS,Secondary
deposit_3538,commodity_0086,HAS,Primary
deposit_3538,commodity_0095,HAS,Secondary
deposit_3539,commodity_0018,HAS,Primary
deposit_3539,commodity_0075,HAS,Secondary
deposit_3539,commodity_0086,HAS,Primary
deposit_3540,commodity_0056,HAS,Primary
deposit_3540,commodity_0112,HAS,Primary
deposit_3541,commodity_0056,HAS,Primary
deposit_3541,commodity_0112,HAS,Primary
deposit_3542,commodity_0018,HAS,Secondary
deposit_3542,commodity_0086,HAS,Primary
deposit_3543,commodity_0010,HAS,Primary
deposit_3544,commodity_0010,HAS,Primary
deposit_3545,commodity_0010,HAS,Primary
deposit_3546,commodity_0010,HAS,Primary
deposit_3547,commodity_0010,HAS,Primary
deposit_3548,commodity_0010,HAS,Primary
deposit_3549,commodity_0010,HAS,Primary
deposit_3550,commodity_0005,HAS,Secondary
deposit_3550,commodity_0039,HAS,Secondary
deposit_3550,commodity_0057,HAS,Primary
deposit_3550,commodity_0070,HAS,Primary
deposit_3550,commodity_0092,HAS,Primary
deposit_3550,commodity_0122,HAS,Primary
deposit_3551,commodity_0010,HAS,Primary
deposit_3552,commodity_0001,HAS,Primary
deposit_3552,commodity_0010,HAS,Primary
deposit_3552,commodity_0018,HAS,Primary
deposit_3552,commodity_0026,HAS,Primary
deposit_3552,commodity_0137,HAS,Primary
deposit_3553,commodity_0010,HAS,Primary
deposit_3554,commodity_0001,HAS,Secondary
deposit_3554,commodity_0010,HAS,Secondary
deposit_3554,commodity_0026,HAS,Primary
deposit_3555,commodity_0015,HAS,Primary
deposit_3556,commodity_0015,HAS,Primary
deposit_3557,commodity_0015,HAS,Primary
deposit_3558,commodity_0010,HAS,Primary
deposit_3558,commodity_0108,HAS,Primary
deposit_3559,commodity_0015,HAS,Primary
deposit_3560,commodity_0010,HAS,Primary
deposit_3561,commodity_0010,HAS,Primary
deposit_3562,commodity_0001,HAS,Primary
deposit_3562,commodity_0093,HAS,Primary
deposit_3562,commodity_0113,HAS,Primary
deposit_3562,commodity_0137,HAS,Primary
deposit_3563,commodity_0010,HAS,Primary
deposit_3564,commodity_0015,HAS,Primary
deposit_3565,commodity_0010,HAS,Primary
deposit_3566,commodity_0001,HAS,Secondary
deposit_3566,commodity_0010,HAS,Primary
deposit_3566,commodity_0026,HAS,Primary
deposit_3566,commodity_0093,HAS,Primary
deposit_3566,commodity_0137,HAS,Primary
deposit_3567,commodity_0015,HAS,Primary
deposit_3568,commodity_0086,HAS,Primary
deposit_3569,commodity_0016,HAS,Primary
deposit_3570,commodity_0010,HAS,Primary
deposit_3571,commodity_0037,HAS,Primary
deposit_3571,commodity_0040,HAS,Primary
deposit_3572,commodity_0057,HAS,Primary
deposit_3572,commodity_0105,HAS,Secondary
deposit_3572,commodity_0139,HAS,Primary
deposit_3573,commodity_0010,HAS,Primary
deposit_3574,commodity_0113,HAS,Secondary
deposit_3574,commodity_0131,HAS,Secondary
deposit_3574,commodity_0132,HAS,Primary
deposit_3575,commodity_0010,HAS,Primary
deposit_3576,commodity_0010,HAS,Primary
deposit_3577,commodity_0018,HAS,Primary
deposit_3577,commodity_0071,HAS,Primary
deposit_3577,commodity_0073,HAS,Primary
deposit_3577,commodity_0086,HAS,Primary
deposit_3577,commodity_0099,HAS,Secondary
deposit_3577,commodity_0109,HAS,Secondary
deposit_3578,commodity_0018,HAS,Secondary
deposit_3578,commodity_0026,HAS,Secondary
deposit_3578,commodity_0086,HAS,Primary
deposit_3579,commodity_0010,HAS,Primary
deposit_3580,commodity_0003,HAS,Secondary
deposit_3580,commodity_0014,HAS,Primary
deposit_3581,commodity_0075,HAS,Secondary
deposit_3581,commodity_0076,HAS,Primary
deposit_3582,commodity_0075,HAS,Secondary
deposit_3582,commodity_0076,HAS,Primary
deposit_3583,commodity_0075,HAS,Secondary
deposit_3583,commodity_0076,HAS,Primary
deposit_3584,commodity_0075,HAS,Primary
deposit_3585,commodity_0010,HAS,Primary
deposit_3586,commodity_0075,HAS,Primary
deposit_3587,commodity_0010,HAS,Primary
deposit_3588,commodity_0075,HAS,Primary
deposit_3589,commodity_0075,HAS,Primary
deposit_3590,commodity_0010,HAS,Primary
deposit_3591,commodity_0010,HAS,Primary
deposit_3592,commodity_0126,HAS,Primary
deposit_3592,commodity_0127,HAS,Primary
deposit_3593,commodity_0126,HAS,Primary
deposit_3593,commodity_0127,HAS,Primary
deposit_3594,commodity_0010,HAS,Primary
deposit_3594,commodity_0108,HAS,Secondary
deposit_3595,commodity_0001,HAS,Primary
deposit_3595,commodity_0010,HAS,Primary
deposit_3595,commodity_0026,HAS,Primary
deposit_3596,commodity_0126,HAS,Primary
deposit_3596,commodity_0127,HAS,Primary
deposit_3597,commodity_0126,HAS,Primary
deposit_3597,commodity_0127,HAS,Primary
deposit_3598,commodity_0126,HAS,Primary
deposit_3598,commodity_0127,HAS,Primary
deposit_3599,commodity_0010,HAS,Primary
deposit_3600,commodity_0010,HAS,Primary
deposit_3601,commodity_0001,HAS,Secondary
deposit_3601,commodity_0010,HAS,Primary
deposit_3601,commodity_0026,HAS,Primary
deposit_3601,commodity_0093,HAS,Primary
deposit_3601,commodity_0137,HAS,Primary
deposit_3602,commodity_0010,HAS,Primary
deposit_3602,commodity_0026,HAS,Primary
deposit_3603,commodity_0010,HAS,Primary
deposit_3604,commodity_0010,HAS,Primary
deposit_3605,commodity_0010,HAS,Primary
deposit_3606,commodity_0010,HAS,Primary
deposit_3607,commodity_0010,HAS,Primary
deposit_3608,commodity_0010,HAS,Primary
deposit_3609,commodity_0010,HAS,Primary
deposit_3610,commodity_0010,HAS,Primary
deposit_3611,commodity_0010,HAS,Primary
deposit_3612,commodity_0010,HAS,Primary
deposit_3612,commodity_0108,HAS,Primary
deposit_3613,commodity_0010,HAS,Primary
deposit_3613,commodity_0108,HAS,Secondary
deposit_3614,commodity_0018,HAS,Primary
deposit_3614,commodity_0086,HAS,Primary
deposit_3615,commodity_0018,HAS,Primary
deposit_3615,commodity_0086,HAS,Primary
deposit_3616,commodity_0003,HAS,Primary
deposit_3616,commodity_0037,HAS,Primary
deposit_3616,commodity_0040,HAS,Secondary
deposit_3616,commodity_0062,HAS,Primary
deposit_3616,commodity_0070,HAS,Secondary
deposit_3616,commodity_0075,HAS,Primary
deposit_3616,commodity_0092,HAS,Primary
deposit_3616,commodity_0093,HAS,Primary
deposit_3616,commodity_0114,HAS,Primary
deposit_3616,commodity_0115,HAS,Primary
deposit_3616,commodity_0122,HAS,Primary
deposit_3616,commodity_0131,HAS,Primary
deposit_3616,commodity_0132,HAS,Primary
deposit_3617,commodity_0015,HAS,Primary
deposit_3618,commodity_0002,HAS,Secondary
deposit_3618,commodity_0026,HAS,Primary
deposit_3618,commodity_0079,HAS,Primary
deposit_3618,commodity_0086,HAS,Primary
deposit_3618,commodity_0128,HAS,Primary
deposit_3618,commodity_0129,HAS,Secondary
deposit_3618,commodity_0137,HAS,Primary
deposit_3619,commodity_0010,HAS,Primary
deposit_3620,commodity_0015,HAS,Primary
deposit_3621,commodity_0010,HAS,Primary
deposit_3622,commodity_0018,HAS,Secondary
deposit_3622,commodity_0026,HAS,Secondary
deposit_3622,commodity_0086,HAS,Primary
deposit_3623,commodity_0010,HAS,Primary
deposit_3624,commodity_0010,HAS,Primary
deposit_3625,commodity_0010,HAS,Primary
deposit_3626,commodity_0010,HAS,Primary
deposit_3627,commodity_0010,HAS,Primary
deposit_3627,commodity_0026,HAS,Primary
deposit_3628,commodity_0010,HAS,Primary
deposit_3628,commodity_0026,HAS,Primary
deposit_3629,commodity_0010,HAS,Primary
deposit_3630,commodity_0001,HAS,Primary
deposit_3630,commodity_0010,HAS,Primary
deposit_3630,commodity_0026,HAS,Primary
deposit_3630,commodity_0093,HAS,Primary
deposit_3630,commodity_0137,HAS,Primary
deposit_3631,commodity_0054,HAS,Secondary
deposit_3631,commodity_0079,HAS,Primary
deposit_3631,commodity_0128,HAS,Secondary
deposit_3631,commodity_0129,HAS,Primary
deposit_3632,commodity_0015,HAS,Primary
deposit_3633,commodity_0001,HAS,Primary
deposit_3633,commodity_0026,HAS,Primary
deposit_3633,commodity_0079,HAS,Primary
deposit_3634,commodity_0015,HAS,Primary
deposit_3635,commodity_0010,HAS,Primary
deposit_3636,commodity_0061,HAS,Primary
deposit_3636,commodity_0062,HAS,Primary
deposit_3636,commodity_0063,HAS,Primary
deposit_3637,commodity_0010,HAS,Primary
deposit_3637,commodity_0026,HAS,Primary
deposit_3638,commodity_0053,HAS,Primary
deposit_3639,commodity_0010,HAS,Primary
deposit_3639,commodity_0026,HAS,Primary
deposit_3639,commodity_0079,HAS,Primary
deposit_3640,commodity_0010,HAS,Primary
deposit_3641,commodity_0010,HAS,Primary
deposit_3642,commodity_0010,HAS,Primary
deposit_3643,commodity_0010,HAS,Primary
deposit_3644,commodity_0010,HAS,Primary
deposit_3645,commodity_0010,HAS,Primary
deposit_3646,commodity_0010,HAS,Primary
deposit_3647,commodity_0010,HAS,Primary
deposit_3648,commodity_0103,HAS,Primary
deposit_3648,commodity_0120,HAS,Primary
deposit_3648,commodity_0121,HAS,Primary
deposit_3648,commodity_0126,HAS,Primary
deposit_3648,commodity_0127,HAS,Primary
deposit_3649,commodity_0010,HAS,Primary
deposit_3650,commodity_0010,HAS,Primary
deposit_3651,commodity_0010,HAS,Primary
deposit_3652,commodity_0010,HAS,Primary
deposit_3653,commodity_0018,HAS,Secondary
deposit_3653,commodity_0086,HAS,Primary
deposit_3654,commodity_0015,HAS,Primary
deposit_3655,commodity_0001,HAS,Primary
deposit_3655,commodity_0010,HAS,Primary
deposit_3655,commodity_0026,HAS,Primary
deposit_3656,commodity_0010,HAS,Primary
deposit_3657,commodity_0010,HAS,Primary
deposit_3658,commodity_0010,HAS,Primary
deposit_3659,commodity_0037,HAS,Secondary
deposit_3659,commodity_0040,HAS,Primary
deposit_3660,commodity_0010,HAS,Primary
deposit_3661,commodity_0010,HAS,Primary
deposit_3662,commodity_0010,HAS,Primary
deposit_3663,commodity_0010,HAS,Primary
deposit_3664,commodity_0010,HAS,Primary
deposit_3665,commodity_0001,HAS,Primary
deposit_3665,commodity_0010,HAS,Primary
deposit_3665,commodity_0026,HAS,Primary
deposit_3666,commodity_0032,HAS,Secondary
deposit_3666,commodity_0102,HAS,Primary
deposit_3666,commodity_0103,HAS,Primary
deposit_3666,commodity_0118,HAS,Secondary
deposit_3666,commodity_0120,HAS,Primary
deposit_3666,commodity_0121,HAS,Primary
deposit_3666,commodity_0126,HAS,Primary
deposit_3666,commodity_0127,HAS,Primary
deposit_3667,commodity_0057,HAS,Primary
deposit_3667,commodity_0077,HAS,Primary
deposit_3667,commodity_0078,HAS,Primary
deposit_3667,commodity_0105,HAS,Primary
deposit_3667,commodity_0139,HAS,Primary
deposit_3668,commodity_0001,HAS,Secondary
deposit_3668,commodity_0010,HAS,Primary
deposit_3668,commodity_0026,HAS,Primary
deposit_3668,commodity_0093,HAS,Secondary
deposit_3668,commodity_0137,HAS,Primary
deposit_3669,commodity_0010,HAS,Primary
deposit_3670,commodity_0010,HAS,Primary
deposit_3671,commodity_0001,HAS,Secondary
deposit_3671,commodity_0018,HAS,Primary
deposit_3671,commodity_0026,HAS,Primary
deposit_3672,commodity_0001,HAS,Secondary
deposit_3672,commodity_0093,HAS,Primary
deposit_3672,commodity_0137,HAS,Primary
deposit_3673,commodity_0010,HAS,Primary
deposit_3673,commodity_0026,HAS,Primary
deposit_3673,commodity_0073,HAS,Primary
deposit_3673,commodity_0079,HAS,Primary
deposit_3673,commodity_0131,HAS,Primary
deposit_3673,commodity_0132,HAS,Primary
deposit_3674,commodity_0010,HAS,Primary
deposit_3675,commodity_0015,HAS,Primary
deposit_3676,commodity_0072,HAS,Primary
deposit_3676,commodity_0073,HAS,Primary
deposit_3677,commodity_0010,HAS,Primary
deposit_3678,commodity_0010,HAS,Primary
deposit_3679,commodity_0010,HAS,Primary
deposit_3679,commodity_0026,HAS,Primary
deposit_3679,commodity_0079,HAS,Primary
deposit_3680,commodity_0010,HAS,Primary
deposit_3680,commodity_0026,HAS,Secondary
deposit_3680,commodity_0079,HAS,Secondary
deposit_3681,commodity_0010,HAS,Primary
deposit_3681,commodity_0026,HAS,Secondary
deposit_3681,commodity_0079,HAS,Secondary
deposit_3682,commodity_0010,HAS,Primary
deposit_3682,commodity_0026,HAS,Secondary
deposit_3682,commodity_0079,HAS,Secondary
deposit_3683,commodity_0010,HAS,Primary
deposit_3684,commodity_0010,HAS,Primary
deposit_3685,commodity_0010,HAS,Primary
deposit_3686,commodity_0010,HAS,Primary
deposit_3687,commodity_0010,HAS,Primary
deposit_3688,commodity_0010,HAS,Primary
deposit_3689,commodity_0015,HAS,Primary
deposit_3690,commodity_0015,HAS,Primary
deposit_3691,commodity_0015,HAS,Primary
deposit_3692,commodity_0015,HAS,Primary
deposit_3693,commodity_0037,HAS,Primary
deposit_3693,commodity_0040,HAS,Primary
deposit_3694,commodity_0037,HAS,Primary
deposit_3694,commodity_0040,HAS,Primary
deposit_3695,commodity_0002,HAS,Primary
deposit_3695,commodity_0018,HAS,Secondary
deposit_3695,commodity_0037,HAS,Secondary
deposit_3695,commodity_0071,HAS,Primary
deposit_3695,commodity_0086,HAS,Primary
deposit_3696,commodity_0057,HAS,Secondary
deposit_3696,commodity_0066,HAS,Secondary
deposit_3696,commodity_0105,HAS,Primary
deposit_3696,commodity_0139,HAS,Primary
deposit_3697,commodity_0037,HAS,Primary
deposit_3698,commodity_0037,HAS,Secondary
deposit_3698,commodity_0040,HAS,Primary
deposit_3699,commodity_0037,HAS,Secondary
deposit_3699,commodity_0040,HAS,Primary
deposit_3700,commodity_0010,HAS,Primary
deposit_3701,commodity_0015,HAS,Primary
deposit_3702,commodity_0015,HAS,Primary
deposit_3703,commodity_0037,HAS,Secondary
deposit_3703,commodity_0040,HAS,Primary
deposit_3704,commodity_0010,HAS,Primary
deposit_3705,commodity_0018,HAS,Secondary
deposit_3705,commodity_0026,HAS,Primary
deposit_3705,commodity_0086,HAS,Primary
deposit_3705,commodity_0094,HAS,Secondary
deposit_3705,commodity_0099,HAS,Primary
deposit_3706,commodity_0010,HAS,Primary
deposit_3707,commodity_0010,HAS,Primary
deposit_3708,commodity_0010,HAS,Primary
deposit_3709,commodity_0010,HAS,Primary
deposit_3710,commodity_0010,HAS,Primary
deposit_3711,commodity_0001,HAS,Primary
deposit_3711,commodity_0010,HAS,Primary
deposit_3711,commodity_0018,HAS,Secondary
deposit_3711,commodity_0026,HAS,Primary
deposit_3711,commodity_0032,HAS,Primary
deposit_3711,commodity_0033,HAS,Primary
deposit_3711,commodity_0034,HAS,Secondary
deposit_3711,commodity_0035,HAS,Primary
deposit_3711,commodity_0079,HAS,Primary
deposit_3711,commodity_0084,HAS,Primary
deposit_3711,commodity_0085,HAS,Primary
deposit_3711,commodity_0092,HAS,Primary
deposit_3711,commodity_0097,HAS,Primary
deposit_3711,commodity_0098,HAS,Primary
deposit_3711,commodity_0102,HAS,Primary
deposit_3711,commodity_0103,HAS,Primary
deposit_3711,commodity_0126,HAS,Primary
deposit_3711,commodity_0127,HAS,Primary
deposit_3711,commodity_0135,HAS,Primary
deposit_3712,commodity_0010,HAS,Primary
deposit_3713,commodity_0010,HAS,Primary
deposit_3714,commodity_0037,HAS,Primary
deposit_3714,commodity_0040,HAS,Primary
deposit_3715,commodity_0010,HAS,Primary
deposit_3716,commodity_0010,HAS,Primary
deposit_3717,commodity_0010,HAS,Primary
deposit_3718,commodity_0092,HAS,Primary
deposit_3718,commodity_0096,HAS,Primary
deposit_3719,commodity_0010,HAS,Primary
deposit_3720,commodity_0010,HAS,Primary
deposit_3721,commodity_0010,HAS,Primary
deposit_3722,commodity_0010,HAS,Primary
deposit_3723,commodity_0010,HAS,Primary
deposit_3724,commodity_0010,HAS,Primary
deposit_3725,commodity_0010,HAS,Primary
deposit_3726,commodity_0010,HAS,Primary
deposit_3727,commodity_0010,HAS,Primary
deposit_3728,commodity_0010,HAS,Primary
deposit_3729,commodity_0010,HAS,Primary
deposit_3730,commodity_0001,HAS,Primary
deposit_3730,commodity_0010,HAS,Primary
deposit_3730,commodity_0026,HAS,Primary
deposit_3731,commodity_0010,HAS,Primary
deposit_3732,commodity_0010,HAS,Primary
deposit_3733,commodity_0010,HAS,Primary
deposit_3734,commodity_0010,HAS,Primary
deposit_3735,commodity_0001,HAS,Primary
deposit_3735,commodity_0010,HAS,Primary
deposit_3736,commodity_0061,HAS,Primary
deposit_3736,commodity_0062,HAS,Primary
deposit_3736,commodity_0063,HAS,Primary
deposit_3737,commodity_0010,HAS,Primary
deposit_3738,commodity_0010,HAS,Primary
deposit_3739,commodity_0001,HAS,Primary
deposit_3739,commodity_0026,HAS,Primary
deposit_3739,commodity_0093,HAS,Primary
deposit_3739,commodity_0137,HAS,Primary
deposit_3740,commodity_0010,HAS,Primary
deposit_3741,commodity_0010,HAS,Primary
deposit_3742,commodity_0010,HAS,Primary
deposit_3743,commodity_0003,HAS,Secondary
deposit_3743,commodity_0014,HAS,Primary
deposit_3744,commodity_0010,HAS,Primary
deposit_3745,commodity_0010,HAS,Primary
deposit_3746,commodity_0015,HAS,Primary
deposit_3747,commodity_0015,HAS,Primary
deposit_3748,commodity_0018,HAS,Primary
deposit_3748,commodity_0086,HAS,Primary
deposit_3749,commodity_0113,HAS,Primary
deposit_3749,commodity_0131,HAS,Primary
deposit_3749,commodity_0132,HAS,Primary
deposit_3750,commodity_0001,HAS,Primary
deposit_3750,commodity_0010,HAS,Primary
deposit_3750,commodity_0093,HAS,Primary
